N	P	E	T	Q
177	0.0	0.9532132697217206	28.555	25.0
178	0.0	0.939979925932814	28.299999999999997	21.0
179	0.0	0.935347129455129	28.21	18.0
180	0.85	0.9281795083376426	28.07	16.0
181	3.9	0.9317574037600169	28.14	15.0
182	0.18	0.9402378798468799	28.305	14.0
183	6.07	0.928762664859693	28.09	14.0
184	3.98	0.9218057382371961	27.990000000000002	15.0
185	9.45	0.9094721152620422	27.775	16.0
186	4.25	0.9020698607020871	27.665	18.0
187	0.0	0.9313592326217668	28.26	22.0
188	0.0	0.9553955024917923	28.725	29.0
189	0.0	0.9452517672509078	28.53	48.0
190	14.16	0.9166331510388313	27.97	93.0
191	0.0	0.9334062619992555	28.3	122.0
192	0.0	0.9730400033106172	29.06	170.0
193	0.0	0.959652791399753	28.815	230.0
194	0.0	0.9781042579410194	29.215000000000003	104.0
195	0.0	1.0162668112948388	29.975	40.0
196	15.88	0.999346410047233	29.68	14.0
197	6.77	0.9069282961064261	27.905	13.0
198	15.17	0.8979800537584524	27.725	15.0
199	4.84	0.8503434697121799	26.740000000000002	22.0
200	13.8	0.8692448256374167	27.145000000000003	29.0
201	8.06	0.8679509141602156	27.185	39.0
202	9.15	0.8928406976018989	27.75	30.0
203	2.95	0.89210283605213	27.735	23.0
204	9.3	0.8565830202506332	27.0	20.0
205	13.13	0.8485427819260372	26.83	17.0
206	10.21	0.8570574679034594	27.035	20.0
207	6.84	0.9016999909980529	28.045	25.0
208	0.0	0.8791603432762573	27.6	17.0
209	0.82	0.885242200424906	27.725	12.0
210	0.0	0.9151915367025549	28.33	16.0
211	0.0	0.9167572558418847	28.369999999999997	20.0
212	0.04	0.9118401358520275	28.380000000000003	42.0
213	16.11	0.8798433355458009	27.744999999999997	40.0
214	0.0	0.89424922327964	28.04	38.0
215	0.0	0.8913029245118349	27.979999999999997	36.0
216	0.0	0.8988329267009919	28.18	29.0
217	0.0	0.9230154101737329	28.75	24.0
218	0.0	0.9485516912534179	29.25	19.0
219	0.0	0.9605003381858467	29.48	16.0
220	0.0	0.9459710959206509	29.200000000000003	13.0
221	0.18	0.8915164687458047	28.25	12.0
222	13.85	0.8825011665421297	28.065	11.0
223	6.97	0.8793522589723902	28.0	13.0
224	33.16	0.8606605911025406	27.61	15.0
225	18.94	0.7967905527513996	26.35	18.0
226	0.0	0.8118996393885283	26.689999999999998	20.0
227	0.09	0.8728864335387697	28.0	19.0
228	6.33	0.8934985773301422	28.425	26.0
229	0.5	0.9028043558172082	28.75	19.0
230	3.94	0.9124759367706428	28.945	16.0
231	8.69	0.9028043558172082	28.75	16.0
232	3.36	0.8796126322604715	28.275	15.0
233	0.01	0.9039363912502031	28.91	15.0
234	10.17	0.8692213358079022	28.195	19.0
235	10.08	0.8564131126754008	27.925	17.0
236	0.0	0.8165393186628362	27.11	19.0
237	10.0	0.7868254663941483	26.53	42.0
238	0.0	0.7980578634625798	26.784999999999997	26.0
239	0.0	0.8436784801017094	27.79	19.0
240	0.0	0.8963202372355724	29.03	16.0
241	1.3	0.8756171125526118	28.605	15.0
242	11.46	0.8570914220123362	28.215	19.0
243	18.71	0.8059708491447574	27.1	21.0
244	8.79	0.7846579870818654	26.755	37.0
245	16.64	0.773611612011951	26.5	34.0
246	27.13	0.7427243067458043	25.770000000000003	81.0
247	6.17	0.7758393593204255	26.675	128.0
248	0.0	0.8279172790854881	27.865000000000002	112.0
249	0.0	0.8281452516185457	27.869999999999997	118.0
250	0.0	0.816587122537213	27.615000000000002	111.0
251	0.0	0.8057975528004719	27.515	105.0
252	0.0	0.7967208087776795	27.310000000000002	105.0
253	2.58	0.7589587813155136	26.435000000000002	106.0
254	1.89	0.7172992896193952	25.564999999999998	104.0
255	2.45	0.7475948975486946	26.305	97.0
256	3.88	0.7591302814184824	26.58	86.0
257	7.65	0.7561795899782043	26.509999999999998	75.0
258	3.28	0.7611483571828335	26.77	64.0
259	0.09	0.7788661006427677	27.185000000000002	53.0
260	6.43	0.797596724338673	27.615000000000002	44.0
261	0.0	0.7952042012308765	27.705	38.0
262	0.0	0.7728986990432829	27.189999999999998	32.0
263	0.0	0.808228366292421	28.0	28.0
264	0.0	0.8075617302508313	27.985	25.0
265	0.0	0.7925466247355707	27.79	22.0
266	0.0	0.8039700816033787	28.05	21.0
267	1.19	0.7771743966167372	27.435000000000002	21.0
268	0.0	0.7837759011122227	27.735	101.0
269	3.8	0.8014413586207962	28.14	266.0
270	0.0	0.7955152881653288	28.005000000000003	187.0
271	0.0	0.7933300122926226	27.955000000000002	100.0
272	0.0	0.7695109162418722	27.55	70.0
273	0.0	0.7585346497388569	27.29	55.0
274	18.52	0.7564393164303737	27.240000000000002	48.0
275	10.93	0.7244735787707971	26.61	64.0
276	8.23	0.6740790255408433	25.32	75.0
277	0.2	0.6150861636865672	23.7	83.0
278	0.0	0.589109732744409	22.96	70.0
279	0.0	0.5675986671000033	22.44	55.0
280	0.0	0.6117402857232376	23.75	45.0
281	0.0	0.6126106214742166	23.775	38.0
282	0.0	0.6296069464092282	24.405	32.0
283	0.0	0.6501961325019047	24.975	28.0
284	0.0	0.6418195757467625	24.745	25.0
285	0.0	0.5866554150518448	23.165	22.0
286	0.0	0.5068855729080296	20.775	20.0
287	0.0	0.5599053707338859	22.495	18.0
288	0.0	0.6066954839288912	23.9	16.0
289	0.0	0.6399492384750874	24.939999999999998	14.0
290	0.0	0.6589689684662513	25.515	13.0
291	0.0	0.6697625811216779	25.805	12.0
292	0.0	0.692963391224326	26.415	12.0
293	0.0	0.6355919530260868	25.025	11.0
294	0.0	0.6418811934988099	25.2	11.0
295	0.01	0.6015132070697857	24.05	10.0
296	2.68	0.6300658160108228	24.87	10.0
297	0.0	0.6132799240521306	24.545	10.0
298	0.0	0.5702709000306388	23.265	9.2
299	0.0	0.4150438150332067	17.82	8.2
300	0.0	0.4795771893753418	20.27	7.6
301	0.0	0.6269227751864451	25.09	7.2
302	0.0	0.6341912233916135	25.295	6.9
303	1.15	0.6772656677819225	26.47	6.4
304	0.0	0.6324117827816057	25.244999999999997	6.0
305	0.0	0.492526550328095	21.015	5.7
306	0.0	0.49841788699159856	21.23	5.3
307	0.0	0.5500387963460112	22.939999999999998	5.0
308	0.41	0.5579585780668095	23.189999999999998	4.8
309	0.0	0.5169551296971117	21.96	4.8
310	0.0	0.374021011972859	16.525	4.8
311	0.0	0.39278736769034495	17.34	4.7
312	0.0	0.4691930391024646	20.345	4.6
313	0.72	0.5562676245172997	23.310000000000002	4.5
314	1.19	0.5798680986045864	24.17	4.8
315	2.04	0.5093924891301792	21.915	5.5
316	0.0	0.4586555656331238	20.11	5.4
317	0.0	0.4442204479738821	19.565	4.9
318	0.0	0.4831747867369502	21.02	4.7
319	17.59	0.5689787601033768	23.975	5.2
320	5.17	0.5828134969275709	24.43	5.7
321	14.56	0.5788687244928822	24.310000000000002	5.9
322	7.04	0.5241985371061929	22.57	8.3
323	0.0	0.3534073478855606	15.885000000000002	8.3
324	0.0	0.32359374173606664	14.5	7.3
325	0.0	0.30754642014962247	13.75	6.6
326	0.0	0.331241484953351	14.969999999999999	6.0
327	0.0	0.45343305963078223	20.225	5.6
328	4.18	0.5423719621288469	23.325	5.6
329	0.0	0.4941840324545378	21.705	5.6
330	0.0	0.4708870762640983	20.89	5.4
331	8.05	0.49573891605084214	21.845	5.5
332	24.21	0.3489899978561203	15.97	9.6
333	0.7	0.27121813770996445	11.885	16.0
334	0.0	0.26952472021770985	11.785	15.0
335	0.0	0.3578469225737782	16.395	13.0
336	0.0	0.40864363357165545	18.615	11.0
337	0.0	0.41830572192381155	19.009999999999998	9.7
338	0.0	0.3888513028775104	17.78	8.5
339	0.0	0.403408094136447	18.415	7.7
340	0.0	0.3807176605523401	17.490000000000002	7.0
341	0.0	0.3950279989045155	18.145	6.6
342	0.0	0.42621988288485485	19.475	6.3
343	0.0	0.4325118982401376	19.735	6.0
344	0.0	0.42595149768733526	19.475	5.8
345	0.0	0.4317505051593113	19.705	5.8
346	0.0	0.31286608777751307	14.34	5.7
347	0.0	0.3355250701428372	15.485	5.6
348	0.0	0.3312659916835729	15.274999999999999	5.5
349	0.0	0.2987533163651025	13.59	5.4
350	3.97	0.3267547126645651	15.05	5.5
351	10.38	0.3360352468282268	15.51	7.0
352	0.0	0.246499485805368	10.515	8.6
353	0.0	0.3047057832937635	13.91	8.9
354	0.0	0.35027783784487443	16.195	8.2
355	0.0	0.3242715092566709	14.925	7.3
356	5.77	0.3411740609809525	15.76	7.0
357	1.7	0.37615181421221144	17.38	7.3
358	0.0	0.33767232750972664	15.59	7.7
359	0.83	0.302461674335036	13.79	7.9
360	0.0	0.24270090614004491	10.27	7.6
361	0.0	0.2700556273432833	11.965	7.1
362	0.0	0.2115575116451367	8.125	6.6
363	0.0	0.21272198344301516	8.209999999999999	6.2
364	0.0	0.260572496892234	11.395	6.1
365	0.0	0.23563101300613565	9.805000000000001	5.9
366	0.0	0.25273216460840114	10.9	5.8
367	0.0	0.2592450807285247	11.285	5.8
368	0.0	0.22521367394233838	9.030000000000001	5.7
369	0.0	0.24803703473938368	10.504999999999999	5.4
370	0.0	0.2569895144260754	11.03	5.2
371	0.0	0.28087294619679615	12.445	5.2
372	0.0	0.3319267071872722	15.155000000000001	5.2
373	0.0	0.27070914573885313	11.855	5.2
374	0.0	0.23904784193397968	9.885000000000002	5.2
375	0.0	0.2345952847015413	9.59	5.2
376	0.0	0.22180975503887526	8.715	5.1
377	0.0	0.18484382109960745	5.885000000000001	5.0
378	0.0	0.15368739368706513	3.0399999999999996	5.0
379	0.0	0.18305708811454302	5.625	5.1
380	0.0	0.3083051910646397	13.799999999999999	5.2
381	0.0	0.3732059746000752	16.939999999999998	5.2
382	0.0	0.2846239744258974	12.51	5.2
383	0.0	0.1845114683059375	5.744999999999999	5.1
384	0.0	0.20151436259616934	7.04	5.1
385	0.0	0.24743947214884235	10.155000000000001	5.3
386	6.68	0.33458657372979467	14.985	5.4
387	0.0	0.25461674987423855	10.59	5.5
388	0.0	0.24753349862574392	10.145	5.7
389	5.08	0.28786195612398346	12.545	6.1
390	0.0	0.26115709448758245	10.925	6.4
391	0.0	0.2859873667089517	12.295	6.1
392	0.0	0.29918109741292914	13.02	6.1
393	0.97	0.3242633556392794	14.325000000000001	6.0
394	0.0	0.30782321879519703	13.48	5.7
395	0.0	0.31265582398611563	13.665	5.5
396	0.0	0.35237957621651106	15.54	5.3
397	0.0	0.41395919874947334	18.22	5.2
398	18.81	0.42490990971323034	18.66	21.0
399	0.0	0.2530764885378187	10.21	21.0
400	0.0	0.21185200144813132	7.32	14.0
401	0.0	0.251631650841809	9.98	12.0
402	0.0	0.321099614421434	13.875	11.0
403	2.74	0.4312501240207641	18.759999999999998	9.9
404	58.87	0.46089890262840916	19.8	135.0
405	0.0	0.3699354145298453	16.05	326.0
406	0.0	0.46053641388685623	19.725	251.0
407	2.63	0.5313663766285991	22.185000000000002	187.0
408	0.0	0.3198831093349652	13.620000000000001	170.0
409	0.0	0.3466055060146976	14.835	169.0
410	0.0	0.41939510098049704	17.995	169.0
411	0.0	0.4521710891943675	19.265	161.0
412	0.0	0.5012062998681313	20.955	147.0
413	0.0	0.5464754553577955	22.369999999999997	130.0
414	0.0	0.5444362784670436	22.305	114.0
415	0.0	0.5004748294927943	20.85	101.0
416	0.0	0.4526751709250784	19.03	87.0
417	0.0	0.4192493303768263	17.700000000000003	75.0
418	0.0	0.40047693691585645	16.935000000000002	65.0
419	0.0	0.40848371643203746	17.265	57.0
420	0.0	0.33079067863645617	13.655	50.0
421	0.0	0.33956397494324797	14.08	43.0
422	0.0	0.38745650726458314	16.245	39.0
423	0.0	0.3948899300222155	16.56	35.0
424	0.0	0.41521741148744495	17.255	32.0
425	0.0	0.43398264747226845	17.995	29.0
426	0.0	0.4624104194059109	19.064999999999998	27.0
427	0.0	0.44272025282130684	18.205000000000002	25.0
428	0.0	0.4647841354709017	19.009999999999998	23.0
429	3.11	0.560300166017209	22.215	22.0
430	0.0	0.43932646733926073	18.060000000000002	20.0
431	0.0	0.38231779102741403	15.610000000000001	19.0
432	0.0	0.4595985765050649	18.68	17.0
433	0.0	0.5130000088744072	20.55	16.0
434	0.0	0.48659268503678504	19.509999999999998	15.0
435	0.0	0.4138432879289118	16.785	14.0
436	0.0	0.4004695537318588	16.240000000000002	13.0
437	0.0	0.4276015728677146	17.33	12.0
438	0.0	0.43304622479716426	17.405	12.0
439	0.0	0.43084844276629647	17.32	11.0
440	4.09	0.472198812655256	18.86	11.0
441	0.0	0.3686232486703683	14.610000000000001	10.0
442	0.0	0.45831197004405994	18.22	9.8
443	6.99	0.4707147056784488	18.669999999999998	9.5
444	0.0	0.3355701773002662	13.084999999999999	8.9
445	0.0	0.34122329087489384	13.225	8.6
446	10.13	0.4170570382136195	16.51	8.3
447	4.47	0.4431252223530096	17.52	9.0
448	0.0	0.34288957607796067	13.175	25.0
449	0.0	0.356389392311482	13.8	33.0
450	0.0	0.43557564015992706	17.1	25.0
451	0.0	0.49105825564748096	19.115000000000002	21.0
452	0.0	0.5221622659002463	20.025	18.0
453	0.0	0.5525745378928737	20.994999999999997	15.0
454	0.0	0.602956113692582	22.505	13.0
455	0.0	0.709677874020318	25.235	12.0
456	0.0	0.7015404537143813	25.03	10.0
457	0.0	0.6783749508331532	24.435000000000002	9.5
458	0.0	0.5555495751432334	20.95	8.8
459	0.0	0.6576208071524804	23.75	8.0
460	0.0	0.6375069261208217	23.205	7.2
461	0.0	0.5942210546241997	21.98	6.5
462	0.0	0.5018827549650354	18.955	5.9
463	0.0	0.5409498846849826	20.23	5.3
464	0.0	0.601249552944953	22.05	5.0
465	0.0	0.6017657163641003	22.05	4.8
466	0.0	0.6228405038262748	22.53	4.3
467	0.0	0.6217682607759126	22.5	3.7
468	0.0	0.6158993060951734	22.335	3.6
469	0.0	0.6355671754600237	22.75	3.5
470	0.0	0.6736799683397855	23.77	3.1
471	0.0	0.709527261374899	24.685000000000002	2.9
472	0.0	0.6643504011181628	23.525	2.6
473	0.0	0.6418519737349844	22.79	2.2
474	0.0	0.6743571901255321	23.655	1.8
475	0.0	0.6629268002857848	23.355	1.7
476	0.0	0.669759352662347	23.5	1.6
477	0.0	0.6992000404924175	24.16	1.7
478	0.0	0.7045687655239219	24.295	1.6
479	0.0	0.6780756655217539	23.619999999999997	1.4
480	0.0	0.697244834908035	24.04	1.2
481	0.0	0.706216621667487	24.205	0.89
482	0.0	0.6784822176445515	23.5	0.98
483	0.0	0.6893829185304822	23.78	1.0
484	0.0	0.686638621109851	23.64	0.94
485	0.0	0.6982496496348505	23.875	1.2
486	0.0	0.7339220957928588	24.755000000000003	0.97
487	0.0	0.7811450011890646	25.865000000000002	0.84
488	0.0	0.6323590184027817	22.09	0.83
489	0.0	0.6288908478260343	21.919999999999998	0.63
490	0.0	0.6515541910843188	22.535	0.94
491	0.0	0.7416155271150797	24.81	0.63
492	3.83	0.8175219469803757	26.535	1.2
493	0.0	0.736143870538156	24.549999999999997	0.94
494	0.0	0.6568761528266241	22.55	0.78
495	0.0	0.7472400959744772	24.814999999999998	0.78
496	0.0	0.7155932696095059	24.05	0.63
497	0.0	0.650964530973858	22.325	0.63
498	0.0	0.6552046691006097	22.38	0.78
499	0.0	0.752654564787845	24.815	0.52
500	0.0	0.7569096596474124	24.915	0.52
501	0.0	0.7515940118980907	24.79	0.52
502	0.0	0.8363962419046542	26.63	0.34
503	0.0	0.8556337264917606	26.98	0.34
504	0.0	0.8174827531536881	26.16	0.34
505	0.14	0.8546853364945266	26.96	0.34
506	2.4	0.788288743679149	25.509999999999998	0.42
507	0.0	0.6631072777364686	22.45	0.28
508	0.0	0.6853836092722997	22.96	0.28
509	0.0	0.727217860480997	23.955	0.29
510	0.0	0.7654243540107227	24.86	0.18
511	30.65	0.8051195498869788	25.76	0.42
512	34.28	0.8302386274708539	26.310000000000002	12.0
513	7.97	0.8793379284780718	27.345	19.0
514	0.0	0.7947391992542826	25.495	31.0
515	0.0	0.8438675426633794	26.5	18.0
516	0.0	0.8816644528652157	27.265	11.0
517	7.42	0.899374897792989	27.625	12.0
518	12.64	0.8712308933706954	27.049999999999997	22.0
519	6.91	0.9311036250396826	28.255	36.0
520	17.65	0.9055953775421406	27.75	86.0
521	27.22	0.9216883695489365	28.07	102.0
522	18.36	0.9458911142035332	28.54	66.0
523	0.0	0.9457152991694463	28.505	56.0
524	26.89	0.932324240650035	28.21	50.0
525	0.25	0.9233593478806885	28.0	155.0
526	0.0	0.9653587338236131	28.795	234.0
527	16.93	0.9477450149593368	28.45	202.0
528	2.69	0.9448914490121638	28.395000000000003	225.0
529	0.0	0.9428207618804674	28.355	253.0
530	0.0	0.9428207618804674	28.355	221.0
531	0.0	0.9371464386729479	28.245	196.0
532	0.0	0.9563501237121125	28.615000000000002	202.0
533	0.0	1.0340579369129985	30.05	206.0
534	0.0	1.0262458507515408	29.91	195.0
535	9.57	0.9676633564700448	28.83	168.0
536	11.96	0.9568737928112024	28.625	136.0
537	10.29	0.9160018127486015	27.83	107.0
538	16.38	0.8785829127260524	27.075000000000003	92.0
539	7.79	0.8965055531549337	27.44	78.0
540	12.49	0.9122245220728231	27.755	62.0
541	5.63	0.9225809262780391	27.96	99.0
542	8.4	0.8989849873668905	27.49	178.0
543	18.1	0.8631239429731072	26.755	128.0
544	13.08	0.8751810972427622	27.005000000000003	100.0
545	0.0	0.8722742658821387	26.945	86.0
546	0.0	0.8326733771834788	26.11	80.0
547	0.0	0.7824293444430251	25.0	57.0
548	0.0	0.8528691933984951	26.54	42.0
549	0.0	0.9025387988012348	27.57	33.0
550	0.0	0.8984830727527227	27.525	28.0
551	0.0	0.922836137130944	28.04	24.0
552	0.0	0.9556235183955943	28.715	20.0
553	0.0	0.9746336544461045	29.090000000000003	18.0
554	0.25	0.9701241138733724	29.005000000000003	15.0
555	0.0	0.9344312237125117	28.32	13.0
556	0.0	0.9496619762925151	28.615000000000002	11.0
557	0.0	0.9651052291956946	28.91	9.4
558	15.41	0.923971012890435	28.115000000000002	8.4
559	13.63	0.9265819505020009	28.175	8.1
560	0.0	0.9624897372221759	28.92	7.4
561	11.16	0.9855681407732219	29.41	8.1
562	0.0	0.996095467294206	29.619999999999997	9.7
563	4.17	0.9770456442037585	29.265	7.5
564	14.98	0.963029804500436	29.0	7.0
565	7.52	0.9422005399175686	28.6	9.9
566	9.68	0.9084927395542188	27.945	14.0
567	5.76	0.8633966534953327	27.09	18.0
568	0.0	0.9022323890676822	27.94	13.0
569	16.49	0.9167305316725928	28.230000000000004	9.9
570	12.08	0.879881987315404	27.485	9.7
571	13.48	0.9184937536274784	28.265	9.7
572	11.14	0.9291191111885319	28.5	15.0
573	3.65	0.9270394114553662	28.549999999999997	18.0
574	0.0	0.9364904861248465	28.75	15.0
575	9.06	0.9334219893733803	28.689999999999998	12.0
576	0.07	0.8864628963013211	27.75	14.0
577	13.19	0.8792190978147041	27.61	18.0
578	1.81	0.9046134843263756	28.235	16.0
579	15.37	0.8927750306930012	28.009999999999998	54.0
580	11.35	0.8661154516617714	27.46	29.0
581	20.21	0.8568290141304504	27.265	31.0
582	21.89	0.8775747685443585	27.744999999999997	60.0
583	0.21	0.9230154101737329	28.75	69.0
584	0.01	0.9109689870659226	28.509999999999998	58.0
585	0.0	0.9149693831326464	28.59	38.0
586	0.0	0.9372420576642833	29.03	27.0
587	0.0	0.889804835066242	28.215	20.0
