N	P	E	T	Q
88	11.17	4.136911996030756	15.595	2230.0
89	52.72	4.58904275741495	17.314999999999998	5720.0
90	0.0	4.167153783844502	15.715	5290.0
91	0.0	4.344505229404248	16.275	4230.0
92	0.0	4.853985955028283	18.125	3030.0
93	7.57	4.815473868258243	17.99	2390.0
94	26.32	5.868874607837802	21.225	4400.0
95	0.0	4.022514177903263	14.88	3470.0
96	0.0	3.7647573949098168	13.78	2430.0
97	5.63	4.284266737975502	15.79	2020.0
98	6.12	4.850613025114168	17.855	2000.0
99	14.22	4.5264676211092745	16.665	2450.0
100	0.0	4.340581339783749	15.879999999999999	2010.0
101	0.0	4.570529890269372	16.735	1740.0
102	6.87	5.320293402947434	19.25	1700.0
103	19.5	5.167517393131749	18.665	2160.0
104	36.15	4.440143615049717	16.13	4280.0
105	0.0	3.299343543885094	11.295	3710.0
106	0.0	3.9116405200804905	13.93	3130.0
107	0.0	4.548443522526515	16.405	2390.0
108	0.0	4.782308974911792	17.23	1820.0
109	9.85	4.892418786662098	17.495	1920.0
110	2.49	4.536971993688016	16.240000000000002	1810.0
111	0.0	5.274809381577984	18.759999999999998	1600.0
112	0.0	6.0178855010021595	20.880000000000003	1460.0
113	0.0	6.410167590664635	21.97	1320.0
114	0.0	6.731184212053158	22.82	1210.0
115	0.0	6.375405754108967	21.765	1100.0
116	37.56	6.322575623373868	21.605	1410.0
117	14.13	5.387906091161882	18.87	2250.0
118	0.0	4.263586745860914	14.925	2100.0
119	0.0	4.704037192258921	16.475	1790.0
120	0.0	5.028116077345822	17.585	1540.0
121	4.09	5.626448009474368	19.48	1290.0
122	1.5	5.389939074578738	18.634999999999998	1170.0
123	0.18	5.880324082566538	20.11	1090.0
124	0.19	5.749058044701657	19.725	1050.0
125	0.0	5.909882023341859	20.145	988.0
126	0.0	6.20209385528444	20.9	924.0
127	0.0	6.619664320416572	22.025	861.0
128	15.61	6.873769640225505	22.68	1120.0
129	2.82	5.804895575702377	19.685	1220.0
130	0.0	5.391329727064163	18.395	1130.0
131	0.0	5.984165256043343	20.165	998.0
132	0.0	7.2097916883153355	23.39	879.0
133	0.0	7.400960288700733	23.765	801.0
134	0.0	7.076611469220549	22.939999999999998	753.0
135	15.41	6.543850365422704	21.58	813.0
136	0.0	6.961974983082402	22.655	831.0
137	4.78	7.292429591376526	23.415	849.0
138	15.16	6.791413956153125	22.105	956.0
139	0.95	7.88519449074724	24.72	977.0
140	20.85	7.570313921350262	24.0	1410.0
141	0.0	6.846222078819142	22.240000000000002	1390.0
142	14.7	7.5030705038290995	23.775	1480.0
143	13.83	7.497155445401542	23.71	1850.0
144	18.68	7.515728402217799	23.75	2280.0
145	0.0	7.71021252735561	24.2	1830.0
146	10.52	7.655759622208781	24.075	1950.0
147	0.0	7.949450872817207	24.72	1630.0
148	0.0	8.066055634840867	24.915	1210.0
149	0.0	7.872200249252781	24.445	980.0
150	0.0	7.583000020563951	23.785	849.0
151	0.0	7.728626821577773	24.119999999999997	792.0
152	0.0	7.810074346506705	24.305	747.0
153	0.0	7.944214496496246	24.605	699.0
154	0.0	8.51454986147732	25.805	651.0
155	0.0	8.90257710111278	26.57	606.0
156	0.0	9.54816159895693	27.795	564.0
157	0.0	9.766414898203159	28.19	525.0
158	0.0	9.324642201709572	27.349999999999998	489.0
159	0.0	9.739625201900648	28.14	459.0
160	0.0	9.037246969058147	26.784999999999997	432.0
161	0.0	7.1889465554991165	22.73	407.0
162	0.0	7.518851720317526	23.515	388.0
163	0.0	8.162597726840085	24.965	357.0
164	0.0	8.71173168876726	26.125	342.0
165	0.0	8.645172949147392	25.979999999999997	332.0
166	0.0	9.047481072380778	26.784999999999997	320.0
167	0.0	8.939522037908421	26.555	307.0
168	0.0	9.230190111704633	27.115	297.0
169	0.0	9.322608898040542	27.295	287.0
170	8.48	8.868339480368876	26.395000000000003	300.0
171	12.29	8.430857266360588	25.490000000000002	549.0
172	1.04	8.609828761588847	25.865000000000002	837.0
173	22.08	8.542634433207489	25.725	910.0
174	0.0	8.81905973237744	26.295	942.0
175	24.09	8.56595919346291	25.79	1490.0
176	31.55	8.364283053894345	25.365000000000002	2020.0
177	0.0	8.607303514357136	25.89	1590.0
178	0.0	9.056755326108522	26.815	1400.0
179	0.0	9.020252780288486	26.75	1250.0
180	0.0	9.037246969058149	26.785	977.0
181	5.05	9.004677189060612	26.72	879.0
182	0.0	9.227132623707869	27.16	795.0
183	0.0	9.252707744433895	27.21	699.0
184	0.0	9.441257253209121	27.575	603.0
185	0.0	9.806718008336542	28.265	510.0
186	0.0	10.068832883761022	28.75	445.0
187	0.0	10.328874963385534	29.240000000000002	410.0
188	4.77	9.700458310298242	28.14	382.0
189	0.0	9.73634996810762	28.25	362.0
190	0.0	10.208756584508935	29.125	352.0
191	0.0	10.547474707844046	29.725	332.0
192	0.0	10.807794366425485	30.175	307.0
193	0.0	11.409126322763637	31.18	285.0
194	0.0	11.93575245862174	32.04	267.0
195	0.0	12.11198048159918	32.375	247.0
196	0.0	11.987317440833445	32.225	232.0
197	0.0	10.739062244200076	30.185000000000002	220.0
198	12.26	9.930134907081063	28.745	257.0
199	2.93	9.537797549874286	28.009999999999998	437.0
200	5.85	9.270123072667765	27.520000000000003	561.0
201	2.25	9.171443070694512	27.405	519.0
202	4.33	8.856473843552243	26.794999999999998	417.0
203	0.0	9.135572331597018	27.354999999999997	390.0
204	0.0	9.196351819833938	27.475	355.0
205	0.0	8.508371361231141	26.115000000000002	327.0
206	0.0	7.969858739091909	25.025	305.0
207	0.0	8.66834749031015	26.534999999999997	317.0
208	0.0	9.215580586117559	27.64	305.0
209	10.92	8.751339622499751	26.71	558.0
210	2.72	8.507721102378497	26.305	582.0
211	0.0	8.63847869423113	26.6	498.0
212	0.0	9.181009231675544	27.700000000000003	437.0
213	0.0	9.355185901761036	28.045	630.0
214	0.0	9.296579230950481	28.035	372.0
215	0.0	9.419195310675892	28.294999999999998	282.0
216	0.0	9.151138693027093	27.77	247.0
217	0.0	9.490981729171054	28.45	225.0
218	0.0	10.04054834835838	29.595	202.0
219	0.0	9.939421848164336	29.41	188.0
220	0.0	10.061737145088083	29.635	176.0
221	0.0	10.160863713802257	29.875	186.0
222	15.22	9.560703005791327	28.83	186.0
223	16.3	8.926389046191785	27.58	210.0
224	8.39	8.85031214159937	27.425	367.0
225	2.42	8.96245318792988	27.784999999999997	624.0
226	4.97	9.06168633117816	27.985	447.0
227	0.0	8.999555736826416	27.86	378.0
228	0.12	8.65101073167736	27.240000000000002	345.0
229	0.0	8.978232516349518	27.950000000000003	422.0
230	0.0	9.010395579564022	28.015	492.0
231	0.0	9.131070795562374	28.3	340.0
232	0.0	9.611456378019572	29.33	265.0
233	0.0	10.01083634067988	30.080000000000002	228.0
234	0.0	9.952783431930387	29.990000000000002	205.0
235	0.0	9.516908629992518	29.285	192.0
236	0.0	8.447654601841629	27.115000000000002	184.0
237	0.0	7.964013279380035	26.055	172.0
238	0.0	7.414874813803306	24.915	158.0
239	0.0	7.6671098389235794	25.509999999999998	150.0
240	3.97	7.736183213480806	25.67	182.0
241	0.15	7.5435515631723025	25.355	228.0
242	0.0	8.073608926569179	26.57	194.0
243	0.0	8.381680424034105	27.244999999999997	198.0
244	0.0	8.117776392799069	26.805	178.0
245	0.0	8.43160909087404	27.49	156.0
246	0.0	8.352767709970479	27.32	150.0
247	0.42	8.060278942810989	26.815	146.0
248	0.0	8.24555464667433	27.225	134.0
249	0.0	8.358004532387564	27.47	138.0
250	0.0	8.765222321809294	28.475	134.0
251	0.0	8.607925708978547	28.145	124.0
252	0.0	8.492717576381706	27.9	114.0
253	0.0	8.604752424891787	28.28	108.0
254	1.17	8.20218560006108	27.41	130.0
255	0.0	7.8202485654083835	26.55	114.0
256	0.0	7.885209986368291	26.84	102.0
257	0.0	7.902734220704854	26.880000000000003	96.0
258	0.0	8.395629345700065	27.975	92.0
259	0.0	8.705517163253559	28.78	86.0
260	8.52	8.288367144398654	27.884999999999998	118.0
261	23.53	6.805925275960995	24.355	255.0
262	11.91	7.187758762065041	25.465	365.0
263	2.95	7.662488638668095	26.61	365.0
264	0.0	7.871519877852595	27.240000000000002	300.0
265	0.0	8.04962960173992	27.645	238.0
266	0.0	8.111997819349659	27.785	198.0
267	0.0	8.015596489308352	27.715	178.0
268	0.0	7.670832138372903	26.92	164.0
269	0.0	7.525228211588344	26.575000000000003	154.0
270	0.0	6.84966824991491	25.04	144.0
271	0.0	7.092370926339558	25.66	148.0
272	12.79	6.340379563467411	23.674999999999997	205.0
273	16.46	5.11285584125459	20.09	248.0
274	8.19	5.011931684875407	19.75	300.0
275	0.0	5.114353008357468	20.095	307.0
276	0.0	5.0676311701671874	20.08	301.0
277	0.0	3.9988837736310616	16.1	270.0
278	0.0	4.069552163623214	16.39	237.0
279	0.0	3.700178038722879	14.96	220.0
280	0.0	3.80534944754503	15.42	210.0
281	0.0	4.244706319127543	17.23	200.0
282	0.0	4.850479180047473	19.62	190.0
283	0.0	5.355014628231631	21.314999999999998	180.0
284	0.0	5.748893782245694	22.545	170.0
285	0.0	4.796666900225281	19.575	160.0
286	0.0	3.649108475155195	15.01	150.0
287	0.0	3.9582455643072834	16.35	140.0
288	0.0	4.508342775559953	18.669999999999998	140.0
289	0.0	5.296390060901288	21.42	137.0
290	0.0	5.789175296416642	22.965	137.0
291	0.29	6.245071009357287	24.43	138.0
292	5.3	5.907215869522875	23.47	149.0
293	5.79	4.17509990444645	17.525	180.0
294	0.0	3.7827985721881046	15.965	179.0
295	0.0	4.280642128732951	18.09	173.0
296	0.03	4.559476043132386	19.155	170.0
297	0.0	4.056808305253938	17.215	173.0
298	8.0	2.9631242463654934	12.2	203.0
299	0.0	2.7059955949658883	10.755	212.0
300	0.0	3.2421892455722214	13.649999999999999	214.0
301	49.71	3.959248165697924	17.08	474.0
302	7.2	3.8733613192824587	16.715	708.0
303	8.7	3.3641910990671424	14.395	834.0
304	0.0	3.0696837161753985	12.99	789.0
305	0.0	3.0140204247242512	12.76	654.0
306	0.0	3.557091473035578	15.455	495.0
307	0.0	4.188785971790081	18.175	390.0
308	0.01	4.591111923028009	19.86	332.0
309	0.0	3.3428077235207887	14.584999999999999	310.0
310	0.0	2.856653636945964	12.045	280.0
311	0.0	3.0677598138310653	13.215	260.0
312	0.0	3.6575073192593504	16.21	240.0
313	0.0	3.8926672552867023	17.25	230.0
314	0.0	4.042019881711905	17.88	220.0
315	0.0	3.9619016578334203	17.57	210.0
316	0.0	3.0257368954908017	13.26	200.0
317	0.0	2.879213713331318	12.465	190.0
318	0.0	3.3828225720548057	15.08	180.0
319	0.82	4.284903364473761	19.03	170.0
320	1.35	4.584150123029833	20.275	160.0
321	1.92	3.8707439886218094	17.465	150.0
322	1.95	2.831294269567567	12.345	140.0
323	0.0	1.8715798510731076	5.885	130.0
324	0.0	1.9279265793412326	6.36	120.0
325	0.0	2.033384242059648	7.265	130.0
326	0.0	2.2868310934841025	9.115	150.0
327	3.0	2.5183854023759946	10.629999999999999	160.0
328	32.16	3.2519533310626145	14.74	210.0
329	0.0	2.6452218855438083	11.42	350.0
330	0.0	2.63753298642694	11.425	400.0
331	19.79	2.239820237102938	8.92	450.0
332	0.0	1.6506896477136344	4.2749999999999995	500.0
333	0.0	1.8529844594547027	6.02	560.0
334	0.0	2.137178343226927	8.209999999999999	440.0
335	0.0	2.4515531769669874	10.355	390.0
336	0.0	2.9507465341849604	13.325000000000001	350.0
337	0.0	2.6974631652229055	11.934999999999999	320.0
338	0.0	2.275008901981844	9.3	290.0
339	0.0	2.599415078188827	11.43	260.0
340	0.0	2.9427830936206814	13.424999999999999	240.0
341	0.0	3.2565388050293445	15.075000000000001	220.0
342	0.0	3.3135677817395326	15.36	230.0
343	0.0	3.7521043489723005	17.42	260.0
344	10.08	3.7330641013822903	17.335	290.0
345	0.0	2.1291529688232433	8.3	350.0
346	0.0	2.0189127136876746	7.4799999999999995	400.0
347	0.0	2.3513988545922806	9.860000000000001	460.0
348	0.0	2.3590204728868933	9.924999999999999	380.0
349	0.0	2.0833608373294283	8.004999999999999	360.0
350	2.18	2.3541840145207247	9.91	340.0
351	0.0	2.195702653821003	8.84	320.0
352	0.0	1.866261257406415	6.335	297.0
353	0.0	2.328800662897425	9.76	293.0
354	0.0	2.475889012154329	10.725	289.0
355	0.0	1.734631929254949	5.225	281.0
356	0.0	1.5430077431275369	3.4699999999999998	273.0
357	0.0	1.7548307420989482	5.4	268.0
358	0.68	2.2441162643654784	9.16	289.0
359	9.0	1.915970723906682	6.699999999999999	361.0
360	0.0	1.3634203748456029	1.595	372.0
361	0.01	1.3581982738392542	1.5299999999999998	359.0
362	0.0	1.6057356594969499	4.005	334.0
363	0.0	2.217224839204059	8.93	316.0
364	0.0	2.4120838415861887	10.25	304.0
365	0.0	2.312133568160141	9.584999999999999	294.0
366	0.0	2.142926056065278	8.4	287.0
367	0.0	2.163730979362909	8.55	280.0
368	0.0	1.8012187217420854	5.734999999999999	274.0
369	0.0	2.0876195015062793	7.995	269.0
370	0.0	1.5646540255307235	3.5999999999999996	265.0
371	0.0	1.4681300833629276	2.6099999999999994	262.0
372	16.07	1.760590609858104	5.285	388.0
373	0.0	1.4908336930400403	2.76	459.0
374	0.0	1.648487518533771	4.255	439.0
375	0.0	1.671738172415357	4.465	400.0
376	0.0	1.3611034027574762	1.42	355.0
377	0.0	1.1145853328441047	-1.4649999999999999	317.0
378	0.0	1.0386272421428095	-2.5100000000000002	290.0
379	0.0	1.565922670762654	3.37	284.0
380	0.0	2.0915724669422975	7.73	283.0
381	0.0	1.9946213539834627	7.0	285.0
382	0.0	1.5380366720099061	3.0800000000000005	283.0
383	0.0	1.3782020596468352	1.46	273.0
384	0.0	1.889663514319927	6.109999999999999	267.0
385	6.79	2.3695377368270254	9.524999999999999	285.0
386	8.35	2.0665609511149547	7.3999999999999995	398.0
387	0.0	1.922065182794827	6.29	407.0
388	0.0	1.839666947322295	5.619999999999999	392.0
389	0.0	1.9288122115146777	6.26	359.0
390	0.0	2.208905570720429	8.285	327.0
391	0.0	2.531206057705683	10.415	307.0
392	0.0	2.965529034172973	12.940000000000001	298.0
393	12.74	3.0282612453802584	13.23	412.0
394	0.0	2.382610765958864	9.319999999999999	479.0
395	0.0	2.625917224176345	10.85	432.0
396	0.0	2.4685014654101636	9.875	386.0
397	0.01	2.607129545248893	10.690000000000001	361.0
398	24.34	2.488771060051448	9.86	558.0
399	0.0	1.2980967297881805	0.05500000000000016	663.0
400	0.0	1.4225063883067233	1.3849999999999998	596.0
401	0.0	1.659494899523699	3.5799999999999996	508.0
402	12.8	1.7915511432540026	4.67	515.0
403	2.6	2.11403981353921	7.1850000000000005	597.0
404	1.02	2.559769057157768	10.16	578.0
405	0.0	2.115614095630135	7.0600000000000005	506.0
406	12.62	2.4741444736520717	9.485	1760.0
407	120.22	2.736766575301239	11.075	8650.0
408	0.0	1.345271761561302	0.23500000000000032	8240.0
409	0.0	1.3813020986900528	0.565	5060.0
410	0.0	2.066757627414346	6.565	2900.0
411	0.0	2.9479859502163266	12.1	1830.0
412	0.06	3.5740229599541773	15.094999999999999	1380.0
413	5.46	3.8836002745937437	16.465	1200.0
414	29.02	4.321567611558033	18.25	1410.0
415	0.0	4.073844966440808	17.115000000000002	1540.0
416	0.0	3.8264733313761963	16.075	1390.0
417	0.0	3.4798059687387846	14.514999999999999	1300.0
418	0.0	3.9983721533204197	16.67	1200.0
419	3.84	3.1234529409525407	12.625	1100.0
420	0.0	2.943479084485437	11.674999999999999	1000.0
421	0.0	3.133223158999822	12.559999999999999	960.0
422	0.0	3.6995058147333193	15.235	910.0
423	0.0	4.074363074225856	16.83	880.0
424	0.0	4.223037970218087	17.325000000000003	860.0
425	0.0	4.445363746934963	18.145	830.0
426	0.0	3.936992497479701	16.119999999999997	720.0
427	0.0	3.1287180989103756	12.28	820.0
428	0.0	3.576644818144208	14.405000000000001	1100.0
429	37.43	4.05882610722497	16.485	1300.0
430	0.0	3.236758241070071	12.674999999999999	1400.0
431	0.0	3.0593303327805916	11.75	1500.0
432	0.0	2.873624333578674	10.755	1400.0
433	0.0	2.9271119952654656	10.925	1100.0
434	0.0	2.8010302758365113	10.22	900.0
435	0.0	3.155116198058265	12.11	680.0
436	0.0	3.0246094168467432	11.305	640.0
437	0.0	3.407549020357424	13.215	560.0
438	0.0	3.2171474665595565	12.29	580.0
439	0.0	3.170372229768704	11.925	560.0
440	9.2	3.8714944587188342	15.16	540.0
441	0.0	2.8033422189547244	9.975	600.0
442	0.0	3.4271171926420068	13.044999999999998	660.0
443	12.83	2.829730293578667	9.995000000000001	690.0
444	0.0	2.539424478800818	8.305	730.0
445	0.0	2.9445222251961454	10.495000000000001	1000.0
446	29.08	3.6209347840514394	13.805	1300.0
447	10.16	3.274722604653124	12.185	1500.0
448	0.0	2.570414790238502	8.245	1600.0
449	0.0	3.0373859024795076	10.86	1800.0
450	0.0	3.410702675709698	12.71	1700.0
451	0.0	3.841739030259296	14.51	1800.0
452	0.0	4.296559192489994	16.35	1900.0
453	0.0	5.107958768913736	19.25	2000.0
454	38.84	5.292543322917433	19.72	1700.0
455	0.0	4.957069691826826	18.61	1800.0
456	11.25	5.4819076318851625	20.32	1700.0
457	9.26	4.478762624366898	16.78	1600.0
458	0.0	4.845329503671184	18.095	1700.0
459	0.0	5.488092266630047	20.205000000000002	1800.0
460	2.49	5.55455871460292	20.28	1900.0
461	0.0	3.865525036801423	14.23	2000.0
462	0.0	4.027630062432406	14.879999999999999	1800.0
463	0.0	4.808835196119199	17.71	1500.0
464	0.0	5.217802998212587	19.085	1300.0
465	0.0	5.740064147117096	20.675	1200.0
466	0.0	6.0077463618121785	21.365000000000002	1000.0
467	0.0	5.940172341035649	21.17	800.0
468	0.0	6.145446097104622	21.72	700.0
469	0.0	6.5732819570526475	22.794999999999998	600.0
470	0.0	6.849366413435601	23.515	540.0
471	0.0	6.099533924744321	21.475	480.0
472	0.0	5.779242405183928	20.439999999999998	450.0
473	0.0	6.455655534657619	22.35	400.0
474	0.0	6.641447144335311	22.835	380.0
475	0.0	7.010007167665488	23.66	350.0
476	4.27	6.4145992557007725	22.11	330.0
477	0.0	5.183401511779385	18.465	313.0
478	0.0	6.1077518073412564	21.135	310.0
479	8.65	6.249240956558935	21.53	312.0
480	0.0	4.734588502961551	16.825	312.0
481	0.0	5.488835269211329	19.2	318.0
482	0.0	6.081564901387087	20.935	315.0
483	0.0	6.535934494032064	22.18	282.0
484	0.0	6.812811866923312	22.85	250.0
485	5.45	6.942489975773242	23.105	235.0
486	0.0	6.960368957517363	23.15	250.0
487	0.0	5.475915329170993	19.02	280.0
488	0.0	5.345391654210766	18.495	265.0
489	0.0	5.9966389408597465	20.445	232.0
490	0.0	6.6237129745224195	22.16	210.0
491	11.44	6.389389997087629	21.485	255.0
492	12.73	5.242868300088246	18.045	410.0
493	0.0	5.597705495193107	19.15	375.0
494	0.0	5.680801521590946	19.4	335.0
495	0.0	6.0886420871983455	20.5	285.0
496	0.0	5.641015136289382	19.16	240.0
497	0.0	4.554297685638818	15.585	218.0
498	0.0	5.346684743173344	18.255	199.0
499	0.0	6.173198944316819	20.615	184.0
500	0.0	6.203386233777173	20.66	173.0
501	0.0	5.068146924631239	17.240000000000002	163.0
502	0.0	6.072607903733454	20.294999999999998	152.0
503	0.0	7.182943252152259	23.150000000000002	146.0
504	13.57	7.896974734918318	24.75	156.0
505	22.52	6.095744259777937	20.240000000000002	235.0
506	0.0	5.32977073592036	17.965	322.0
507	0.0	5.675985646832645	19.025	350.0
508	0.0	6.473220749875174	21.205000000000002	285.0
509	0.0	7.140021668322964	22.855	223.0
510	0.0	7.4752149937685894	23.655	190.0
511	16.55	7.773795152600016	24.345	240.0
512	28.92	7.0986026270151115	22.75	438.0
513	0.0	7.205116483705453	22.990000000000002	430.0
514	0.0	7.594282371184251	23.85	402.0
515	0.0	8.464943618549317	25.735	388.0
516	0.0	8.724230383636405	26.275	325.0
517	0.0	8.543457764390784	25.9	228.0
518	3.73	8.649116449328217	26.119999999999997	190.0
519	17.67	8.392274539647898	25.58	216.0
520	0.73	8.76543570361712	26.325	260.0
521	0.0	9.383835590434744	27.52	270.0
522	0.04	9.691106482414984	28.064999999999998	368.0
523	7.45	9.556489360030795	27.795	390.0
524	8.96	9.034738013636593	26.78	358.0
525	4.68	9.769097342622759	28.195	358.0
526	2.24	10.148164070768509	28.89	318.0
527	5.72	9.298896392021806	27.299999999999997	270.0
528	14.04	9.216919587765982	27.14	225.0
529	0.47	9.173622420132432	27.055	300.0
530	0.0	9.27378321254147	27.25	318.0
531	0.0	9.792695171004976	28.23	275.0
532	0.0	10.08496850859845	28.755	318.0
533	0.0	10.32412204414128	29.17	255.0
534	0.0	10.210259206223075	28.950000000000003	190.0
535	0.0	10.077209099460916	28.71	163.0
536	0.0	10.249348173513123	29.02	142.0
537	0.0	10.46094636873814	29.395000000000003	132.0
538	2.29	10.535169513936287	29.525	125.0
539	0.0	10.609843750117044	29.655	126.0
540	18.17	9.467950749525691	27.575000000000003	140.0
541	0.0	9.585327208680251	27.814999999999998	161.0
542	0.0	9.820086879118886	28.255	166.0
543	0.0	8.806608783881988	26.299999999999997	175.0
544	0.0	9.529617300635087	27.735	161.0
545	0.0	8.362901247361657	25.395	134.0
546	0.0	8.324900805929113	25.314999999999998	116.0
547	0.0	8.585554614160984	25.865000000000002	106.0
548	13.26	7.786340180046937	24.13	112.0
549	0.55	7.478246170610137	23.42	122.0
550	2.0	7.654852409994873	23.83	126.0
551	2.9	8.902616761910163	26.515	152.0
552	15.19	8.91822265072605	26.55	161.0
553	18.71	9.059352764118906	26.854999999999997	179.0
554	0.0	9.850690125284029	28.42	235.0
555	0.0	10.144395002905247	29.0	302.0
556	4.58	10.012775180044574	28.770000000000003	302.0
557	0.06	9.491035847419552	27.795	228.0
558	0.0	10.089674669816693	28.91	186.0
559	0.0	10.27854282044726	29.25	154.0
560	0.0	10.66181205280476	29.94	131.0
561	0.0	10.76111516386458	30.17	116.0
562	0.0	11.041311903007122	30.689999999999998	104.0
563	0.0	11.023929889698303	30.67	96.0
564	0.0	10.908626837859869	30.475	88.0
565	0.0	10.876292910530365	30.42	81.0
566	0.0	10.242807830796192	29.339999999999996	85.0
567	10.82	9.741058396376376	28.5	101.0
568	0.0	10.021381422506039	29.04	98.0
569	0.0	9.898996468679512	28.814999999999998	93.0
570	0.0	10.342863944622184	29.62	116.0
571	30.3	9.732014425426108	28.545	122.0
572	1.73	9.456758437036326	28.1	112.0
573	0.0	9.79489031633926	28.75	124.0
574	0.0	10.063135837020166	29.244999999999997	108.0
575	0.0	10.235032352206666	29.56	95.0
576	10.48	9.57868590344365	28.450000000000003	96.0
577	38.74	8.199213775057164	25.665	128.0
578	0.24	7.674535620183817	24.490000000000002	188.0
579	7.95	7.934886605672117	25.085	365.0
580	0.0	8.123322124810695	25.605	278.0
581	0.0	8.539127860511117	26.520000000000003	240.0
582	0.0	8.96370317019719	27.395	212.0
583	0.0	9.037545957524099	27.56	177.0
584	0.0	9.293655963160472	28.18	163.0
585	26.54	8.78230231637645	27.154999999999998	195.0
586	14.05	8.5017530847102	26.57	579.0
587	9.11	8.595366922883684	26.825	465.0
588	13.88	8.494731342002352	26.685	522.0
589	1.69	8.575313703785554	26.854999999999997	348.0
590	9.52	8.321592055008615	26.314999999999998	464.0
591	0.0	8.600974330976964	27.04	459.0
592	0.0	8.732920195733557	27.314999999999998	415.0
