N	P	E	T	Q
67	13.1	1.0082711493930732	-0.31999999999999984	9.8
68	10.96	0.9690494739164903	-0.8900000000000001	10.0
69	0.0	0.7834283992338316	-4.015000000000001	12.0
70	15.72	0.870754008234882	-2.65	19.0
71	5.9	0.6176778970831367	-7.395	43.0
72	0.0	0.45548695542961093	-11.55	45.0
73	15.49	0.5946330108860798	-8.02	33.0
74	8.91	0.7648359493787982	-4.694999999999999	29.0
75	0.0	0.609873361476634	-7.789999999999999	27.0
76	0.0	0.7990807815482993	-4.199999999999999	25.0
77	16.82	1.116572070763154	0.5549999999999997	60.0
78	6.39	1.071739489860394	-0.15500000000000025	170.0
79	0.0	0.9912848870989562	-1.275	134.0
80	0.0	1.1947156993485593	1.3050000000000002	123.0
81	0.0	1.242726558908668	1.765	102.0
82	0.0	1.4103125727625048	3.635	146.0
83	0.0	1.2985834123093716	2.295	226.0
84	0.0	1.3419571020564496	2.7800000000000002	243.0
85	0.0	1.2937801252768562	2.125	191.0
86	1.0	1.2723872170195627	1.8800000000000001	210.0
87	0.0	1.2770948784445169	1.8200000000000003	216.0
88	0.0	1.58051234263173	4.99	259.0
89	5.0	1.6022988266747071	5.08	410.0
90	0.0	1.2523206389022625	1.42	322.0
91	0.0	1.3044283202611546	1.9050000000000002	249.0
92	0.0	1.4445793368557742	3.3	222.0
93	0.0	1.5675255016164604	4.52	207.0
94	0.0	1.5102780698785623	3.85	201.0
95	8.93	1.370121580032457	2.405	201.0
96	0.0	1.3493700381596294	2.07	247.0
97	0.0	1.2328700356858342	0.75	205.0
98	0.0	1.4969114093598623	3.4950000000000006	178.0
99	0.0	1.6661336097196593	5.1	165.0
100	45.19	1.7104411210491341	5.385	1600.0
101	25.57	1.8746795678805699	6.78	2060.0
102	0.0	1.8258419569794948	6.265000000000001	721.0
103	1.78	2.0088983517756613	7.73	457.0
104	0.0	1.8020846457318196	5.955	341.0
105	10.12	1.9571600262623299	7.215	427.0
106	5.92	1.8349419526943884	6.12	491.0
107	0.0	1.3852049356597467	1.8700000000000006	321.0
108	0.0	1.4783233152789592	2.77	257.0
109	0.0	1.5780848660946545	3.6350000000000007	219.0
110	0.0	1.9531458484433126	6.8549999999999995	194.0
111	2.19	2.240936843816399	8.870000000000001	191.0
112	0.0	1.5096088801672924	2.87	171.0
113	6.37	1.672184399504192	4.29	210.0
114	2.01	2.039803679191929	7.305	227.0
115	0.0	2.2608559079742054	8.79	199.0
116	5.02	2.379859654745032	9.59	214.0
117	3.04	2.1318246699151193	7.83	238.0
118	3.48	2.0845329486041257	7.425	235.0
119	8.68	1.996295738564017	6.76	212.0
120	9.86	2.165974448138996	7.91	250.0
121	0.0	2.7410636952867553	11.605	220.0
122	1.86	2.5651766359182266	10.445	200.0
123	0.0	2.398605186926133	9.39	180.0
124	0.0	2.7284446810835945	11.315000000000001	165.0
125	0.0	1.915570397478267	5.82	145.0
126	0.0	2.5028490444655698	9.845	135.0
127	5.43	2.475882163569692	9.675	130.0
128	6.24	1.9311082825129986	5.74	200.0
129	2.36	2.1754034436126295	7.5600000000000005	170.0
130	0.0	2.084608083255173	6.905	155.0
131	0.0	2.2722458149940317	8.13	140.0
132	1.11	3.0726484978845447	12.895000000000001	125.0
133	0.0	3.3505210525958375	14.190000000000001	113.0
134	0.0	3.061451236021111	12.73	105.0
135	0.0	2.386640290904591	8.790000000000001	95.0
136	0.0	2.7219083798734043	10.75	86.0
137	0.0	2.8295053550128215	11.365	77.0
138	0.0	3.111660499291184	12.885	71.0
139	6.18	3.4302179367209806	14.36	96.0
140	0.0	3.189571762269413	13.18	92.0
141	0.0	3.107781257810877	12.715	78.0
142	0.0	3.7137570432477047	15.555	66.0
143	0.0	4.257459515142232	17.825	57.0
144	0.0	3.742343036735575	15.68	53.0
145	0.0	3.3365271752081	13.700000000000001	49.0
146	0.0	2.708460112494171	10.365	43.0
147	0.0	2.7196421169714937	10.43	39.0
148	0.0	2.561775607805462	9.39	35.0
149	0.0	2.9475821928768533	11.605	32.0
150	0.0	3.10655565100021	12.445	30.0
151	0.0	3.8927177931427095	16.119999999999997	29.0
152	0.0	4.194198190905211	17.255	28.0
153	0.66	3.5333707444987033	14.424999999999999	28.0
154	5.12	3.0808479721453383	12.21	38.0
155	4.79	3.2431401903318684	13.035	58.0
156	0.0	3.369154979909532	13.649999999999999	48.0
157	0.0	3.211188026427648	12.775	39.0
158	0.0	3.6561312581682603	14.879999999999999	33.0
159	0.0	3.6371911547473434	14.795	30.0
160	2.15	2.515053962930255	8.905000000000001	31.0
161	0.0	2.407350960257044	8.225	28.0
162	0.0	2.4559426559038475	8.535	24.0
163	0.0	2.5023606274503853	8.825	22.0
164	0.0	3.1549192407603406	12.445	21.0
165	0.0	3.911993365882387	15.889999999999999	20.0
166	0.0	4.57888709675038	18.515	18.0
167	7.7	4.000808839753439	16.259999999999998	21.0
168	0.0	3.257809004618934	12.905	22.0
169	0.0	3.5660501876470776	14.370000000000001	19.0
170	0.0	3.7653893269156975	15.26	17.0
171	0.0	3.248718738085056	12.86	17.0
172	25.02	3.4390015660715614	13.780000000000001	92.0
173	4.89	3.680252267408448	14.885	67.0
174	0.0	4.3206497188124136	17.54	42.0
175	0.0	4.984637998435382	19.955000000000002	36.0
176	0.0	5.927235722755157	22.945	28.0
177	0.0	5.928932251228815	22.95	23.0
178	0.0	5.649329243299364	22.11	51.0
179	0.0	4.006214479536541	16.34	40.0
180	0.0	3.4269956211593926	13.825	29.0
181	0.0	4.007124320425691	16.39	25.0
182	8.24	3.8783951727522816	15.850000000000001	25.0
183	6.19	4.170717475672993	17.055	28.0
184	10.78	4.215979212935581	17.235	66.0
185	0.0	4.828547761633315	19.52	45.0
186	0.0	4.9087437760261325	19.86	31.0
187	2.56	4.425999770905064	18.155	26.0
188	0.0	3.6979910848015227	15.170000000000002	21.0
189	0.0	3.640912498197917	14.915	18.0
190	6.28	3.7833371721047873	15.545	22.0
191	0.0	3.780348229715525	15.59	22.0
192	0.0	4.303401496483304	17.79	20.0
193	11.69	4.087465374472616	16.93	56.0
194	0.0	3.406891689087694	13.935	43.0
195	0.0	4.2044682137458596	17.46	32.0
196	0.0	4.980956532919302	20.375	26.0
197	3.89	5.780706854125304	22.95	24.0
198	0.0	6.074804297301364	23.82	21.0
199	0.0	5.221284292428062	21.294999999999998	19.0
200	0.0	4.748769981427471	19.669999999999998	16.0
201	0.0	5.681481676865511	22.759999999999998	14.0
202	3.38	6.065433843280566	24.02	14.0
203	12.04	5.736057563600551	23.04	15.0
204	9.49	5.306083685633596	21.685000000000002	26.0
205	0.0	4.744250852919934	19.875	45.0
206	0.0	4.591952558418458	19.32	31.0
207	0.0	4.968191840354148	20.665	23.0
208	0.0	5.053788458589534	21.07	16.0
209	0.73	5.1202271770907455	21.295	15.0
210	0.0	4.997252226821393	20.990000000000002	17.0
211	18.72	5.095398939034489	21.325	34.0
212	2.74	4.839300013584011	20.44	49.0
213	0.0	4.703313931340857	20.064999999999998	36.0
214	11.94	5.2207814209336	21.86	39.0
215	6.57	5.305411336937793	22.255	34.0
216	1.26	4.980005612247325	21.16	28.0
217	0.0	4.901219745564344	21.0	22.0
218	0.0	5.443585414975649	22.82	18.0
219	5.7	5.565987987745121	23.21	18.0
220	0.0	5.436301805441617	22.915	16.0
221	2.05	5.546179576522216	23.265	14.0
222	0.0	4.291030923935688	18.965	11.0
223	0.0	3.670628367611922	16.35	9.3
224	3.16	3.4636215111925415	15.504999999999999	8.5
225	2.36	3.7773159107216685	16.939999999999998	7.8
226	0.0	3.8874213130347703	17.535	7.3
227	3.03	4.0494434490858175	18.22	6.8
228	0.0	3.7185067780053704	16.91	6.3
229	0.0	3.47018952450291	15.765	5.9
230	0.0	3.4900493682625746	15.975	5.5
231	0.0	3.5432174001969505	16.225	5.9
232	10.75	3.2214938213483846	14.775	7.3
233	1.0	3.242230786357367	14.88	12.0
234	0.0	3.5700113288425865	16.585	12.0
235	0.0	3.8191542805306566	17.71	9.6
236	0.0	4.286173868571519	19.78	7.7
237	0.0	4.31392851824344	19.89	6.3
238	0.0	4.678364781570985	21.405	5.7
239	0.0	5.058351428435101	22.759999999999998	5.5
240	3.75	4.222023885333866	19.77	5.4
241	0.0	3.5785701275675446	16.985	5.0
242	0.0	3.623445359816509	17.315	4.6
243	4.94	4.293144735890251	20.18	5.3
244	2.23	4.865317714088489	22.465000000000003	5.4
245	14.57	5.154397644618954	23.475	8.5
246	19.46	4.537498096266714	21.384999999999998	22.0
247	0.0	3.234376254379429	15.799999999999999	21.0
248	0.0	3.236337617862647	15.81	14.0
249	0.0	3.5955452603340223	17.685	11.0
250	0.0	3.3467942409791314	16.49	9.6
251	0.0	2.6772817828066446	12.965	7.8
252	0.0	2.3504801550155485	10.885000000000002	6.4
253	3.02	2.598065996017248	12.605	5.9
254	0.0	2.6338502545466596	12.825000000000001	5.3
255	0.0	2.571669269600831	12.565	5.2
256	0.0	2.2610756174407594	10.514999999999999	5.0
257	23.52	2.4564109430888754	11.954999999999998	11.0
258	10.21	2.7012343684874347	13.61	37.0
259	0.0	2.186855715813471	10.235000000000001	28.0
260	0.0	2.2572011098431597	10.86	21.0
261	6.56	2.634808021716857	13.335	21.0
262	0.0	2.192353503467619	10.525	20.0
263	0.0	2.2048778743283783	10.615	17.0
264	0.0	2.83655328669094	14.795	15.0
265	3.15	3.4120666745480905	17.855	14.0
266	2.98	3.3533968601816913	17.700000000000003	13.0
267	0.0	2.196512247114456	10.81	12.0
268	0.0	1.7573049909593437	7.455	11.0
269	23.0	2.009333934436743	9.665	20.0
270	0.0	1.8810547275901683	8.635	34.0
271	0.0	1.6172063346356016	6.435	24.0
272	0.0	1.4117899362589468	4.38	19.0
273	0.0	1.6419522088453502	6.795	16.0
274	0.0	2.3737928637666754	12.575	15.0
275	0.0	2.345068054015886	12.515	13.0
276	8.52	2.46294348338694	13.305	15.0
277	18.52	2.320853009929076	12.485	40.0
278	0.0	1.986067827179029	10.01	58.0
279	0.0	1.853215741844233	9.06	43.0
280	0.0	1.7690598207087664	8.47	34.0
281	0.0	1.6570141727014636	7.460000000000001	29.0
282	0.0	1.7489973365787865	8.43	26.0
283	0.0	1.333172388121946	4.29	23.0
284	1.18	1.3436856967044994	4.54	22.0
285	6.77	1.7347726783058763	8.44	28.0
286	0.0	1.5198091674247802	6.54	25.0
287	0.0	1.2158399198566021	3.18	22.0
288	0.0	1.087339875507906	1.665	20.0
289	0.0	1.1598724898740447	2.6149999999999998	18.0
290	0.0	1.3006271660195048	4.455	16.0
291	6.74	1.7366281644603427	8.875	20.0
292	9.64	2.072234419514637	11.805	49.0
293	0.0	1.6029884072215472	7.775	42.0
294	0.0	1.2141229815918837	3.6999999999999997	36.0
295	0.0	1.1843173087289307	3.33	31.0
296	0.0	1.097800863948379	2.3449999999999998	27.0
297	0.0	1.0833588134161094	2.1500000000000004	25.0
298	0.0	1.1170336028428396	2.74	26.0
299	38.13	1.4322809779957841	6.475	398.0
300	0.0	1.1943229418057035	3.875	269.0
301	0.0	1.074725428376368	2.31	162.0
302	1.04	0.9509459929303127	0.6599999999999999	119.0
303	0.0	0.9608110706032541	0.81	89.0
304	0.0	1.033680297860032	2.0199999999999996	71.0
305	0.0	1.1731440679078782	3.895	61.0
306	0.0	0.9696650592710205	1.225	54.0
307	0.0	0.778484535254972	-1.9349999999999998	48.0
308	0.0	0.9707747552377917	1.245	45.0
309	1.01	1.3025185563987132	5.765	43.0
310	0.0	0.9408222151861042	0.9300000000000002	41.0
311	0.0	1.0063075694372237	2.06	39.0
312	5.2	1.083743734498873	3.155	42.0
313	0.0	0.8173706465346318	-0.815	44.0
314	2.34	0.9149324509325234	0.815	42.0
315	0.0	0.8876166702011018	0.375	41.0
316	0.0	0.8301375036130672	-0.44500000000000006	40.0
317	0.0	0.8783481920151268	0.3699999999999999	39.0
318	0.0	0.9963283689959316	2.36	37.0
319	0.0	0.8657916027139536	0.31000000000000005	36.0
320	0.0	0.6993830509879749	-2.74	34.0
321	0.0	0.6306512662616742	-4.045	33.0
322	11.93	0.6763793698577536	-3.065	33.0
323	8.31	0.641132530067006	-3.815	35.0
324	0.0	0.6068339224473124	-4.435	34.0
325	0.0	0.6883703758956725	-2.6699999999999995	33.0
326	0.0	0.7509857741936391	-1.435	32.0
327	0.0	0.7019140986554758	-2.245	30.0
328	0.0	0.7890871489144329	-0.5749999999999997	28.0
329	23.82	0.9650777877368104	2.355	225.0
330	3.24	0.8230157456195845	0.10000000000000009	261.0
331	0.0	0.7387915166642749	-1.3649999999999998	173.0
332	0.0	0.7432032608130035	-1.2799999999999998	125.0
333	25.51	0.9122585831983364	1.6850000000000003	409.0
334	0.0	0.8306984683021849	0.3900000000000001	336.0
335	0.0	0.8584595538807326	0.9550000000000001	220.0
336	0.0	0.9391108921859281	2.2700000000000005	169.0
337	10.43	0.9076975789039041	1.77	235.0
338	0.0	0.5738551509066108	-4.765	225.0
339	0.0	0.40749825690554975	-9.345	280.0
340	0.0	0.4750238380406356	-7.205	170.0
341	0.0	0.6134194678551931	-3.685	93.0
342	0.0	0.7323279398351054	-1.1800000000000002	82.0
343	2.14	0.9260684644326858	2.2249999999999996	74.0
344	0.51	0.5863234062819456	-4.315	64.0
345	0.0	0.4060921280827462	-9.31	57.0
346	0.0	0.27421618427441097	-14.350000000000001	50.0
347	2.79	0.4449795678772425	-7.9399999999999995	47.0
348	0.0	0.3854651735543762	-9.855	45.0
349	0.0	0.24773624953677215	-15.555	40.0
350	5.81	0.26511446890707063	-14.7	39.0
351	7.52	0.3128087825663106	-12.585	36.0
352	0.0	0.2747943568938193	-14.245000000000001	33.0
353	1.88	0.38721622729578964	-9.795	28.0
354	0.0	0.22952227130309893	-16.51	25.0
355	0.0	0.19500706182748734	-18.52	22.0
356	0.0	0.2078976503019876	-17.735	20.0
357	0.0	0.29302968203110846	-13.425	19.0
358	0.0	0.4648012702901357	-7.35	19.0
359	3.0	0.238142108954508	-16.05	19.0
360	0.0	0.12738869446918	-23.6	18.0
361	0.0	0.2525593378962488	-15.39	19.0
362	0.0	0.29440109799558084	-13.504999999999999	22.0
363	0.0	0.5025098094252222	-6.44	31.0
364	0.0	0.7348934666968753	-1.13	33.0
365	0.0	0.6090465589473538	-3.785	25.0
366	0.0	0.24810600837876848	-15.675	20.0
367	3.28	0.31738861707903515	-12.54	21.0
368	4.01	0.22318641230222333	-16.995	19.0
369	0.0	0.11049445557261955	-25.369999999999997	20.0
370	0.0	0.15668927071918	-21.419999999999998	22.0
371	0.0	0.25103250494849916	-15.665	22.0
372	5.65	0.4064059942732187	-9.445	24.0
373	0.29	0.3572317706881408	-11.145000000000001	24.0
374	0.0	0.21228399180645985	-17.75	22.0
375	0.0	0.24014196434325255	-16.355	21.0
376	0.0	0.22984582423097166	-16.9	20.0
377	0.0	0.17325360284992913	-20.35	20.0
378	0.0	0.19540623464567666	-18.895	19.0
379	0.0	0.236564869267219	-16.675	19.0
380	0.0	0.2637323377164699	-15.315	19.0
381	0.0	0.28678178396255477	-14.255	19.0
382	1.63	0.3511711699450873	-11.785	19.0
383	0.0	0.33057089363820724	-12.57	19.0
384	0.0	0.5160110785560603	-6.665	20.0
385	0.0	0.5608349108748514	-5.605	20.0
386	0.0	0.33392134845858606	-12.575	19.0
387	0.0	0.37691599297750555	-11.0	18.0
388	0.0	0.5138000685030127	-7.005	19.0
389	0.0	0.516139764198241	-6.945	19.0
390	0.0	0.5142431826277081	-6.995	18.0
391	0.0	0.6547237754870635	-3.8099999999999996	19.0
392	0.0	0.8911603574674398	0.5799999999999996	20.0
393	0.0	0.6996080741502386	-2.8800000000000003	20.0
394	0.0	0.4189125805357232	-10.015	19.0
395	0.0	0.37539639027264365	-11.455	18.0
396	0.0	0.3846001072276973	-11.27	17.0
397	0.0	0.4847158338072377	-8.205	18.0
398	20.19	0.8311118038519865	-0.7199999999999998	33.0
399	17.16	0.7315870891992344	-2.6750000000000003	205.0
400	0.0	0.3522664870877204	-12.54	175.0
401	0.0	0.34892633895989994	-12.79	135.0
402	0.0	0.35589202610137227	-12.535	100.0
403	0.0	0.47578455515843804	-8.85	75.0
404	0.15	0.6898539503694676	-3.775	62.0
405	14.53	0.7190473474666301	-3.33	56.0
406	0.0	0.49295606975011846	-8.504999999999999	54.0
407	13.26	0.771320275984464	-2.475	65.0
408	22.37	0.944991438426899	0.4299999999999997	425.0
409	0.0	0.39537187612996916	-11.615	390.0
410	0.0	0.5071435438269868	-8.379999999999999	205.0
411	0.0	0.6372912778572641	-5.275	145.0
412	0.0	0.9063743536784534	-0.44499999999999984	115.0
413	0.0	1.3664535630968175	5.615	90.0
414	0.0	1.4631332656209746	6.515	95.0
415	0.0	1.3312756688076397	5.08	120.0
416	9.31	1.4393843910889457	6.125	175.0
417	27.78	1.5468980690536616	7.225	841.0
418	4.71	1.3401439914568418	4.905	735.0
419	0.0	1.1777081126783466	2.9	445.0
420	10.02	1.2078284250252167	3.215	410.0
421	23.39	1.1423653739266306	2.2600000000000002	820.0
422	11.73	1.117517578066158	1.935	588.0
423	3.21	1.0975227822288516	1.5399999999999998	537.0
424	0.0	0.9361137673368094	-0.7649999999999997	359.0
425	3.0	1.0119203765933502	0.22999999999999998	277.0
426	0.0	1.0238695322718558	0.3999999999999999	225.0
427	0.0	0.8209684160449416	-2.88	180.0
428	0.0	0.6359711691333042	-6.42	149.0
429	0.0	0.7343350922552646	-4.56	133.0
430	2.0	0.851320045848486	-2.49	125.0
431	2.94	1.0797978556149812	0.7949999999999999	124.0
432	0.86	1.0932363418120934	0.9750000000000001	124.0
433	0.0	1.0579676534971718	0.375	117.0
434	0.0	1.0359007236203914	0.06999999999999984	112.0
435	0.0	0.9573244534161325	-1.185	105.0
436	0.0	0.8985948096487064	-2.205	101.0
437	0.0	1.0189705102561635	-0.41000000000000014	95.0
438	0.0	0.9561834493522036	-1.44	92.0
439	0.0	0.7807387871645515	-4.295	89.0
440	0.0	0.9560037853844124	-1.56	87.0
441	0.0	0.7495205767120725	-4.975	83.0
442	0.0	0.7151126235104458	-5.735	79.0
443	0.0	0.6622347359317693	-6.785	76.0
444	0.0	0.7527635566984449	-5.14	72.0
445	3.97	0.973724157378904	-1.5299999999999998	70.0
446	0.0	1.0376912387919839	-0.7350000000000003	75.0
447	0.0	1.0788730124114492	-0.29000000000000004	74.0
448	0.0	1.1805688096133233	1.0149999999999997	71.0
449	0.0	1.2999062904874097	2.3099999999999996	67.0
450	0.0	1.2163268256175683	1.335	66.0
451	10.0	1.2083930727669516	1.125	72.0
452	10.53	1.1821302141380876	0.8050000000000002	84.0
453	0.0	1.8496996361063343	7.385	131.0
454	0.0	2.432556596838755	11.674999999999999	194.0
455	3.78	2.2908971111592247	10.6	201.0
456	0.0	1.6479962038084377	5.505	174.0
457	18.68	1.6135545995443257	5.07	343.0
458	2.24	1.7180705629374309	5.905	341.0
459	0.0	2.458848638456295	11.48	250.0
460	0.0	2.7461098230013663	13.129999999999999	230.0
461	6.0	1.852579102108442	6.94	310.0
462	0.0	1.4948313123829045	3.585	243.0
463	0.0	2.001498164400885	8.015	194.0
464	0.0	2.6241636385679015	12.16	178.0
465	0.0	2.432208182289689	10.95	165.0
466	0.0	2.1108461470235014	8.61	150.0
467	1.44	1.7161035185186095	5.435	144.0
468	0.0	1.4495810692539532	2.8	125.0
469	0.0	1.4932546766438763	3.2399999999999998	131.0
470	13.0	1.2338725139094484	0.33499999999999996	239.0
471	0.0	1.0967522301062775	-1.3599999999999999	180.0
472	0.0	1.4827137205998426	2.92	153.0
473	4.76	2.176867588675516	8.7	157.0
474	3.85	1.923522040218479	6.73	161.0
475	0.0	1.6888236698635868	4.65	142.0
476	3.03	1.1402745583094356	-1.1099999999999999	131.0
477	0.0	1.213250037479935	-0.31999999999999984	113.0
478	0.0	1.5915347286058543	3.655	102.0
479	11.65	1.9460455765351221	6.585	165.0
480	3.0	1.5925546035892588	3.56	190.0
481	0.0	1.8648842544349291	5.83	165.0
482	0.0	2.376065595154433	9.565	138.0
483	0.0	2.4983060069925322	10.305	120.0
484	6.6	2.3963864579029837	9.59	146.0
485	10.0	2.616713978381791	10.975	212.0
486	0.0	2.40522508236419	9.540000000000001	172.0
487	4.92	2.32876003895836	9.035	149.0
488	4.17	2.372663573386522	9.22	138.0
489	0.0	2.609387213752764	10.715	115.0
490	0.0	3.1420708716835786	13.579999999999998	98.0
491	0.0	3.3219351062814115	14.485	97.0
492	1.07	2.4273568213965446	9.364999999999998	91.0
493	0.0	2.1855684276737053	7.734999999999999	82.0
494	0.0	2.4271147407444444	9.26	76.0
495	0.0	2.6084193732304737	10.39	71.0
496	2.05	3.124086174856906	13.270000000000001	70.0
497	7.87	2.904150007730909	11.989999999999998	88.0
498	15.91	2.7942747138088073	11.375	251.0
499	0.0	2.811895194238194	11.370000000000001	214.0
500	0.0	3.1716237317132627	13.299999999999999	151.0
501	16.29	3.402319458860911	14.440000000000001	220.0
502	9.31	2.450601477584542	9.1	251.0
503	0.0	1.8314769315616133	4.64	176.0
504	0.0	2.083821001918678	6.595	136.0
505	0.0	2.5851909634709886	9.835	110.0
506	0.0	2.906717163713195	11.690000000000001	92.0
507	0.0	3.1000600133524387	12.675	81.0
508	0.0	2.938458045569653	11.76	72.0
509	0.0	3.527310046471369	14.709999999999999	63.0
510	0.0	4.350056232277185	18.185	56.0
511	0.0	4.994066664852073	20.42	51.0
512	0.0	4.91728911884503	20.155	47.0
513	0.0	4.861444964502242	19.96	44.0
514	0.0	4.330429175353375	17.895	42.0
515	1.87	4.3162535803858	17.84	44.0
516	12.79	4.411082903569059	18.205	87.0
517	9.17	3.0661308720921148	12.235000000000001	98.0
518	0.0	3.1791113824781476	12.715	80.0
519	0.0	3.5889877998284003	14.68	55.0
520	8.01	4.1844469400167235	17.215	40.0
521	10.21	4.743412666603338	19.325	41.0
522	2.65	4.767586115681418	19.41	43.0
523	6.59	4.295914928473462	17.549999999999997	45.0
524	0.0	3.3135803739950016	13.280000000000001	43.0
525	13.58	3.960218790922409	16.195	49.0
526	9.14	3.9351593086151992	16.09	70.0
527	3.01	3.8643153697659876	15.79	56.0
528	0.0	3.786513322514075	15.455	45.0
529	3.1	4.199906933841802	17.17	39.0
530	0.0	4.205012266156561	17.145	35.0
531	0.0	4.653772773902904	18.79	31.0
532	4.01	5.113153924868242	20.39	32.0
533	0.0	5.612385836493819	21.995	35.0
534	0.0	4.439549212274463	17.995	30.0
535	0.0	4.699723365825731	18.955000000000002	23.0
536	0.0	4.721986924958331	19.035	21.0
537	7.94	4.442193825372933	18.005	51.0
538	11.89	4.136881007772691	16.815	105.0
539	20.47	4.0750997836549985	16.565	263.0
540	0.0	3.7356840594369576	15.129999999999999	124.0
541	0.0	4.2184065182159936	17.14	73.0
542	5.76	4.138124849195927	16.82	70.0
543	0.0	3.760806017945007	15.24	59.0
544	0.0	4.256208845483401	17.29	45.0
545	0.0	4.432036434963887	18.025	36.0
546	0.0	4.434180688915614	18.08	30.0
547	0.0	5.044206388684989	20.265	25.0
548	0.0	5.163388175530663	20.665	22.0
549	0.0	5.5436185461012695	21.89	19.0
550	0.0	5.575696299639035	21.990000000000002	18.0
551	11.88	5.234534006586646	20.9	19.0
552	23.23	5.326480678603695	21.259999999999998	99.0
553	0.4	5.922170879932846	23.15	72.0
554	0.0	5.9953178592329746	23.365	40.0
555	0.0	6.549746398737996	24.925	30.0
556	4.28	5.814724562554452	22.83	25.0
557	0.0	5.359235314828488	21.474999999999998	21.0
558	0.0	4.824193130103409	19.72	17.0
559	0.29	4.746817662080312	19.445	16.0
560	12.89	4.192976929035227	17.355	28.0
561	2.19	4.052245554854354	16.845	28.0
562	0.0	4.2734411988421215	17.78	20.0
563	0.0	4.631194123101153	19.134999999999998	17.0
564	0.0	4.752793941938172	19.575	15.0
565	0.0	4.729273557051897	19.6	16.0
566	0.0	4.393877451608785	18.355	15.0
567	26.42	4.924502964985739	20.29	120.0
568	3.59	4.81602433111393	20.02	115.0
569	0.0	3.7518846802076817	15.830000000000002	56.0
570	0.0	3.7325984353336965	15.745000000000001	37.0
571	0.0	4.018153384279972	17.075	28.0
572	0.0	4.401984081491359	18.605	22.0
573	17.37	4.592978046945047	19.325	41.0
574	0.0	3.821476108746659	16.35	42.0
575	26.0	3.843441536206908	16.445	146.0
576	5.0	3.458414739987652	14.815000000000001	182.0
