N	P	E	T	Q
212	0.0	2.4946273184949326	19.605	83.0
213	0.0	2.4306070994382303	19.245	76.0
214	0.0	2.5229952982329413	19.91	71.0
215	0.0	2.12991666914071	17.055	64.0
216	8.66	2.2341157594690513	17.965	58.0
217	9.71	2.2770546957871987	18.285	68.0
218	0.0	2.345839794732332	18.9	74.0
219	12.28	2.8145666089509622	22.02	76.0
220	13.99	2.7082200531866363	21.47	92.0
221	0.0	2.169120953698463	17.695	99.0
222	0.0	2.2837425202821344	18.675	95.0
223	13.92	2.22158931002	18.21	104.0
224	0.0	2.044605001436394	16.935	133.0
225	2.2	2.21567489684224	18.28	143.0
226	0.04	2.0220789992859824	16.865000000000002	139.0
227	0.0	1.7076788546904138	14.084999999999999	128.0
228	0.0	1.5480194722167897	12.610000000000001	115.0
229	2.51	1.8367929290662848	15.39	111.0
230	1.36	2.2540389450352465	18.92	100.0
231	9.94	2.441655730522907	20.28	96.0
232	3.89	2.6165372195156475	21.59	124.0
233	5.46	2.5916604898426625	21.424999999999997	128.0
234	0.0	1.9858820092175853	17.03	117.0
235	0.0	2.1483775175400557	18.365000000000002	100.0
236	29.72	2.1704886532007226	18.64	93.0
237	9.53	2.2472933286361343	19.35	118.0
238	25.37	2.2712311672599697	19.53	185.0
239	18.06	1.7704562941215019	15.485	248.0
240	1.54	1.7058579009213157	14.875	283.0
241	2.44	2.02172852222974	17.81	285.0
242	4.98	2.1467333951816756	18.82	275.0
243	10.98	1.5646409032924808	13.705	266.0
244	9.91	1.8682578314630998	16.615	348.0
245	0.0	1.8207247206423063	16.31	372.0
246	15.38	1.6059942272261012	14.37	391.0
247	9.28	1.8935301784221608	17.085	417.0
248	0.0	1.7477039676495523	15.879999999999999	407.0
249	0.0	1.6882434661126926	15.31	381.0
250	0.0	1.7953670786575318	16.45	346.0
251	0.0	1.9666074571437637	17.97	310.0
252	13.48	1.8999971614835844	17.52	308.0
253	0.0	1.3319246494104928	11.84	295.0
254	0.0	1.6005986974824642	14.809999999999999	265.0
255	5.02	1.5493906443383103	14.405000000000001	236.0
256	20.93	1.64245927941064	15.360000000000001	235.0
257	5.96	1.5121082125740215	14.135000000000002	263.0
258	0.0	1.0522681723777647	8.375	282.0
259	3.75	1.1943686453437037	10.48	272.0
260	0.0	0.9026981144266849	6.26	245.0
261	4.33	1.0304966181768629	8.295	226.0
262	0.22	0.9550780307108345	7.245	209.0
263	9.01	1.3450218542952392	12.625	203.0
264	47.41	1.188498852821433	10.780000000000001	316.0
265	0.0	1.2234811133550305	11.24	395.0
266	0.0	0.9695571880572164	7.725	492.0
267	5.16	0.9792671178309758	8.005	529.0
268	4.77	1.019548719067685	8.629999999999999	538.0
269	0.37	0.7571193657229144	4.215	550.0
270	0.0	0.8969028411073031	6.779999999999999	534.0
271	0.0	0.8470996998728225	6.035	491.0
272	0.0	1.334005699127073	13.15	438.0
273	0.91	1.5109941019130204	15.315000000000001	376.0
274	0.0	1.3828758992454995	14.005	321.0
275	8.69	0.9934392576550988	8.745	280.0
276	0.0	0.6411346901294953	2.245	258.0
277	0.0	0.5713323556057281	0.56	226.0
278	0.0	0.5556118853506232	0.28000000000000025	198.0
279	0.0	0.9314077734717414	8.01	173.0
280	0.0	1.097371412100712	10.71	157.0
281	0.0	1.2559636361222135	13.004999999999999	145.0
282	0.0	0.8477797857289209	6.83	140.0
283	0.0	0.9757631921764816	9.14	128.0
284	1.17	0.9017607659341222	7.915	122.0
285	0.03	0.6407065067520465	2.88	129.0
286	0.0	0.6064792565443191	2.0700000000000003	128.0
287	0.64	0.5839073958643956	1.645	115.0
288	0.0	0.6547642329492795	3.335	113.0
289	2.03	0.6843929348301971	4.13	108.0
290	2.87	1.0359415605660618	10.625	111.0
291	0.45	0.8508828356075793	7.575	110.0
292	0.0	0.562719410172362	1.505	108.0
293	1.0	0.6144939194905886	2.8	105.0
294	0.79	0.617082682561679	3.0	106.0
295	0.0	0.5262931090042696	0.6649999999999996	101.0
296	3.03	0.6084339827116538	2.93	97.0
297	14.14	0.6748642761670947	4.475	106.0
298	8.7	0.5691549413321891	2.085	158.0
299	3.02	0.4455618187064807	-1.4600000000000002	185.0
300	0.0	0.4354719709484049	-1.6500000000000001	186.0
301	0.0	0.4275818995727475	-1.9100000000000001	175.0
302	0.0	0.41241859710423834	-2.2849999999999997	161.0
303	0.0	0.5237833478335985	1.15	143.0
304	0.0	0.6622717787799434	4.77	134.0
305	0.0	0.5617912079951458	2.32	128.0
306	0.0	0.48010167152193856	0.16999999999999993	123.0
307	0.0	0.6663118660052542	5.01	120.0
308	0.0	0.7242210342798828	6.425	120.0
309	0.0	0.46509343437993494	-0.14500000000000002	116.0
310	0.0	0.6596435710874803	5.159999999999999	112.0
311	0.0	0.6490136061952896	4.915	110.0
312	4.13	0.37792844884077276	-2.92	109.0
313	3.0	0.5132389302233	1.58	116.0
314	0.0	0.3644825978539881	-3.325	121.0
315	0.0	0.3103977345110982	-5.415	122.0
316	12.16	0.386204841993489	-2.365	133.0
317	4.09	0.4423279251262094	-0.28	128.0
318	0.76	0.4072278729592503	-1.465	138.0
319	0.0	0.36126544344684564	-3.16	138.0
320	0.0	0.3730595978696084	-2.56	129.0
321	0.0	0.40073048439733544	-1.5450000000000002	121.0
322	0.0	0.32455622866039663	-4.385	119.0
323	0.0	0.4049379065379757	-1.2449999999999997	169.0
324	0.0	0.49803571818100695	1.75	183.0
325	0.2	0.47929023014191047	1.345	105.0
326	0.0	0.5434404629475953	3.1949999999999994	141.0
327	0.0	0.5682651647933713	3.8599999999999994	99.0
328	0.06	0.3668849226533579	-2.365	98.0
329	0.0	0.26092558106813524	-7.0649999999999995	97.0
330	0.0	0.3053686516295704	-4.91	92.0
331	0.97	0.33512532897477004	-3.575	86.0
332	1.0	0.374661531075056	-1.89	81.0
333	0.04	0.35912700944143755	-2.4899999999999998	79.0
334	0.0	0.4168227084791367	-0.365	79.0
335	0.0	0.3550265768829764	-2.61	75.0
336	2.0	0.22422701722299226	-8.81	70.0
337	0.54	0.1500494280661219	-14.05	63.0
338	0.97	0.262393095763557	-6.6899999999999995	62.0
339	0.0	0.34882172281928486	-2.745	62.0
340	1.1	0.4302235886189565	0.29500000000000004	64.0
341	0.43	0.45367662057455904	1.185	66.0
342	3.96	0.37423719360498225	-1.5899999999999999	66.0
343	0.91	0.23915560175901363	-7.795	64.0
344	0.95	0.16854377205937274	-12.415	62.0
345	0.0	0.1135518672624409	-17.405	60.0
346	0.0	0.20848769572088138	-9.63	58.0
347	0.0	0.24507272485609838	-7.465	56.0
348	0.0	0.17856894004070004	-11.54	54.0
349	0.0	0.17476884550791202	-11.82	52.0
350	1.0	0.1820665527455078	-11.265	52.0
351	5.02	0.23472023366162356	-7.895	50.0
352	0.0	0.25068669615707856	-7.005	50.0
353	0.0	0.10182158793869182	-18.605	48.0
354	0.0	0.09102295495342311	-19.965	46.0
355	0.0	0.10563637565431473	-18.155	46.0
356	3.54	0.17293885504319736	-11.934999999999999	44.0
357	2.03	0.23376356102010326	-7.95	54.0
358	1.37	0.16542954473903548	-12.51	54.0
359	0.0	0.08808387683064534	-20.38	52.0
360	0.0	0.14694542962431156	-14.135000000000002	52.0
361	0.0	0.13184223412871413	-15.545	52.0
362	0.0	0.2920115466318277	-5.07	54.0
363	0.0	0.31158969175870277	-4.17	54.0
364	8.67	0.22074173578373105	-8.87	52.0
365	4.33	0.26273507564442494	-6.52	52.0
366	1.09	0.26302421553962674	-6.505	50.0
367	0.53	0.13163248453408502	-15.565	49.0
368	0.0	0.0618364637263734	-24.655	40.0
369	0.0	0.06387314375281224	-24.41	39.0
370	0.0	0.0844345737894375	-21.135	38.0
371	0.0	0.17864762585994706	-11.805	35.0
372	0.0	0.12372085662950462	-16.48	32.0
373	0.0	0.08278451154686918	-21.37	30.0
374	0.0	0.1267626823049354	-16.314999999999998	28.0
375	0.0	0.10426239036808865	-18.725	28.0
376	0.0	0.10239644986314617	-18.945	27.0
377	0.0	0.14958599563039113	-14.23	27.0
378	0.0	0.19114494810805388	-11.21	29.0
379	0.0	0.2673387979868646	-6.735	30.0
380	2.87	0.22758496961955701	-8.905000000000001	32.0
381	1.84	0.18066464772936913	-12.084999999999999	33.0
382	0.0	0.1684385350408853	-12.989999999999998	35.0
383	0.0	0.33006335270028514	-3.9800000000000004	39.0
384	0.0	0.3285042228803473	-4.195	42.0
385	0.0	0.29132098578613075	-5.855	40.0
386	0.0	0.2725491117700433	-6.765	41.0
387	0.0	0.3543336959692677	-3.285	43.0
388	0.0	0.342149029597213	-3.7750000000000004	42.0
389	0.0	0.34153733692713023	-3.8000000000000003	42.0
390	0.0	0.49289172469117926	1.2900000000000005	44.0
391	0.0	0.45886462340649564	0.25	45.0
392	0.0	0.25719304711813656	-7.975	42.0
393	0.8	0.16608797780038762	-13.71	40.0
394	0.0	0.16414044831601493	-13.879999999999999	38.0
395	0.0	0.15075633209483236	-15.07	36.0
396	0.0	0.18451376548662457	-12.49	36.0
397	6.24	0.2792306134571262	-7.14	35.0
398	0.0	0.14250608742092047	-15.905000000000001	34.0
399	0.0	0.09029525891239071	-21.59	32.0
400	0.0	0.08995349008362805	-21.634999999999998	30.0
401	0.0	0.1425075419059638	-16.155	31.0
402	0.21	0.21495431290021944	-10.895	31.0
403	3.0	0.24958492697588533	-9.015	31.0
404	0.97	0.22371061607264042	-10.5	30.0
405	0.0	0.14401150856633105	-16.165	29.0
406	2.4	0.14199006507326126	-16.445	28.0
407	2.14	0.09902453494711373	-20.86	27.0
408	0.0	0.08624778850160286	-22.595	27.0
409	0.0	0.13691319276468072	-17.035	29.0
410	0.0	0.24219216243190597	-9.835	32.0
411	0.0	0.5374745476356584	1.145	40.0
412	0.0	0.7197291956446323	5.445	50.0
413	0.0	0.792351805189177	6.765	64.0
414	0.0	0.7469285734156116	5.865	70.0
415	0.0	0.6544158349634515	3.7350000000000003	80.0
416	0.0	0.6142862823611541	2.7950000000000004	88.0
417	0.0	0.5882303164243717	2.0199999999999996	94.0
418	14.13	0.6164210481795738	2.71	96.0
419	13.71	0.5877949506279188	1.875	100.0
420	9.94	0.4654711378002908	-1.5	100.0
421	0.0	0.4186058980800739	-3.13	96.0
422	0.0	0.3964956069299328	-3.89	90.0
423	9.39	0.4090395651401878	-3.58	84.0
424	7.44	0.4692580901851654	-1.66	82.0
425	0.0	0.42042067633632013	-3.3200000000000003	80.0
426	0.0	0.32571109158014383	-6.965	78.0
427	0.33	0.21101116478719556	-12.71	76.0
428	0.0	0.3678638195167382	-5.42	72.0
429	0.0	0.26686550557676375	-9.754999999999999	68.0
430	0.0	0.2879239431142526	-8.86	67.0
431	0.0	0.34609954449273134	-6.375	62.0
432	0.0	0.5199337550879699	-0.7999999999999998	62.0
433	0.0	0.5223699111878123	-0.855	62.0
434	0.0	0.5330316619089481	-0.565	62.0
435	0.0	0.5229507006307227	-0.96	62.0
436	0.0	0.6472388582791682	2.135	67.0
437	0.0	0.516942257643231	-1.245	68.0
438	0.0	0.4504582002425763	-3.195	65.0
439	0.0	0.5980282061112432	0.7350000000000003	74.0
440	0.86	0.4117276804791141	-4.68	72.0
441	1.72	0.39281328704369034	-5.33	71.0
442	0.28	0.3375704386079969	-7.51	67.0
443	0.13	0.3566333283133649	-6.765	66.0
444	0.0	0.4488367727567332	-3.705	63.0
445	0.0	0.5206774253050299	-1.61	62.0
446	0.0	0.6363135274939593	1.165	69.0
447	0.0	0.6689470954181801	1.7800000000000002	107.0
448	0.0	0.6039264509143464	0.29000000000000004	112.0
449	0.0	0.6879382413172287	2.0749999999999997	109.0
450	1.67	0.8169518641164424	4.63	105.0
451	0.0	0.7688687799320034	3.6050000000000004	112.0
452	0.0	1.0148713550252095	7.815	139.0
453	1.67	1.2533175413797737	10.995	202.0
454	2.5	1.01251120339301	7.539999999999999	269.0
455	0.04	0.8570607171595265	5.0	295.0
456	2.14	0.8183237809565023	4.19	316.0
457	0.0	0.8295954550770527	4.395	331.0
458	4.51	1.1900473649982524	9.815	339.0
459	36.52	0.9229620613780021	5.890000000000001	492.0
460	0.58	0.5675521509791591	-1.38	551.0
461	0.0	0.6293004453603421	-0.004999999999999893	579.0
462	2.76	0.9593824317180233	6.25	561.0
463	2.24	0.9602159415782191	6.15	552.0
464	0.0	0.8540712244174513	4.38	521.0
465	2.93	1.3305221092056556	11.105	476.0
466	0.0	1.284690908172257	10.55	430.0
467	2.08	1.0105358079505538	6.705	380.0
468	0.0	1.0891005524919668	7.76	340.0
469	3.17	0.8646446195365783	4.235	330.0
470	0.0	0.6855735813236126	0.7050000000000001	314.0
471	0.0	1.1031573635412595	7.83	289.0
472	1.91	1.5323944476772344	12.9	277.0
473	0.0	1.1324992045498727	8.125	257.0
474	1.78	1.006192023822347	6.2	236.0
475	0.0	0.6793316866272117	0.3650000000000002	219.0
476	0.0	0.6673319914597471	0.004999999999999893	201.0
477	2.44	0.964802248176102	5.454999999999999	186.0
478	27.1	1.0568625920653167	6.735	273.0
479	4.01	0.8016147645109883	2.58	336.0
480	0.0	0.8554435145918052	3.4400000000000004	350.0
481	1.05	1.179169187761003	8.285	350.0
482	0.48	1.1885691012084956	8.33	338.0
483	2.87	1.2418063041996288	8.92	317.0
484	0.0	1.0255657679934973	5.96	301.0
485	3.26	1.0970950498151484	6.9	276.0
486	6.0	1.0281827117477917	5.895	268.0
487	0.0	1.0199346764483843	5.6850000000000005	267.0
488	9.31	1.333022075423722	9.8	277.0
489	16.88	1.5416287424749355	12.075	341.0
490	17.53	1.3069551193465339	9.385	438.0
491	0.0	0.974531470114498	4.88	459.0
492	0.0	1.1118622799187081	6.779999999999999	458.0
493	0.0	1.27466238201949	8.89	429.0
494	0.0	1.1707369177514155	7.47	390.0
495	0.0	0.8877237130611273	3.285	353.0
496	0.0	0.9654752744678927	4.4399999999999995	314.0
497	0.0	1.0868266011801924	6.23	272.0
498	0.0	1.204481166586319	7.72	233.0
499	0.0	1.2922486427905462	8.795	201.0
500	0.0	1.3749865739002893	9.765	177.0
501	0.0	1.4737083943287188	10.754999999999999	159.0
502	0.0	1.266417800796145	8.38	148.0
503	0.0	1.1299208754053223	6.5249999999999995	135.0
504	0.0	1.377942381540236	9.595	124.0
505	0.0	1.7135055896069649	13.06	116.0
506	0.0	1.968774678484754	15.215	108.0
507	0.0	2.0963407643218477	16.25	101.0
508	2.49	2.293888502162899	17.75	96.0
509	4.56	2.1328254164666594	16.43	98.0
510	4.54	1.9603697921588872	15.04	109.0
511	2.02	1.6095631719360202	11.85	113.0
512	0.0	1.688504827215767	12.515	120.0
513	1.01	1.6474058656943562	12.12	121.0
514	4.27	2.267053056335109	17.34	119.0
515	0.0	1.8174359791975454	13.6	117.0
516	0.0	1.4027134563198906	9.475	110.0
517	0.0	2.0231948658804	15.35	112.0
518	7.16	2.1861863145997265	16.63	103.0
519	9.21	2.228578872929925	16.845	118.0
520	1.52	2.1605042539503665	16.33	129.0
521	0.0	2.3887417602310017	18.005	117.0
522	0.0	2.38660886644205	17.990000000000002	98.0
523	0.0	1.897699535475635	14.200000000000001	86.0
524	1.69	2.1349449180880744	16.03	82.0
525	0.0	1.7970108384040226	13.215	77.0
526	1.14	2.09458442645634	15.715	74.0
527	3.84	2.026312872542377	15.170000000000002	71.0
528	2.59	2.4158646686833527	18.09	69.0
529	5.16	2.5800697450287267	19.2	67.0
530	96.15	2.817224221450701	20.700000000000003	406.0
531	16.53	3.0560448482873377	22.075	716.0
532	2.86	2.05823852012957	15.34	896.0
533	0.0	1.8255998438637588	13.370000000000001	866.0
534	0.0	2.3870941328780453	17.785	801.0
535	0.0	1.8177114353585195	13.3	741.0
536	9.62	1.9945925792752226	14.81	654.0
537	3.41	1.9161158240990281	14.155000000000001	567.0
538	13.03	1.892110654581706	13.95	502.0
539	3.82	1.5853863279531868	11.11	422.0
540	5.01	2.1618921360974346	16.135	364.0
541	0.01	2.163199557082146	16.145	307.0
542	0.0	1.71732449694583	12.399999999999999	257.0
543	0.0	2.050735347780814	15.28	211.0
544	7.59	2.370944112199362	17.775	176.0
545	27.06	2.795137034158359	20.565	244.0
546	0.0	2.278476805720456	17.11	273.0
547	0.0	2.053636495175438	15.39	275.0
548	0.0	2.2702894168411447	17.05	256.0
549	0.0	2.489415023863378	18.595	225.0
550	10.36	2.8510518828073446	20.905	192.0
551	0.0	2.6234289829418183	19.560000000000002	166.0
552	0.0	2.7997259375057646	20.7	141.0
553	0.0	3.149193302919784	22.735	123.0
554	0.0	3.298400424728865	23.545	108.0
555	12.85	2.8614849630211956	21.075	120.0
556	0.0	2.464146264242321	18.605	127.0
557	1.49	2.5517771085470136	19.225	115.0
558	1.03	2.727572334425647	20.36	108.0
559	0.38	2.782226134612571	20.700000000000003	103.0
560	1.01	2.484451446239994	18.85	94.0
561	2.16	1.9752641245792404	15.059999999999999	88.0
562	0.0	2.267053056335109	17.34	85.0
563	5.39	2.5717013689054924	19.48	84.0
564	2.63	2.5888308650188065	19.685000000000002	82.0
565	0.0	2.856311775308711	21.37	78.0
566	7.71	2.7560480029738113	20.755	81.0
567	18.38	1.7963968195407332	13.72	112.0
568	0.0	1.5450412599637144	11.3	107.0
569	0.0	1.7617602888360322	13.42	91.0
570	0.0	2.1602343114216387	16.855	80.0
571	0.28	2.4605744698535656	19.04	73.0
572	0.0	1.9077123217351488	14.91	68.0
573	0.0	1.5991886112870213	12.055	62.0
574	2.93	1.9536183708600863	15.3	59.0
575	0.0	1.8734442832625364	14.72	59.0
