N	P	E	T	Q
65	4.12	0.5944280056646511	-2.86	23.0
66	0.0	0.44915571566085255	-6.739999999999999	24.0
67	4.09	0.6012131669138281	-2.82	25.0
68	9.09	0.6150034080808416	-2.5	26.0
69	0.0	0.44048126320280084	-7.235	30.0
70	5.59	0.5805526713805641	-3.4300000000000006	36.0
71	13.37	0.40725309980516095	-8.405	43.0
72	0.0	0.2517841765550194	-14.695	51.0
73	6.98	0.3961757654777547	-8.885	58.0
74	11.51	0.5144477762748727	-5.455	64.0
75	0.0	0.37884039834867766	-9.59	74.0
76	0.0	0.446129374570136	-7.51	92.0
77	24.39	0.7113694061024192	-1.0199999999999996	486.0
78	10.72	0.6998042268873742	-1.3699999999999997	883.0
79	0.0	0.5268828185733283	-5.35	1060.0
80	0.0	0.7101575280826695	-1.2749999999999995	930.0
81	0.0	0.8543770104759241	1.28	730.0
82	0.0	0.9522724163757452	2.875	660.0
83	0.0	0.8532284337289677	1.145	620.0
84	0.0	0.8579194510930427	1.225	600.0
85	0.0	0.8697240363012848	1.3099999999999998	570.0
86	3.5	0.7914166731113389	-0.06000000000000005	513.0
87	0.0	0.7411332387164314	-1.1149999999999998	483.0
88	0.0	1.0219417865786424	3.485	693.0
89	2.69	1.1281813590656995	4.94	1260.0
90	0.0	0.8840319034751629	1.2099999999999995	1240.0
91	0.0	0.8698965033980411	0.9749999999999996	1060.0
92	0.0	0.9588717751337286	2.29	973.0
93	0.0	1.0373773676553237	3.455	1050.0
94	0.0	1.0452369693051273	3.4550000000000005	1140.0
95	14.42	0.886518634946664	1.0300000000000002	1160.0
96	0.0	0.8021967284673055	-0.5250000000000001	1160.0
97	0.0	0.709166890106821	-2.3649999999999998	821.0
98	0.0	1.0285910287620499	2.995	734.0
99	0.0	1.1370918075643062	4.38	741.0
100	13.44	1.1588815663076852	4.665	1540.0
101	16.62	1.1948604473116222	5.015	4970.0
102	0.44	1.2485833853432013	5.680000000000001	2880.0
103	6.71	1.3053282411606586	6.245	2350.0
104	0.0	1.1884983812959509	4.825	1840.0
105	7.84	1.3387053252892296	6.52	2040.0
106	12.41	1.2224945096983904	5.13	2820.0
107	0.0	0.8430835379144914	-0.43999999999999995	1730.0
108	0.0	0.9248019855288935	0.8399999999999999	1260.0
109	0.0	0.9590390356480041	1.3250000000000002	972.0
110	0.0	1.151801378151007	3.95	836.0
111	5.23	1.5141592087917781	8.085	917.0
112	0.0	0.9326779992141978	0.7150000000000003	915.0
113	10.96	1.022320753074087	2.055	1200.0
114	3.89	1.2209433051853629	4.59	1530.0
115	0.0	1.482710382820787	7.545	1250.0
116	4.76	1.7063036801649243	9.620000000000001	1130.0
117	10.29	1.3974064298594147	6.529999999999999	1350.0
118	0.0	1.3192418081950144	5.55	1220.0
119	0.0	1.418600512981083	6.654999999999999	1040.0
120	30.06	1.7329992646086345	9.65	3720.0
121	0.0	1.7029816942397116	9.375	3320.0
122	0.0	1.739501652810062	9.625	2130.0
123	0.0	1.511573478919259	7.42	1590.0
124	0.0	1.8741698674236555	10.715	1280.0
125	0.0	1.2892120176316184	4.895	1060.0
126	0.0	1.5215458442940166	7.3950000000000005	893.0
127	5.4	1.7753017730069627	9.71	870.0
128	11.22	1.2957718507873572	4.87	1210.0
129	4.28	1.3939732875659934	5.875	1400.0
130	4.06	1.503556074643015	7.03	1300.0
131	0.0	1.4966915072235625	6.86	1020.0
132	0.0	2.089937880326417	12.085	849.0
133	0.0	2.1165518328654422	12.25	737.0
134	0.39	2.249920678199945	13.165	672.0
135	0.0	1.590783893702552	7.694999999999999	621.0
136	2.1	1.7822196917651139	9.36	615.0
137	0.0	1.8767785726676627	10.17	543.0
138	0.0	2.1450884432770576	12.27	477.0
139	7.18	2.297044480986527	13.29	566.0
140	0.0	2.0028011050233125	11.094999999999999	555.0
141	0.0	2.098342865929043	11.8	472.0
142	0.0	2.5979494246869916	15.190000000000001	411.0
143	0.0	2.4102010100900166	13.965	360.0
144	0.0	2.2387467192104795	12.735	326.0
145	0.0	2.3223654543754217	13.26	293.0
146	0.0	1.7945564485952044	9.165000000000001	263.0
147	0.0	1.707563809229743	8.370000000000001	241.0
148	0.0	1.5947969432101599	7.24	228.0
149	0.0	1.7066673804401595	8.285	211.0
150	0.0	2.008348588425123	10.835	193.0
151	0.0	2.6906932067479437	15.52	178.0
152	2.12	2.672803866763665	15.345	175.0
153	1.24	2.4535289819865262	13.945	172.0
154	4.36	2.2463316226858216	12.52	178.0
155	3.49	1.9963463647715263	10.629999999999999	190.0
156	2.0	2.026977223534557	10.825	196.0
157	0.0	2.0896581959389664	11.265	178.0
158	0.0	2.4987493740757185	14.139999999999999	154.0
159	0.58	2.7879148854921247	15.935	137.0
160	4.0	1.6760819804184666	7.8100000000000005	140.0
161	0.0	1.5859109128501552	6.95	129.0
162	0.0	1.7523479716527681	8.465	117.0
163	0.0	1.6884863527811294	7.85	108.0
164	0.0	2.0893547764437326	11.165	99.0
165	0.0	2.8198104524586443	16.02	90.0
166	0.0	3.4037604861618838	19.17	83.0
167	11.47	2.769857236143164	15.725	99.0
168	0.0	2.10669038782459	11.295	105.0
169	0.0	2.467618045602451	13.835	90.0
170	0.0	2.6984165437844307	15.294999999999998	79.0
171	0.0	2.443397548863593	13.674999999999999	72.0
172	25.17	2.5697404034538067	14.495	301.0
173	7.39	2.4373747190762294	13.635	543.0
174	0.0	2.9958884566149804	17.025	321.0
175	0.0	3.326224133093988	18.78	231.0
176	4.29	3.8197331299974566	21.14	187.0
177	5.57	4.074052059523444	22.255000000000003	148.0
178	6.92	3.9226316852094056	21.6	129.0
179	0.0	2.7550826116373073	15.66	112.0
180	0.0	2.2278063748932544	12.23	92.0
181	2.66	2.8402707520260666	16.22	81.0
182	4.9	2.478941269908865	14.0	81.0
183	2.56	2.864791082420745	16.384999999999998	83.0
184	3.42	2.6162437490794335	14.89	85.0
185	0.0	3.268579117557831	18.59	79.0
186	0.0	3.097515701116021	17.71	70.0
187	8.5	3.1274402845313403	17.915	72.0
188	2.76	2.280224034484872	12.76	83.0
189	0.0	2.4831317442503846	14.14	77.0
190	5.44	2.6648968052806796	15.295000000000002	73.0
191	0.0	2.431254598699474	13.82	68.0
192	0.0	2.8591455303757276	16.55	63.0
193	15.27	2.862433992697628	16.58	72.0
194	7.13	2.2238748189368023	12.46	114.0
195	0.0	2.5819593567112737	14.925	129.0
196	0.0	3.436620590601278	19.759999999999998	122.0
197	5.21	3.5750145147125343	20.435000000000002	110.0
198	7.64	3.8890155029006803	21.91	108.0
199	10.73	3.4299216336796463	19.825	110.0
200	0.0	3.1793165840060715	18.55	137.0
201	0.0	3.5467709577253275	20.41	119.0
202	3.19	3.734515061034607	21.405	97.0
203	10.64	3.5615476580311958	20.59	101.0
204	24.33	3.4197064399992927	19.92	205.0
205	12.38	3.172206061877133	18.73	274.0
206	0.0	3.237571260025082	19.075	231.0
207	0.0	3.5114841307811004	20.53	166.0
208	7.38	3.3058995216816207	19.54	137.0
209	9.91	3.1888451349175244	18.93	178.0
210	0.0	3.3781539812682384	20.02	175.0
211	17.4	3.3890551207361725	20.075	228.0
212	9.78	3.510281367911076	20.765	330.0
213	0.0	3.223552805277967	19.335	274.0
214	1.39	3.8045482037367013	22.23	221.0
215	9.92	3.730651469920298	21.955000000000002	515.0
216	2.38	3.063384441653793	18.585	378.0
217	0.0	3.2815223707448675	19.865000000000002	263.0
218	11.97	3.7282840715277064	22.06	202.0
219	11.16	3.663953462769938	21.875	267.0
220	0.0	3.756962212200364	22.310000000000002	293.0
221	18.98	3.890215405402386	23.035	301.0
222	0.0	3.013699041277377	18.65	270.0
223	0.0	2.731786681228127	17.105	199.0
224	0.0	2.8584754883054657	17.875	190.0
225	20.37	2.4722541758014933	15.565	347.0
226	0.0	2.699781937961562	17.035	313.0
227	0.01	2.868788116653115	18.155	245.0
228	0.0	2.7306338586339227	17.34	193.0
229	0.75	2.195218485333288	13.86	157.0
230	0.0	2.4579464711891363	15.71	129.0
231	2.63	2.786794331867202	17.915	112.0
232	2.6	2.444460479198284	15.735	105.0
233	0.0	2.30979187641442	14.920000000000002	99.0
234	0.0	2.4494196810208515	15.885000000000002	88.0
235	0.0	2.569368734429267	16.795	79.0
236	0.0	2.9737878607387733	19.25	72.0
237	0.0	3.0398028931321335	19.744999999999997	65.0
238	0.0	3.160522389143527	20.41	60.0
239	0.0	3.5558505335529587	22.57	56.0
240	7.58	2.905215229034496	19.1	60.0
241	0.0	2.3684225359420297	15.805	59.0
242	0.0	2.3350021195716515	15.665	59.0
243	4.32	2.6913922553008476	18.055	59.0
244	9.67	3.0884456363073642	20.515	72.0
245	14.0	3.1723204864019854	20.975	95.0
246	9.58	3.0619946755515652	20.495	142.0
247	0.0	2.114664876536619	14.31	134.0
248	0.0	2.1391445439218715	14.620000000000001	105.0
249	0.0	2.3315259253778557	16.035	92.0
250	0.0	2.2204603074452085	15.355	79.0
251	0.0	1.8788086170323512	12.735	66.0
252	0.0	1.6143078995198674	10.345	59.0
253	3.81	1.870636280329325	12.815000000000001	53.0
254	1.1	1.7679880322704054	11.91	48.0
255	5.79	1.6402464699716437	10.84	47.0
256	0.0	1.5170534349692035	9.61	43.0
257	25.66	1.6950109807036777	11.485	70.0
258	24.06	1.7737459993533555	12.21	532.0
259	0.0	1.407615664908319	8.685	426.0
260	2.06	1.5546630429402497	10.365	278.0
261	5.28	1.8517289494986477	13.155	221.0
262	0.0	1.314054624320477	7.865	190.0
263	0.0	1.383223607784069	8.66	160.0
264	0.44	1.606283030561579	11.135	137.0
265	2.48	1.8570554815912634	13.46	122.0
266	11.7	2.0087815940010048	14.870000000000001	137.0
267	0.41	1.4834966128219034	10.135	199.0
268	0.0	1.1166523911346042	5.745	163.0
269	11.87	1.2736522655640452	7.885	193.0
270	8.95	1.305740331407141	8.27	360.0
271	0.0	1.0483291957888443	5.04	309.0
272	0.0	0.9519805420653038	3.595	241.0
273	0.0	0.9305072744190171	3.3800000000000003	199.0
274	0.0	1.4549418536530756	10.25	175.0
275	2.08	1.3859225204909351	9.59	157.0
276	5.57	1.7269343882315484	13.225	163.0
277	23.68	1.5802663592037531	11.8	493.0
278	3.0	1.2111767635530017	7.76	900.0
279	0.0	1.2341242430933452	8.05	615.0
280	0.0	1.0974489108778105	6.38	446.0
281	0.0	1.1151999138034634	6.625	356.0
282	0.0	1.1887535414120105	7.74	297.0
283	0.0	0.9017382759931218	3.58	252.0
284	0.0	0.8928441295762132	3.535	231.0
285	14.03	0.949415078158218	4.585	482.0
286	0.52	1.0153667618203321	5.6	572.0
287	0.0	0.8154003766882948	2.455	431.0
288	0.0	0.6946712985229074	0.11499999999999999	343.0
289	0.0	0.7374990280420681	1.1150000000000002	289.0
290	0.0	0.7912285686182696	2.145	259.0
291	2.17	1.0019471813952976	5.81	245.0
292	4.79	1.3470408149222801	10.39	256.0
293	0.0	1.1170956821778715	7.615	248.0
294	0.0	0.8134810666593152	2.825	231.0
295	0.02	0.8169057622675764	3.0250000000000004	215.0
296	0.0	0.7302294765326576	1.375	193.0
297	0.0	0.6547105432089221	-0.07500000000000018	184.0
298	0.0	0.7488596573899096	1.8950000000000005	176.0
299	28.07	0.8149815690330077	3.27	1820.0
300	0.36	0.8171937516664926	3.325	1940.0
301	0.0	0.6963154852187944	1.095	1220.0
302	0.04	0.6374362567565431	-0.18499999999999983	879.0
303	0.0	0.6383885102173164	-0.02499999999999991	684.0
304	0.0	0.6921800860045928	1.1500000000000001	569.0
305	0.4	0.7845299670761376	3.135	499.0
306	0.0	0.6591705719780888	0.5800000000000001	443.0
307	0.0	0.5327675031313491	-2.33	387.0
308	0.0	0.6253424061829165	-0.040000000000000036	350.0
309	2.0	0.9207320430572398	5.835	345.0
310	0.0	0.6794712459579957	1.31	321.0
311	0.0	0.5925783127089588	-0.5899999999999999	296.0
312	14.89	0.7754219925939312	3.405	414.0
313	0.0	0.5512602266023343	-1.5300000000000002	603.0
314	3.91	0.5398411625067431	-1.715	522.0
315	0.23	0.6458638413281703	0.8650000000000002	480.0
316	0.0	0.5374151374276348	-1.635	419.0
317	0.0	0.5706726465353659	-0.7750000000000001	361.0
318	1.79	0.5709532953860051	-0.7150000000000001	333.0
319	0.0	0.5374331993886955	-1.4849999999999999	318.0
320	0.0	0.4782944997103849	-3.135	285.0
321	0.0	0.39073896625073246	-5.83	261.0
322	6.04	0.4654545212034745	-3.37	264.0
323	11.25	0.4387346780793627	-4.195	246.0
324	0.0	0.3688068229220058	-6.445	268.0
325	0.0	0.42258968981892076	-4.57	252.0
326	0.0	0.4833476731996321	-2.675	258.0
327	0.0	0.4644735566699799	-3.1350000000000002	246.0
328	0.0	0.5590761194289535	-0.46499999999999986	235.0
329	22.42	0.6344622310634412	1.37	970.0
330	12.45	0.5552863140422742	-0.4750000000000001	1890.0
331	0.0	0.4031342565485544	-4.925000000000001	1140.0
332	0.0	0.43384309009063177	-3.9050000000000002	842.0
333	25.93	0.5463238335969112	-0.625	2310.0
334	0.0	0.5636540058587463	-0.07000000000000006	2340.0
335	0.0	0.4993462615897741	-1.77	1460.0
336	0.0	0.5651860913175277	0.0050000000000001155	1070.0
337	16.75	0.6419398276517144	1.8599999999999999	1820.0
338	5.03	0.41654109504226683	-4.265	2120.0
339	1.23	0.2519440453171404	-10.99	1260.0
340	0.0	0.2907269674495188	-9.065	925.0
341	0.0	0.34664845452230064	-6.694999999999999	785.0
342	0.43	0.41776803368136045	-4.125	620.0
343	3.63	0.5521740231453437	-0.1549999999999998	530.0
344	1.74	0.3215697696266488	-7.680000000000001	450.0
345	0.0	0.2541511716179872	-10.76	400.0
346	0.0	0.1335076889977253	-18.87	360.0
347	5.49	0.19253918864032246	-14.285	320.0
348	0.0	0.23527700719977854	-11.705	285.0
349	0.0	0.15270217323241295	-17.189999999999998	265.0
350	4.73	0.12472349574610408	-19.665	250.0
351	8.6	0.1931941331424983	-14.24	240.0
352	0.0	0.15771046553579213	-16.79	225.0
353	3.62	0.2435375514886859	-11.255	215.0
354	0.0	0.1631249717459227	-16.37	205.0
355	0.0	0.10805500899206316	-21.384999999999998	190.0
356	0.0	0.10611706325532402	-21.6	185.0
357	2.42	0.14304746779055857	-17.994999999999997	175.0
358	3.45	0.2650156119935383	-10.145	170.0
359	5.57	0.15543903868582806	-16.97	165.0
360	0.0	0.06309014793855501	-27.595	160.0
361	0.0	0.11374171064223722	-20.775	155.0
362	0.0	0.16578273508467062	-16.2	150.0
363	0.0	0.25165639757555225	-10.92	150.0
364	1.15	0.503261605991149	-1.485	155.0
365	0.57	0.3584019434823033	-6.205	155.0
366	0.0	0.14126320228613576	-18.285	155.0
367	2.63	0.17217276349251723	-15.834999999999999	150.0
368	6.29	0.14973899083637113	-17.57	145.0
369	0.0	0.06169461519488253	-27.97	140.0
370	0.0	0.07416128329590521	-25.950000000000003	135.0
371	0.0	0.14314708254685637	-18.245	135.0
372	6.64	0.22731102068010903	-12.440000000000001	135.0
373	3.88	0.26497442336209887	-10.44	140.0
374	0.0	0.12967009554219805	-19.465	135.0
375	0.0	0.16377172568809253	-16.685	130.0
376	4.4	0.1642118837091922	-16.7	125.0
377	0.0	0.1032592379134523	-22.314999999999998	120.0
378	0.0	0.1153818022108414	-21.0	115.0
379	3.66	0.13974203964054835	-18.79	115.0
380	0.0	0.15168209177312353	-17.815	110.0
381	0.0	0.16288425029419004	-16.935000000000002	110.0
382	0.0	0.1650709630265696	-16.855	105.0
383	0.0	0.20622437177131597	-14.105	105.0
384	0.0	0.2536005131622467	-11.440000000000001	100.0
385	0.0	0.3256548926032929	-8.22	100.0
386	0.0	0.19887612171434293	-14.7	98.0
387	2.0	0.22249063090606677	-13.27	96.0
388	3.24	0.29978687725923614	-9.485	94.0
389	0.0	0.32934258658620036	-8.26	92.0
390	0.0	0.3133052717198979	-8.93	90.0
391	0.0	0.36210650762124696	-7.12	91.0
392	0.0	0.5819072920687484	-0.4950000000000001	92.0
393	0.0	0.5012118588407765	-2.715	92.0
394	0.0	0.23935890218231048	-12.729999999999999	88.0
395	0.0	0.23071230815227206	-13.205	86.0
396	0.0	0.21625721894660288	-14.16	84.0
397	0.0	0.28695757718247367	-10.5	83.0
398	12.23	0.4459813098917998	-4.68	275.0
399	26.61	0.5685237577806471	-1.2650000000000001	1400.0
400	0.0	0.2274325266768637	-13.745000000000001	680.0
401	0.0	0.20919272953547732	-14.835	530.0
402	0.0	0.2130165683957386	-14.66	425.0
403	0.0	0.28919974856414626	-10.790000000000001	340.0
404	2.43	0.38007075038907095	-7.175	300.0
405	12.08	0.5337931122161143	-2.58	270.0
406	0.0	0.3174771183091166	-9.69	250.0
407	8.88	0.407388504423466	-6.465	300.0
408	24.17	0.6963154852187944	1.0950000000000006	2350.0
409	0.0	0.23853442740555503	-13.66	2800.0
410	0.0	0.27312671710382275	-11.915	1870.0
411	0.0	0.3552046143275921	-8.575	1300.0
412	0.0	0.412945748712483	-6.54	950.0
413	0.0	0.7367972712546849	1.5050000000000003	750.0
414	0.0	0.9464018228674701	5.2250000000000005	650.0
415	0.0	0.8195475620937381	2.9349999999999996	620.0
416	4.07	0.9228280365011247	4.675	750.0
417	11.65	0.9396773435482516	4.84	2100.0
418	4.76	0.8840183759973393	3.865	3690.0
419	0.0	0.7968931931733201	2.25	2750.0
420	0.0	0.8841963841524745	3.67	1920.0
421	0.0	0.8471587174175611	3.02	1450.0
422	0.0	0.7437285003908172	0.9750000000000001	1220.0
423	8.27	0.7038440529577282	0.17499999999999993	1050.0
424	0.0	0.6650359742646043	-0.77	860.0
425	6.86	0.6909649427537696	-0.2200000000000002	740.0
426	0.0	0.659087732978137	-1.025	630.0
427	3.29	0.6088186525398238	-2.1550000000000002	560.0
428	0.0	0.40870194947278676	-7.785	520.0
429	0.0	0.44543489649504203	-6.62	485.0
430	3.3	0.5889287135279231	-2.87	450.0
431	2.34	0.748328916876461	0.42999999999999994	430.0
432	0.0	0.7038431466254006	-0.45500000000000007	410.0
433	0.0	0.7270634931478287	-0.1100000000000001	390.0
434	1.29	0.6853177859875297	-0.96	375.0
435	0.0	0.547051123934149	-4.26	365.0
436	0.0	0.5674292560814098	-3.75	360.0
437	1.17	0.5908836200073405	-3.3	345.0
438	2.46	0.713006119798189	-0.6599999999999997	330.0
439	0.0	0.45975445172031626	-6.88	334.0
440	2.05	0.557224926635696	-4.35	346.0
441	0.0	0.4604941037012037	-6.970000000000001	329.0
442	2.35	0.36019790333690627	-10.365	273.0
443	0.0	0.3864312734299333	-9.434999999999999	240.0
444	0.0	0.5238316488432188	-5.43	246.0
445	0.75	0.6643292971176137	-2.11	231.0
446	0.0	0.6380090443182375	-2.795	228.0
447	0.0	0.7076105199144762	-1.4399999999999995	224.0
448	0.0	0.815953858033638	0.6099999999999994	241.0
449	0.0	0.882015276192826	1.63	252.0
450	0.0	0.7406830061823323	-0.8999999999999999	245.0
451	0.0	0.9291846517084654	2.2800000000000002	282.0
452	0.0	0.8021716594058579	0.1349999999999998	265.0
453	0.18	1.0532954528345095	4.025	293.0
454	0.71	1.4099393044478443	8.375	446.0
455	5.21	1.5707606373923888	10.035	796.0
456	0.0	1.0768004390357755	4.125	853.0
457	14.91	1.0385482239671837	3.585	1230.0
458	5.39	0.9805642835914493	2.62	1600.0
459	0.0	1.4962831976986601	9.035	1260.0
460	1.32	1.782910447705147	11.68	1130.0
461	5.98	1.2506220900936211	6.154999999999999	1310.0
462	0.0	0.884638281263197	0.8899999999999999	1090.0
463	0.0	1.1484352188114997	4.665	886.0
464	0.0	1.7916389888986977	11.52	779.0
465	3.35	1.6511086970508935	10.11	801.0
466	0.0	1.3410075860950137	6.88	734.0
467	0.0	1.2697353226803363	5.9350000000000005	649.0
468	0.0	0.9066207948456837	0.9249999999999998	573.0
469	0.0	1.0220169357865905	2.5749999999999997	520.0
470	12.33	0.806523753280128	-0.8699999999999997	731.0
471	0.0	0.6062270175228662	-4.99	644.0
472	0.0	0.835942910025408	-0.4700000000000002	561.0
473	2.19	1.3005304708626124	5.97	604.0
474	8.34	1.2049795612687233	4.755	873.0
475	0.0	1.091827912274434	3.2350000000000003	697.0
476	3.99	0.8173740971208788	-1.065	643.0
477	0.0	0.7252920988450956	-2.785	530.0
478	0.0	0.9511276129681717	1.0	461.0
479	7.3	1.4524588887153111	7.335	468.0
480	7.42	1.014855655317592	1.845	609.0
481	0.0	1.1492976093916476	3.685	595.0
482	0.0	1.4722947629419132	7.33	523.0
483	0.0	1.5297402356537075	7.92	461.0
484	0.67	1.6698925511409428	9.174999999999999	467.0
485	11.92	1.4771538335603365	7.275	703.0
486	0.23	1.563796483060017	8.05	629.0
487	1.52	1.6214462466180135	8.61	555.0
488	0.0	1.51319371240931	7.46	515.0
489	0.0	1.6445951168027162	8.725	456.0
490	0.01	1.8866463330744745	10.819999999999999	410.0
491	0.0	2.249449706257272	13.59	377.0
492	3.25	1.9045288648929195	10.9	369.0
493	0.0	1.3130210736093586	5.07	346.0
494	0.0	1.817690934131565	10.08	310.0
495	0.0	1.7911288622085935	9.745	282.0
496	0.0	2.189747825033122	12.94	264.0
497	3.35	2.170093747521157	12.690000000000001	265.0
498	26.98	2.0433680294163317	11.725000000000001	973.0
499	0.54	1.8037756334288035	9.715	1210.0
500	0.0	1.9484805988416336	10.865	807.0
501	16.42	2.354409551190994	13.899999999999999	1090.0
502	11.14	1.7595561864086648	9.16	1890.0
503	0.0	1.2662807512421335	4.13	1280.0
504	0.11	1.1698797608164513	2.9299999999999997	935.0
505	0.0	1.6368284295478805	7.935	721.0
506	0.0	1.8054446261830366	9.459999999999999	592.0
507	0.0	2.195553527738506	12.525	501.0
508	0.0	1.741307778255175	8.795	449.0
509	0.0	2.103064676815154	11.77	388.0
510	0.0	2.677770190937424	15.65	334.0
511	5.01	3.406321829874791	19.61	327.0
512	6.93	3.134824293895322	18.205	336.0
513	4.65	3.227975794700355	18.675	384.0
514	0.81	3.400630605880458	19.475	421.0
515	7.33	2.897972953501184	16.785	464.0
516	17.59	2.9808960946680436	17.255	1540.0
517	12.98	1.9109630696587587	10.015	1640.0
518	0.0	2.0888762872672038	11.36	949.0
519	0.0	2.3930220144165086	13.54	671.0
520	0.0	2.797447031272362	16.095	536.0
521	8.38	2.895485403259332	16.655	573.0
522	0.0	3.4579315171993326	19.59	492.0
523	17.23	2.8475508340131794	16.285	895.0
524	0.03	2.205441543207386	12.125	757.0
525	4.1	2.583663038820924	14.685	592.0
526	6.79	2.485068213838558	14.05	591.0
527	0.0	2.599611767432821	14.774999999999999	474.0
528	6.0	2.388965429253165	13.375	492.0
529	0.0	2.7267820985423152	15.489999999999998	399.0
530	0.0	2.8281287176908534	16.07	325.0
531	0.0	3.0557414267562075	17.355	279.0
532	3.66	2.89838527396116	16.475	293.0
533	8.06	3.570844477836667	19.985	387.0
534	0.0	3.021155641394425	17.165	330.0
535	0.0	3.2003851915867614	18.13	268.0
536	0.0	3.5583069737131936	19.925	225.0
537	12.93	3.1296741608384875	17.755000000000003	276.0
538	20.9	3.019344751748221	17.155	1130.0
539	24.18	2.769857236143164	15.725	2800.0
540	0.0	2.6414503174100616	14.945	1490.0
541	1.17	2.936168262141431	16.689999999999998	931.0
542	13.96	2.937935929909484	16.7	970.0
543	4.52	2.5004918168748773	14.05	877.0
544	0.0	2.751208597147718	15.614999999999998	631.0
545	0.0	3.0214411284610336	17.189999999999998	473.0
546	0.0	3.1917615388159732	18.130000000000003	370.0
547	0.0	3.2402129809373403	18.419999999999998	307.0
548	0.0	3.3818254865281805	19.155	267.0
549	0.0	3.9816585290698034	21.965	236.0
550	0.0	4.119176981592275	22.555	194.0
551	6.89	3.8291980433667105	21.29	210.0
552	14.77	3.601168399946532	20.259999999999998	317.0
553	3.91	4.172628506666227	22.85	320.0
554	0.0	3.7900059377851565	21.22	226.0
555	5.54	4.084039586630727	22.515	189.0
556	3.89	3.6364436017810515	20.509999999999998	180.0
557	2.42	3.5807212034349947	20.27	166.0
558	0.0	3.2221946788210296	18.55	137.0
559	5.66	3.0897307422007216	17.855	129.0
560	9.72	2.828125784934399	16.38	194.0
561	10.28	2.669129256063619	15.47	285.0
562	0.0	2.7167638231878963	15.82	217.0
563	0.0	3.020193472969	17.580000000000002	161.0
564	0.0	3.3784911997121987	19.495	129.0
565	6.65	3.3948542177691023	19.65	136.0
566	0.0	3.1130064353580877	18.195	134.0
567	6.63	3.1406200507564193	18.345	142.0
568	3.03	3.4379248099119053	19.985	169.0
569	0.0	2.6609791563123055	15.69	140.0
