N	P	E	T	Q
160	13.83	5.427363932723262	8.76	257.0
161	7.86	5.77432272172423	9.705	288.0
162	0.0	5.746770484443571	9.629999999999999	286.0
163	0.0	6.0754321610799025	10.504999999999999	261.0
164	0.0	7.0314393476597346	12.834999999999999	232.0
165	0.0	7.744493270352319	14.399999999999999	205.0
166	4.99	9.05796647076273	16.975	194.0
167	11.9	9.23180554806967	17.275	213.0
168	0.0	7.08750503596553	12.94	223.0
169	0.0	6.937453140867752	12.585	196.0
170	0.0	7.5746625026164285	14.005	183.0
171	0.0	6.946094376133362	12.604999999999999	170.0
172	9.95	7.440559398566109	13.715	172.0
173	2.34	8.100082621856679	15.100000000000001	182.0
174	0.0	10.09200443093406	18.759999999999998	172.0
175	0.0	11.022173187344302	20.27	163.0
176	0.0	12.340574382797866	22.235	199.0
177	0.0	12.878131508375443	22.985	201.0
178	1.72	11.588950725140444	21.155	190.0
179	0.61	9.130693304150123	17.115000000000002	171.0
180	0.0	7.7897244825755685	14.495	147.0
181	4.8	8.516780462672722	15.96	145.0
182	3.8	7.5458921062754785	13.98	141.0
183	0.26	7.788130638361151	14.535	135.0
184	3.5	8.215443415705845	15.435	136.0
185	0.0	9.610339169504112	18.07	129.0
186	0.0	10.659413588050617	19.83	119.0
187	3.06	9.396876256430852	17.7	112.0
188	0.0	8.284345898892141	15.61	113.0
189	4.36	7.928370604553028	14.945	104.0
190	11.53	8.14253668106008	15.42	127.0
191	0.0	8.17391137754413	15.49	127.0
192	0.0	8.564284275524185	16.259999999999998	117.0
193	7.65	8.201639194596954	15.59	117.0
194	3.16	7.479738890502407	14.135000000000002	111.0
195	0.72	8.486978855177396	16.215	104.0
196	0.0	10.245663618298359	19.375	100.0
197	2.2	10.899828156699577	20.5	99.0
198	12.15	11.631378409753927	21.655	108.0
199	5.89	10.242381471623588	19.475	142.0
200	0.0	10.657578712189123	20.215	133.0
201	0.01	11.50345732472307	21.575	132.0
202	4.79	11.390774599119442	21.405	130.0
203	12.96	10.880458788158753	20.68	137.0
204	11.1	10.541217998315497	20.185000000000002	160.0
205	5.54	11.0254829885018	20.955	205.0
206	0.0	10.773964807144639	20.645	265.0
207	0.0	11.410996974199216	21.66	246.0
208	0.0	11.116249537364052	21.235	207.0
209	0.0	9.953356912820727	19.43	173.0
210	0.0	10.133460186367515	19.735	154.0
211	28.05	10.22616301754754	19.965	174.0
212	0.0	10.221514877318464	19.995	244.0
213	0.0	10.740488413219662	20.87	263.0
214	1.65	11.048903222661988	21.445	250.0
215	0.0	9.909455865656458	19.58	219.0
216	4.34	10.100912726106444	20.02	190.0
217	0.0	11.14483637552817	21.71	167.0
218	9.1	10.981761767187862	21.544999999999998	147.0
219	0.0	10.189945492121002	20.285	138.0
220	0.0	11.858706106100287	22.985	130.0
221	12.48	11.480909781234285	22.46	140.0
222	0.0	9.932294864822664	20.03	141.0
223	0.0	9.043884420962678	18.490000000000002	127.0
224	3.27	8.572732010091107	17.64	118.0
225	2.9	7.692667068787933	15.905000000000001	110.0
226	0.0	8.489291814527853	17.57	103.0
227	0.09	8.663975116105247	18.0	97.0
228	0.11	8.39794962250854	17.505000000000003	92.0
229	3.05	7.6349448718511335	16.009999999999998	92.0
230	0.0	8.402069530000881	17.63	88.0
231	0.0	8.462568718778757	17.84	84.0
232	0.7	7.796252201218085	16.5	82.0
233	0.0	7.5532558827193235	16.065	76.0
234	0.0	7.705369928167636	16.445	71.0
235	0.0	8.126938170730584	17.4	66.0
236	0.0	9.664415291247366	20.4	63.0
237	0.0	10.141200302708283	21.28	60.0
238	1.37	9.51980298694278	20.31	59.0
239	0.0	10.176772975546763	21.465	59.0
240	5.88	9.23313640789092	19.92	64.0
241	0.0	7.598132892564874	16.64	61.0
242	0.0	7.682297373476462	16.945	55.0
243	0.0	8.657035771604235	18.95	53.0
244	0.0	9.2731709149382	20.245	53.0
245	6.64	9.877963050714627	21.33	60.0
246	6.28	9.73395139510364	21.205	72.0
247	0.0	7.305160989020452	16.355	72.0
248	0.0	6.708907843676278	15.075000000000001	67.0
249	6.23	7.903024932888967	17.875	65.0
250	0.0	7.7339024140650094	17.555	61.0
251	0.0	6.2730727700074205	14.225	55.0
252	0.0	5.647053152017452	12.524999999999999	50.0
253	3.29	6.200377567373322	14.16	50.0
254	0.0	5.675884883454949	12.73	47.0
255	3.25	5.3179554811176315	11.81	46.0
256	0.0	5.243453716593086	11.584999999999999	44.0
257	16.56	5.711325681846843	13.08	53.0
258	17.76	5.655442217849712	12.975000000000001	80.0
259	0.0	4.707527180960579	10.125	89.0
260	0.0	5.081470405297315	11.46	94.0
261	23.78	5.90515683632772	13.875	129.0
262	0.51	4.9406668873610915	11.14	159.0
263	0.0	4.741922504241993	10.49	185.0
264	4.86	5.4493683237457775	12.834999999999999	185.0
265	3.31	5.987278570030108	14.36	166.0
266	4.33	6.361306302848098	15.485	151.0
267	0.0	4.864617748420565	11.204999999999998	142.0
268	0.0	3.9489022150801643	8.01	142.0
269	23.1	4.243102365992575	9.255	197.0
270	15.45	4.1636560381762004	8.959999999999999	344.0
271	0.0	3.483913238923672	6.340000000000001	373.0
272	0.0	3.254312174191652	5.305	334.0
273	0.0	3.413183268021925	6.154999999999999	271.0
274	0.0	4.8293988282245195	11.559999999999999	224.0
275	0.0	5.213127503455992	12.92	190.0
276	5.96	5.632802749192805	14.22	171.0
277	31.3	4.718507149911965	11.46	316.0
278	2.39	4.106975852166106	9.405	457.0
279	0.0	4.1306588005977956	9.495000000000001	420.0
280	7.06	3.8480973607456006	8.525	384.0
281	0.0	3.6353667913296297	7.6450000000000005	331.0
282	0.0	4.085436894885041	9.595	281.0
283	0.0	3.0047249425089646	4.875	239.0
284	15.2	3.0797144900025595	5.380000000000001	232.0
285	23.36	4.101571126471046	9.795	485.0
286	0.0	3.415054608460689	7.09	578.0
287	0.0	2.894929783857143	4.59	540.0
288	0.0	2.38780642323054	1.855	447.0
289	0.0	2.5169196971533117	2.6750000000000003	364.0
290	0.0	3.005891520267706	5.42	305.0
291	6.01	3.6029990160987495	8.275	276.0
292	9.0	4.663690052793986	12.405	311.0
293	0.0	3.952531329617698	9.89	350.0
294	0.0	2.886518851805151	5.085	359.0
295	0.0	2.851911270505722	5.01	329.0
296	0.0	2.534970096327587	3.2800000000000002	290.0
297	0.0	2.45406295943356	2.9050000000000002	259.0
298	0.0	2.5892290003190994	3.735	243.0
299	34.19	3.1528145317478025	6.82	944.0
300	0.0	2.824058357953291	5.18	1120.0
301	0.0	2.511667701233453	3.505	982.0
302	0.0	2.19339526462186	1.565	754.0
303	0.0	2.2632000076859673	2.085	575.0
304	0.0	2.4840756362653793	3.545	471.0
305	0.0	2.6261697973486164	4.425	411.0
306	0.0	2.3300600498999895	2.74	365.0
307	0.0	1.8504185351563465	-0.6100000000000003	326.0
308	0.0	2.350473047659953	3.015	299.0
309	5.88	3.362265383241083	8.445	306.0
310	0.0	2.23540288370568	2.42	303.0
311	0.0	2.335849658676108	3.0700000000000003	286.0
312	8.53	2.9286866378861522	6.59	316.0
313	2.13	1.9354374669293946	0.4600000000000004	363.0
314	5.41	2.053328953973792	1.3699999999999999	387.0
315	8.57	2.115347356702294	1.9050000000000002	448.0
316	0.65	2.186984400016689	2.395	468.0
317	0.0	2.1574825033272913	2.31	432.0
318	4.56	2.062591903626286	1.6849999999999998	403.0
319	0.0	1.7726566074673245	-0.47999999999999976	387.0
320	0.0	1.5594336319804765	-2.1950000000000003	354.0
321	0.0	1.6045726553953459	-1.79	318.0
322	11.69	1.8187722640186277	0.06999999999999984	303.0
323	15.22	1.5640067804913271	-2.005	315.0
324	0.0	1.310257497012706	-4.49	290.0
325	0.0	1.48076939328846	-2.715	271.0
326	13.45	1.8786386257240535	0.78	380.0
327	0.0	1.770352283739361	-0.08000000000000007	539.0
328	0.0	2.02316287218525	1.915	504.0
329	18.99	2.4454724917823585	4.835	872.0
330	16.82	2.0817458231247823	2.44	1570.0
331	0.0	1.5096484726261616	-2.1950000000000003	1450.0
332	5.56	1.607834462212408	-1.2199999999999998	1180.0
333	36.49	2.074770087551018	2.55	2260.0
334	0.0	2.0192167267199603	2.15	2380.0
335	0.0	1.8386363098995986	0.79	1910.0
336	0.0	1.996906489410797	2.055	1440.0
337	14.41	2.239228671196501	3.84	1340.0
338	5.9	1.4243181266918692	-2.7200000000000006	1540.0
339	3.34	1.0953099187952122	-6.365	1340.0
340	0.0	1.2623467595659712	-4.3999999999999995	1070.0
341	0.0	1.4921193753488782	-2.0100000000000002	867.0
342	0.0	1.4218437011037517	-2.6550000000000002	837.0
343	5.0	1.922205253496315	1.7449999999999999	836.0
344	1.86	1.2834831768703472	-4.0249999999999995	762.0
345	0.0	0.9734724850984107	-7.8149999999999995	610.0
346	0.0	0.6003834390420856	-14.145	506.0
347	5.97	0.9927762799405115	-7.550000000000001	495.0
348	0.0	0.8511826835962061	-9.61	469.0
349	0.0	0.6001868211719219	-14.14	430.0
350	8.37	0.6198883185112007	-13.705000000000002	436.0
351	9.99	0.9264826528763458	-8.43	379.0
352	0.0	0.6289091013038652	-13.505	384.0
353	6.62	0.9537836634454402	-8.040000000000001	355.0
354	0.0	0.5436097538703856	-15.355	350.0
355	0.0	0.43514145190525394	-18.12	340.0
356	0.0	0.41977605555147435	-18.560000000000002	330.0
357	2.93	0.6150537411400822	-13.805	325.0
358	2.43	1.0912616556858332	-6.23	320.0
359	1.15	0.6312939336415577	-13.495000000000001	310.0
360	0.0	0.3100878864645055	-22.240000000000002	305.0
361	1.55	0.5833801846845734	-14.510000000000002	300.0
362	0.0	0.693739323534465	-12.29	303.0
363	0.0	1.430792446868558	-2.5	290.0
364	6.68	1.6833087001759681	-0.18000000000000016	322.0
365	3.34	1.55310560313956	-1.335	329.0
366	0.0	0.5140818932870947	-16.135	306.0
367	4.39	0.7545407987888371	-11.280000000000001	289.0
368	8.98	0.5821522057366891	-14.645	280.0
369	0.0	0.2734771319468281	-23.84	270.0
370	0.0	0.33927769143481606	-21.305	260.0
371	0.0	0.5378283714592822	-15.674999999999999	250.0
372	9.79	1.1040485294708429	-6.32	245.0
373	9.35	1.001512861570476	-7.695000000000001	240.0
374	0.0	0.4787664407002992	-17.259999999999998	235.0
375	3.33	0.5635511708743888	-15.225000000000001	230.0
376	6.06	0.6467450805941788	-13.48	225.0
377	0.0	0.4451374389402678	-18.244999999999997	220.0
378	5.15	0.49324708751619806	-17.025	215.0
379	3.61	0.5973820144918291	-14.625	210.0
380	0.0	0.6358254346704546	-13.889999999999999	210.0
381	0.0	0.6642805307728801	-13.4	205.0
382	0.0	0.748996771465345	-11.86	205.0
383	0.0	0.6796115675231188	-13.12	205.0
384	0.0	0.9029472092983769	-9.535	200.0
385	0.0	1.0877459896747737	-7.045	200.0
386	0.0	0.7118251697532271	-12.66	200.0
387	4.08	0.8105994562010194	-11.095	200.0
388	8.11	1.2610376007386048	-5.165	205.0
389	1.3	1.2869423054676257	-4.945	210.0
390	0.0	1.0735606124543302	-7.505000000000001	215.0
391	0.0	1.3054311876353226	-4.83	210.0
392	0.0	2.052071279422672	1.5099999999999998	210.0
393	0.0	1.8540156415609836	-0.01499999999999968	210.0
394	0.0	0.9221044442237961	-9.71	205.0
395	0.0	0.7943167705126473	-11.77	200.0
396	0.0	0.8759646810209588	-10.489999999999998	200.0
397	0.0	0.9934583814105733	-8.924999999999999	200.0
398	14.46	2.0026784466907817	0.81	245.0
399	18.87	2.0113874466145374	0.79	1360.0
400	0.0	0.8724918157665089	-10.805	1300.0
401	0.0	0.8207360532452442	-11.635	1140.0
402	0.0	0.8579005354515455	-11.155000000000001	990.0
403	0.3	1.155477467454817	-7.1899999999999995	828.0
404	7.22	1.4422237193260223	-4.28	685.0
405	18.16	1.8240393099730081	-0.9649999999999999	589.0
406	0.0	1.2586755698678882	-6.29	512.0
407	7.55	1.8650252620993863	-0.7850000000000001	491.0
408	11.33	2.439442033043499	2.9899999999999998	1560.0
409	0.0	0.9602170976884046	-10.055	1640.0
410	0.0	1.0875237796656696	-8.525	1430.0
411	0.0	1.2545247520674727	-6.595	1240.0
412	0.0	1.5843349508530125	-3.5	984.0
413	1.18	2.755340634529792	4.5249999999999995	824.0
414	0.0	3.0491804371527373	5.915	815.0
415	0.0	2.9551408584446626	5.4399999999999995	849.0
416	3.91	2.9007179673112597	5.0200000000000005	923.0
417	1.58	2.885363482967218	4.94	1100.0
418	0.0	2.6192322609123724	3.355	1190.0
419	0.0	2.2603931384290528	1.1849999999999996	1090.0
420	0.0	2.428787420965192	2.1049999999999995	942.0
421	0.0	2.564949923246147	2.91	808.0
422	2.15	2.472414435150658	2.2350000000000003	743.0
423	1.58	2.526662618528295	2.555	741.0
424	0.0	2.3164748160325117	1.15	714.0
425	2.15	2.5671876848697583	2.6550000000000002	665.0
426	0.0	2.331371731250744	1.115	617.0
427	0.13	2.182103714002128	0.07000000000000028	565.0
428	0.0	1.6595158797775016	-3.86	501.0
429	0.0	1.6901996369370023	-3.7249999999999996	462.0
430	1.03	2.118962632808273	-0.52	434.0
431	2.36	2.4282324379655487	1.33	419.0
432	0.0	2.312696898352312	0.6199999999999999	404.0
433	0.0	2.2886506377132845	0.345	384.0
434	0.0	2.2689750082717755	0.21999999999999997	369.0
435	0.0	2.1942599883568232	-0.3849999999999998	356.0
436	0.0	2.3120324662880773	0.3699999999999999	343.0
437	0.0	2.377721166315153	0.6550000000000002	331.0
438	6.67	2.4813234716068857	1.1550000000000002	332.0
439	1.16	1.7175423531125347	-4.09	320.0
440	0.0	1.90276659215001	-2.7700000000000005	318.0
441	11.35	1.7311160209960204	-4.095	251.0
442	9.86	1.4302831706453754	-6.834999999999999	227.0
443	0.05	1.4245085581288992	-6.89	328.0
444	0.0	1.9026315028257117	-3.0	338.0
445	0.0	2.3532188999565657	0.030000000000000027	322.0
446	0.0	2.3779478978846122	0.06499999999999995	299.0
447	0.0	2.5138484418257883	0.7549999999999999	305.0
448	0.0	2.6546601144746322	1.5499999999999998	335.0
449	0.0	2.742249154998344	1.9099999999999997	365.0
450	0.0	2.5069063643026874	0.6000000000000001	362.0
451	0.68	2.968782917765202	2.965	406.0
452	4.29	2.399855497539697	-0.14500000000000002	498.0
453	0.0	3.6193667448288425	5.82	486.0
454	0.0	4.7362853821107676	9.975	552.0
455	8.94	4.329060429953872	8.45	774.0
456	0.0	3.2430607148899258	3.9350000000000005	857.0
457	23.24	3.337584444026147	4.365	1180.0
458	30.07	3.4218177720930103	4.625	1860.0
459	0.0	4.358980040460769	8.32	1680.0
460	0.0	5.176278710343075	10.895	1340.0
461	14.01	4.071260994530872	7.15	1200.0
462	0.0	3.2143851479650007	3.465	1260.0
463	0.0	4.108554238585918	7.175	1140.0
464	0.0	5.254117487942219	10.895	948.0
465	6.2	5.054837447486228	10.245000000000001	836.0
466	0.0	4.703882625716288	9.040000000000001	712.0
467	0.0	3.8506223365380756	5.8500000000000005	658.0
468	0.0	3.097982865508398	2.59	576.0
469	3.22	3.278215836551238	3.3200000000000003	528.0
470	14.52	2.88767867092283	1.4499999999999997	733.0
471	0.0	2.1817866990384847	-2.6799999999999997	654.0
472	1.37	3.1347082851880956	2.55	581.0
473	4.0	4.521279390681097	7.975	573.0
474	3.43	4.131680398367605	6.59	606.0
475	0.0	3.6587735277092746	4.640000000000001	546.0
476	0.0	2.892450935559702	1.16	519.0
477	0.0	2.906980141983432	1.1300000000000003	463.0
478	0.0	3.861137930450985	5.345	419.0
479	9.96	4.434718450127004	7.35	451.0
480	3.95	3.393565280970206	3.305	566.0
481	0.0	4.116695232262953	6.1049999999999995	525.0
482	0.0	5.27358010101232	9.934999999999999	473.0
483	0.0	5.20967223602655	9.635	425.0
484	19.03	5.322039742465146	9.969999999999999	464.0
485	18.31	4.756377291052947	8.11	758.0
486	0.0	5.43074035179759	10.18	735.0
487	0.0	5.4195154057355355	10.04	625.0
488	0.0	5.40746805846937	10.004999999999999	526.0
489	0.0	5.336139824490239	9.69	455.0
490	1.9	5.981845197640114	11.495	410.0
491	0.0	7.01501453941965	13.975000000000001	389.0
492	9.1	5.384196182240075	9.725	388.0
493	0.0	4.769820031306431	7.795	358.0
494	0.0	5.420331734104699	9.725	331.0
495	0.0	5.662189946493263	10.405	307.0
496	0.0	6.248330964244495	11.870000000000001	288.0
497	5.04	6.334919838207267	12.09	279.0
498	20.17	5.989038351421223	11.115	391.0
499	1.16	5.603854870537131	10.04	487.0
500	0.0	6.099266688572439	11.345	441.0
501	7.22	6.894825821281548	13.24	399.0
502	11.67	6.001813848782503	11.02	626.0
503	0.0	3.902336381743216	4.325	792.0
504	0.0	4.552290460169051	6.615	698.0
505	0.0	6.041676417460826	11.014999999999999	560.0
506	0.0	6.144621472397179	11.19	458.0
507	0.0	6.596794505870364	12.32	393.0
508	0.0	6.404487128251221	11.84	350.0
509	2.02	7.065803995235342	13.325	319.0
510	0.0	7.693259008503037	14.705	287.0
511	0.53	9.20140411663468	17.66	265.0
512	0.0	10.265061179657126	19.45	251.0
513	0.0	9.440510272971464	17.990000000000002	246.0
514	0.0	8.855224963274377	16.92	243.0
515	20.87	8.28405121434553	15.780000000000001	290.0
516	12.23	8.066241725347826	15.274999999999999	389.0
517	7.97	6.523669295046615	11.835	518.0
518	0.0	6.879104582886759	12.685	453.0
519	0.0	7.194664597408181	13.385	379.0
520	2.57	8.50248622965366	16.08	325.0
521	2.05	9.718476041871773	18.265	298.0
522	0.0	9.704047478978222	18.240000000000002	273.0
523	4.44	8.143517229894185	15.325	257.0
524	0.0	7.159941972716903	13.205	241.0
525	16.01	8.535208726031108	16.055	240.0
526	14.15	8.100778978937182	15.16	384.0
527	1.17	8.22220467583123	15.38	401.0
528	5.66	8.209708279170398	15.355	405.0
529	0.0	8.828421627449751	16.555	369.0
530	0.0	8.44997267806464	15.829999999999998	313.0
531	0.0	8.25477240299398	15.445	271.0
532	2.38	7.13320012449082	13.06	252.0
533	1.75	9.755753954526966	18.2	278.0
534	0.0	10.51686476040758	19.47	261.0
535	0.0	9.53530416882565	17.805	229.0
536	0.0	9.191025492208386	17.189999999999998	206.0
537	15.19	9.02159892825288	16.880000000000003	203.0
538	8.34	8.591593588582	16.07	251.0
539	14.77	8.725010598675263	16.325000000000003	422.0
540	0.0	8.868225738379513	16.595	422.0
541	18.02	9.138207228608543	17.105	374.0
542	18.46	8.283254559586693	15.495000000000001	400.0
543	0.0	8.563299332022018	16.05	368.0
544	0.0	9.681233969060527	18.095	306.0
545	0.0	9.93465366019208	18.53	254.0
546	0.0	8.521938402907896	15.969999999999999	214.0
547	0.0	10.339235025685758	19.205	189.0
548	0.0	11.124140125837046	20.455	172.0
549	0.0	11.693108120696495	21.355	159.0
550	0.0	12.10858795808524	21.985	148.0
551	9.28	11.50116176891303	21.125	157.0
552	15.93	9.954814703780524	18.67	216.0
553	0.15	11.644169236936788	21.345	272.0
554	0.0	12.189413631545305	22.14	252.0
555	3.81	12.214287326497764	22.235	213.0
556	2.03	10.959499179891617	20.405	190.0
557	0.0	11.732885524622672	21.585	175.0
558	0.0	10.29458759819226	19.345	161.0
559	9.98	9.851035821950395	18.645	167.0
560	12.64	9.033312456898432	17.244999999999997	179.0
561	12.43	9.037703273069306	17.259999999999998	180.0
562	0.0	9.360377910677638	17.85	169.0
563	0.0	10.09939047929968	19.2	151.0
564	0.0	9.915471629097329	18.925	141.0
565	6.16	10.348330649048815	19.65	132.0
566	0.0	8.601956886023789	16.605	127.0
567	36.76	9.253847999246307	17.87	523.0
568	16.97	9.974856349074793	19.134999999999998	1210.0
569	0.0	9.37464547760081	18.15	1140.0
570	0.0	8.904919837939035	17.335	806.0
571	0.0	9.271155713315585	18.009999999999998	509.0
572	0.0	9.379584353632147	18.29	356.0
573	16.59	10.215114062889432	19.759999999999998	404.0
574	0.0	8.260426832611033	16.22	501.0
575	13.15	8.177062287110353	16.134999999999998	457.0
576	4.17	7.737740731656971	15.225000000000001	486.0
577	0.0	9.491736445618935	18.7	457.0
578	0.0	11.161281815152805	21.505	385.0
579	0.0	11.457186037347666	21.985	315.0
