N	P	E	T	Q
78	0.34	3.4531663878650365	12.065	1430.0
79	12.91	4.307104076507757	15.52	1570.0
80	14.63	3.9758442181861335	14.209999999999999	1730.0
81	0.0	3.458230976141357	11.96	1890.0
82	0.0	4.100883602080051	14.585	1870.0
83	9.25	4.410624427175076	15.780000000000001	1560.0
84	0.91	3.9356072613018758	13.915	1200.0
85	7.46	3.561104624840354	12.175	1340.0
86	26.48	3.7117035042432174	12.84	1800.0
87	57.45	3.849910461289292	13.43	4730.0
88	31.5	5.210695160410833	18.294999999999998	7640.0
89	34.02	4.011634600188751	13.969999999999999	12400.0
90	0.0	3.9723025075735525	13.81	9150.0
91	0.0	4.766525489498201	16.675	7400.0
92	7.81	5.475373040466599	19.0	5700.0
93	11.77	5.226496101585106	18.215	3870.0
94	0.0	5.903837216562781	20.15	2450.0
95	0.0	4.343745950769117	15.014999999999999	1830.0
96	0.0	4.793362319178008	16.64	1320.0
97	3.14	5.441486057791838	18.635	1010.0
98	0.0	6.706893185917844	22.215	899.0
99	0.0	4.475589136197204	15.379999999999999	864.0
100	0.0	4.548306945700351	15.52	791.0
101	0.0	6.072293563769127	20.37	706.0
102	72.66	6.588760775049517	21.775	1130.0
103	38.39	4.396755619682398	14.84	3500.0
104	4.81	2.8033674602142686	7.69	10700.0
105	0.0	3.806902443756475	12.505	9960.0
106	0.0	4.861362148757894	16.38	7360.0
107	0.0	5.702735853214358	19.045	5400.0
108	8.85	5.4323041342088185	18.225	3190.0
109	0.0	4.659773966722637	15.625	1790.0
110	0.0	5.464713459651854	18.2	1580.0
111	0.0	6.0028976661138875	19.79	1280.0
112	0.0	6.264927452923608	20.52	1000.0
113	0.0	6.340856648305458	20.6	861.0
114	0.0	6.490268923168666	21.0	771.0
115	0.0	6.881118494899207	22.009999999999998	717.0
116	39.02	5.862386399381152	19.14	1000.0
117	0.0	4.797129936959098	15.785	1790.0
118	0.0	4.224171482102845	13.705	2300.0
119	0.0	5.197929662136776	17.07	2900.0
120	0.0	6.572331888524752	20.965	2380.0
121	2.64	6.524710061687914	20.84	1040.0
122	5.18	7.112190394815932	22.33	814.0
123	0.0	6.730064311992735	21.27	756.0
124	0.0	6.783344765712649	21.385	743.0
125	0.0	6.670163041925948	21.095	726.0
126	0.0	7.470018575258167	23.060000000000002	652.0
127	0.0	8.100220876983915	24.36	640.0
128	0.63	7.265209323715358	22.45	610.0
129	0.0	6.154321580636079	19.595	580.0
130	0.0	6.2746468520756	19.919999999999998	560.0
131	0.0	7.31613216901918	22.45	540.0
132	0.0	8.766582616529464	25.634999999999998	525.0
133	5.44	8.810889453627112	25.725	510.0
134	8.47	7.904061118915942	23.8	500.0
135	16.59	7.615615535425129	23.045	2000.0
136	73.92	7.402944230877672	22.53	3000.0
137	36.84	6.63026174330071	20.625	2500.0
138	0.0	7.409323549937001	22.545	1800.0
139	13.14	8.172309011911544	24.240000000000002	1500.0
140	4.51	7.387304136623401	22.380000000000003	2400.0
141	3.48	8.357223977753414	24.535	4000.0
142	21.01	7.374116900182847	22.34	3700.0
143	0.0	7.115171130262962	21.72	2000.0
144	0.0	7.934425410433506	23.615000000000002	1300.0
145	0.0	9.01045299686979	25.77	800.0
146	0.0	9.975778310747458	27.58	700.0
147	0.0	9.615389500555182	26.915	646.0
148	1.54	8.978212814505168	25.685000000000002	660.0
149	0.0	8.823474820087123	25.375	646.0
150	0.0	8.76412324647454	25.25	633.0
151	0.0	9.34554358239035	26.335	566.0
152	0.0	9.273987533972193	26.15	508.0
153	0.0	9.078610907332013	25.759999999999998	472.0
154	0.0	9.623236719205385	26.805	446.0
155	0.0	9.327990974681857	26.245	425.0
156	0.0	9.291638503873353	26.175	408.0
157	0.0	10.011842213463241	27.520000000000003	394.0
158	0.0	10.9126790206743	29.09	380.0
159	0.0	10.9448652684776	29.119999999999997	370.0
160	0.01	10.010766113131881	27.45	360.0
161	0.0	7.310483020071222	21.865000000000002	350.0
162	0.0	8.073870072185493	23.57	341.0
163	0.0	8.787869270449258	25.060000000000002	336.0
164	0.0	9.090174623367304	25.660000000000004	320.0
165	0.0	9.272516276517583	26.015	312.0
166	0.0	9.598516951394412	26.634999999999998	305.0
167	0.0	10.025363319009589	27.42	300.0
168	0.0	10.167481825909242	27.675	295.0
169	0.0	10.639191071009899	28.5	290.0
170	0.0	11.087209705551095	29.255000000000003	280.0
171	2.13	10.7887386119643	28.755	300.0
172	24.25	9.115668517823359	25.71	800.0
173	0.0	9.876747413031037	27.15	600.0
174	6.29	10.212422933765675	27.755	450.0
175	0.0	10.922186341929743	28.98	390.0
176	0.0	11.454697606783949	29.854999999999997	340.0
177	0.0	11.70544842067893	30.255000000000003	320.0
178	0.0	11.922270904331292	30.595	310.0
179	0.0	11.703947472035093	30.255	295.0
180	0.0	11.53925942641308	30.0	285.0
181	0.0	11.463163137837691	29.89	275.0
182	0.0	11.920481226975085	30.65	265.0
183	0.0	12.260616763758696	31.195	255.0
184	0.0	12.075603398638249	30.955	245.0
185	0.0	11.168169561229774	29.515	240.0
186	0.0	10.996281105180074	29.229999999999997	235.0
187	0.0	11.58448881380765	30.189999999999998	230.0
188	0.0	11.656726963324694	30.305	232.0
189	0.53	11.360826938801557	29.83	230.0
190	0.0	11.430388010435285	29.945	228.0
191	0.0	11.480542064678954	30.045	226.0
192	0.0	11.426641647900535	30.04	222.0
193	0.0	11.870335135253274	30.770000000000003	219.0
194	0.0	12.121827025828585	31.159999999999997	216.0
195	0.0	12.223038617491559	31.315	212.0
196	0.0	12.011646919461368	30.990000000000002	208.0
197	0.0	12.339875080305267	31.495	204.0
198	0.0	11.899967057633548	30.875	211.0
199	9.97	11.87705075473222	30.91	208.0
200	12.31	11.080167579541055	29.625	201.0
201	0.0	10.694844737948808	28.975	198.0
202	5.12	10.538199646146786	28.705	196.0
203	11.38	10.131074876230977	28.025000000000002	194.0
204	13.79	9.61679896059459	27.17	192.0
205	0.0	10.100803394987885	28.060000000000002	190.0
206	0.0	10.299613100102107	28.415	190.0
207	0.0	10.877791525654303	29.415	200.0
208	0.0	10.581990984733986	28.99	220.0
209	25.55	9.690060630487828	27.435000000000002	212.0
210	9.18	7.856999592105297	23.695	206.0
211	0.0	9.792241427473607	27.625	202.0
212	0.0	10.751765591936262	29.39	200.0
213	0.0	10.272044353660252	28.625	198.0
214	0.0	10.213149171718154	28.519999999999996	196.0
215	0.0	10.40207183708831	28.855	194.0
216	4.45	10.219129594034959	28.59	192.0
217	0.0	10.558515151089756	29.26	190.0
218	0.0	10.187520825117375	28.605000000000004	188.0
219	0.0	10.140206534540471	28.52	187.0
220	0.0	10.130920350617753	28.61	185.0
221	0.0	10.548395296407124	29.375	184.0
222	0.07	10.270299371654499	28.885	183.0
223	0.0	10.390122682463403	29.1	181.0
224	0.0	10.537661835963409	29.49	180.0
225	0.0	10.702047192173238	29.775	179.0
226	0.0	10.64990018310116	29.685000000000002	178.0
227	0.0	10.381733143888292	29.325	178.0
228	0.0	10.271684444409287	29.155	177.0
229	0.0	10.460746789409619	29.490000000000002	176.0
230	0.0	9.892732547045384	28.49	175.0
231	0.0	9.730308893457531	28.3	173.0
232	0.0	9.956812607907676	28.72	172.0
233	0.0	10.383831742855833	29.490000000000002	172.0
234	0.0	11.13253743894966	30.915	171.0
235	0.0	10.23985588491569	29.37	170.0
236	0.0	9.482071337242553	27.965000000000003	170.0
237	0.0	9.852310068005883	28.799999999999997	169.0
238	0.0	10.168967317257732	29.38	169.0
239	0.0	8.997312782685203	27.15	169.0
240	0.6	8.5298181273572	26.32	168.0
241	0.75	8.51777906623394	26.299999999999997	168.0
242	0.0	8.736183667861203	26.755	168.0
243	0.0	9.196735038613252	27.794999999999998	170.0
244	0.0	9.640678073559194	28.68	170.0
245	0.0	9.74933817799302	28.884999999999998	169.0
246	0.0	9.61514252186645	28.695	169.0
247	0.0	9.564461659478665	28.675	168.0
248	0.25	9.530495474396526	28.61	168.0
249	7.39	8.073039886672033	25.655	167.0
250	0.03	8.280204770594018	26.205	167.0
251	3.98	9.078151784823142	27.865000000000002	260.0
252	0.0	9.5460803446755	28.805	230.0
253	0.0	8.852693274928928	27.55	200.0
254	0.0	9.78135065088674	29.37	190.0
255	0.0	9.510208312635738	28.865000000000002	182.0
256	0.0	9.39756193819995	28.78	178.0
257	0.0	9.315661374568231	28.62	173.0
258	0.0	9.478679813468979	28.939999999999998	170.0
259	0.0	9.792146532747019	29.68	167.0
260	0.0	9.354198143432868	28.839999999999996	164.0
261	0.0	8.931826570038144	28.0	162.0
262	0.0	8.346695374207297	26.915	161.0
263	0.0	8.678667003521008	27.619999999999997	161.0
264	0.0	9.036419345492641	28.490000000000002	159.0
265	0.0	9.4139673199491	29.25	158.0
266	0.0	8.927659859810198	28.28	157.0
267	0.0	8.951313646817454	28.465	157.0
268	1.9	8.453027890612601	27.435000000000002	158.0
269	23.62	8.383222324371282	27.284999999999997	173.0
270	0.0	7.061959888433706	24.355	204.0
271	0.0	6.932836666823321	24.04	175.0
272	0.0	8.221237080910907	27.08	186.0
273	28.05	7.55474386645012	25.685	192.0
274	0.0	5.358307949247283	19.72	194.0
275	0.0	6.081690918131703	21.895	201.0
276	0.0	5.336709489139077	19.75	190.0
277	0.0	4.953643208293194	18.53	179.0
278	0.0	5.726711853514517	21.0	172.0
279	0.0	4.557946209782784	17.21	166.0
280	0.0	4.12158653613833	15.605	163.0
281	0.0	4.703650879777068	17.8	162.0
282	0.0	5.372016855495047	20.075000000000003	161.0
283	0.0	5.7235698076222805	21.28	160.0
284	0.0	5.891649274502088	21.78	159.0
285	0.0	5.240613414623801	19.775	158.0
286	0.0	4.484412424769351	17.285	157.0
287	0.0	4.677271102746537	17.990000000000002	156.0
288	0.0	5.084584535362918	19.4	155.0
289	0.0	6.255383537996883	23.12	155.0
290	0.0	7.163859233556415	25.515	154.0
291	66.89	7.05012934399161	25.23	330.0
292	27.48	5.270191922671937	20.305	800.0
293	0.0	4.680092303071294	18.29	660.0
294	0.0	3.738287037678247	14.565000000000001	560.0
295	0.0	3.8615844601747082	15.215	400.0
296	0.0	4.323835023864863	17.11	300.0
297	0.0	4.854447276666584	19.055	270.0
298	0.0	3.147670292535626	11.955	240.0
299	0.0	3.128197296172125	11.97	220.0
300	0.0	3.7630660478382034	14.96	210.0
301	24.96	4.564656374040818	18.165	200.0
302	4.92	2.838624811063847	10.565	191.0
303	0.0	2.2800639110970353	7.155	224.0
304	0.0	2.5012309806829705	8.585	272.0
305	0.0	3.14989188524693	12.25	220.0
306	0.0	3.386787840860263	13.535	201.0
307	0.0	3.6082643326973285	14.565	191.0
308	0.0	4.246806956118361	17.255	185.0
309	0.0	3.5272362661077974	14.275	180.0
310	0.0	3.847043453852125	15.765	178.0
311	0.0	4.483264560531102	18.315	176.0
312	0.0	4.931588134125852	19.93	174.0
313	0.0	5.083865115633191	20.535	174.0
314	0.0	5.099817855835994	20.66	175.0
315	0.0	4.82406759074918	19.71	170.0
316	0.0	3.999730278956183	16.56	170.0
317	0.0	3.6886241866290037	15.28	165.0
318	0.0	4.21190568076714	17.575	160.0
319	10.01	5.110755700154274	20.855	155.0
320	8.93	3.211725335437523	13.120000000000001	155.0
321	38.51	2.488212732772843	9.07	160.0
322	0.0	2.2187628298430044	7.395	170.0
323	0.0	1.9291761427987475	5.305	190.0
324	0.0	1.9101137623560946	5.155	190.0
325	0.0	2.077506415077159	6.43	200.0
326	0.0	2.561567566334885	9.67	260.0
327	17.33	2.73627139576278	10.79	310.0
328	1.5	2.971859560670062	12.170000000000002	340.0
329	0.0	2.7487917046098382	10.93	350.0
330	16.29	2.232814534564605	7.68	370.0
331	3.43	1.6185718997563083	2.82	390.0
332	2.51	1.9681411187156952	5.75	380.0
333	0.0	2.1893770249490503	7.404999999999999	350.0
334	0.0	2.895967826610265	11.885	290.0
335	0.0	3.3403099744662215	14.21	238.0
336	0.0	4.115753524447344	17.66	220.0
337	0.0	3.0859314532698194	12.93	209.0
338	0.0	2.539454040667753	9.83	205.0
339	0.0	3.369570309346179	14.354999999999999	201.0
340	0.0	4.031712321174263	17.315	198.0
341	0.0	4.302080955879691	18.41	195.0
342	0.0	4.772338175551419	20.225	193.0
343	49.26	3.8259948982358343	16.53	497.0
344	7.23	2.2070871887461148	7.7700000000000005	922.0
345	0.0	1.7319166778727	4.1	611.0
346	0.0	2.107263421001478	7.08	568.0
347	0.0	2.4668193130777945	9.524999999999999	397.0
348	0.0	2.631257825897158	10.54	316.0
349	0.0	2.458955112279969	9.475	279.0
350	0.0	2.8575043350474187	11.85	258.0
351	0.0	2.6221094688297826	10.485	244.0
352	0.0	2.657188869164777	10.695	235.0
353	0.0	3.425479091600121	14.78	229.0
354	0.0	2.3975902147679315	9.08	223.0
355	0.0	1.2308760548755269	-0.8899999999999999	219.0
356	0.0	1.4782759616975976	1.765	215.0
357	0.0	2.146334468889688	7.365	213.0
358	0.0	3.378641852672083	14.555	211.0
359	0.0	1.9727574564799295	6.075	208.0
360	0.0	1.4399064385674103	1.3800000000000001	208.0
361	0.0	1.8510329919953308	5.109999999999999	207.0
362	0.0	1.9614715908445277	5.985	206.0
363	0.0	2.0946676716932457	6.9799999999999995	205.0
364	0.0	2.3975833612302897	9.035	204.0
365	0.0	2.2420201252110172	8.01	204.0
366	0.0	2.583925405117968	10.184999999999999	202.0
367	0.0	2.5019520998991363	9.625	201.0
368	0.0	2.1775637766907723	7.44	200.0
369	0.0	2.536221279861278	9.809999999999999	199.0
370	0.0	1.9006477520474616	5.365	197.0
371	0.1	1.9897656172331246	6.0600000000000005	200.0
372	16.08	2.1306120756050912	7.105	204.0
373	0.0	1.9195816874634108	5.515000000000001	203.0
374	2.05	2.120320255522964	7.02	220.0
375	0.0	2.353533395541754	8.575	238.0
376	0.0	1.9339474562764978	5.49	224.0
377	0.0	1.404065411076425	0.7349999999999999	214.0
378	0.0	1.3499356855298532	0.16500000000000004	208.0
379	0.0	1.9200167240192274	5.375	205.0
380	0.0	2.259739876271352	7.864999999999999	201.0
381	0.0	2.1368507561129717	6.98	199.0
382	0.0	1.8238557731966996	4.465	198.0
383	0.0	1.5858847846862505	2.38	197.0
384	0.0	1.8428418144022365	4.615	197.0
385	28.9	1.8391658391846986	4.585	210.0
386	0.99	1.8471749304057528	4.64	233.0
387	0.0	2.040332308274311	6.04	308.0
388	0.0	1.729333594973833	3.5250000000000004	381.0
389	0.0	2.2830709406064225	7.735	304.0
390	0.0	2.884801232169987	11.4	262.0
391	0.0	3.4766002224863777	14.38	240.0
392	0.0	3.7615028024761488	15.545	229.0
393	5.48	2.505620614796501	9.035	221.0
394	0.0	2.9344636016055907	11.525	215.0
395	0.0	3.8000246495639396	15.709999999999999	212.0
396	0.0	2.759251402461421	10.41	208.0
397	38.68	2.9800334320853357	11.625	217.0
398	22.7	1.987206562423623	5.335	369.0
399	0.0	1.4463047890366743	0.625	744.0
400	0.0	1.8533695889044657	4.15	957.0
401	2.73	2.21014948083643	6.815	926.0
402	16.57	1.7208645469150963	3.045	611.0
403	0.0	2.2099061170855006	6.79	475.0
404	0.0	2.6548776172177737	9.515	471.0
405	0.0	2.5141367324283035	8.665000000000001	438.0
406	7.02	2.9766295683509396	11.32	385.0
407	0.0	2.3425252172705604	7.484999999999999	469.0
408	0.0	1.2104802829683783	-2.3099999999999996	538.0
409	0.0	1.4525700150006178	0.30000000000000027	423.0
410	0.0	1.9503927628362838	4.645	348.0
411	0.0	2.243330471686111	6.635	310.0
412	0.06	3.051772856578906	11.435	291.0
413	0.02	3.3933062008824137	13.135	279.0
414	0.0	3.4390096237186247	13.21	271.0
415	0.0	3.8837648125485327	15.190000000000001	267.0
416	0.0	4.72336262814987	18.445	264.0
417	0.0	5.2081216197097575	20.01	260.0
418	4.37	4.6566561569468465	18.06	255.0
419	0.0	3.2760953997669504	12.290000000000001	250.0
420	0.0	3.4732585339696977	13.22	240.0
421	0.0	4.185829830542325	16.14	235.0
422	0.0	4.027778292554834	15.505	230.0
423	0.0	4.465644113344973	17.215	225.0
424	0.0	4.9540032881429985	18.815	220.0
425	0.0	5.434603901253077	20.39	215.0
426	5.61	3.7797885713625905	14.325000000000001	215.0
427	0.0	3.9183389070480734	14.774999999999999	217.0
428	41.43	4.095380578066433	15.5	324.0
429	24.82	4.784201413158018	18.085	1210.0
430	0.0	3.3417770949169383	12.065	1690.0
431	0.0	3.3785099862537753	12.24	1990.0
432	0.18	3.3428217771918134	12.07	2240.0
433	0.0	3.2188617079575357	11.335	1340.0
434	0.0	3.2790660566913945	11.63	643.0
435	0.0	3.5264763229844616	12.795	508.0
436	0.0	3.8507323013349253	14.085	424.0
437	3.5	3.8685241154168386	14.16	386.0
438	0.0	3.578884315356068	12.899999999999999	357.0
439	0.0	4.046337246301704	14.760000000000002	341.0
440	0.0	4.363375833798499	16.0	330.0
441	0.0	3.4922602726340397	12.375	312.0
442	0.0	4.166071647342693	15.104999999999999	295.0
443	0.0	3.1026764555113497	10.365	278.0
444	0.0	2.916882108644189	9.395	265.0
445	0.0	3.850607679196446	13.69	260.0
446	14.62	3.763592414187326	13.32	257.0
447	0.0	3.719575127860589	13.129999999999999	251.0
448	0.0	3.1188991020010333	10.195	306.0
449	0.0	3.614409857072011	12.54	315.0
450	0.0	3.994134594317406	14.155000000000001	275.0
451	0.0	4.7095996177243595	16.735	254.0
452	0.0	5.475439146202541	19.265	242.0
453	7.26	5.573009653111217	19.565	236.0
454	13.38	5.036802840737064	17.725	240.0
455	0.0	5.799416036035981	20.11	253.0
456	0.15	5.799416036035981	20.11	305.0
457	0.0	5.325163880838467	18.53	327.0
458	2.44	6.248055431197982	21.255	279.0
459	0.0	7.030320335702825	23.305	251.0
460	4.58	4.887960779434957	16.965	237.0
461	0.0	4.423889254308492	15.315	237.0
462	0.0	4.979693295124707	17.275	231.0
463	0.0	5.459242572527159	18.69	229.0
464	0.0	6.376280398358504	21.34	221.0
465	0.0	6.971931527383528	22.89	211.0
466	0.0	7.152864569655232	23.205	207.0
467	0.0	6.873714837708582	22.509999999999998	204.0
468	0.0	7.16104004495688	23.225	200.0
469	0.0	7.112896996073967	22.975	196.0
470	0.0	6.744867950814454	22.05	192.0
471	0.0	6.746812298297225	22.055	188.0
472	0.0	7.321758696088832	23.36	185.0
473	0.0	7.776083020427342	24.41	180.0
474	0.0	7.705963708671531	24.25	180.0
475	0.0	7.712238584800773	24.215	180.0
476	0.0	7.807554604861069	24.35	175.0
477	0.0	7.860743289366733	24.47	170.0
478	2.55	6.9896519136958615	22.41	200.0
479	32.26	5.615789790349695	18.535	320.0
480	0.0	6.305810515535176	20.505	380.0
481	0.0	6.156468791531229	20.095	370.0
482	0.0	6.634617983567634	21.255	330.0
483	0.3	7.569184400339764	23.545	270.0
484	0.0	7.717016728389865	23.884999999999998	220.0
485	2.62	8.589190851964354	25.735	210.0
486	13.45	7.913542881619511	24.200000000000003	300.0
487	18.55	6.805112773379911	21.565	280.0
488	0.0	6.274496951550417	20.17	250.0
489	0.0	6.7320165029830425	21.275	230.0
490	34.0	6.5186237773857805	20.7	600.0
491	3.84	6.820779803982938	21.48	900.0
492	0.0	6.5968957856887736	20.905	930.0
493	0.0	5.715382256038968	18.345	800.0
494	0.62	6.45348585773876	20.405	600.0
495	15.62	6.2986796718807225	19.99	500.0
496	0.0	4.828243451502899	15.53	360.0
497	0.0	5.35842337353401	17.145	380.0
498	0.0	6.467384611764397	20.32	400.0
499	11.27	7.260532836635566	22.314999999999998	400.0
500	0.0	5.940660184500957	18.875	320.0
501	4.93	6.454338057541198	20.185	300.0
502	21.68	7.247078593369548	22.16	260.0
503	0.0	9.330358623908499	26.625	490.0
504	0.0	8.794185168329724	25.565	520.0
505	0.0	5.704622924207128	18.049999999999997	470.0
506	0.0	5.40149363229488	17.05	420.0
507	0.0	6.373572352311292	19.83	350.0
508	0.0	7.3360315529856255	22.25	320.0
509	11.42	8.321860851772616	24.46	280.0
510	4.43	8.270157666162085	24.345	260.0
511	10.83	7.946587068737377	23.545	220.0
512	0.0	8.712606297509277	25.15	210.0
513	0.0	8.150567488422576	23.97	200.0
514	0.0	9.422378829330501	26.55	230.0
515	0.0	9.931818727550997	27.5	210.0
516	0.0	9.594028891009135	26.869999999999997	190.0
517	5.79	8.399925740142402	24.435	181.0
518	2.77	9.58370611796597	26.740000000000002	175.0
519	23.79	9.419407315667605	26.42	170.0
520	7.56	9.406300895743616	26.395	180.0
521	77.57	9.015274547608165	25.635	1000.0
522	44.43	9.474625778981062	26.525	5180.0
523	3.45	9.998030743780523	27.494999999999997	9160.0
524	6.97	10.148063843989176	27.765	8120.0
525	0.0	11.022688343007747	29.25	5600.0
526	0.0	11.010655127515617	29.185000000000002	3550.0
527	28.88	9.613459608893972	26.7	1460.0
528	10.76	8.53067060737185	24.54	1480.0
529	7.21	10.298661041758686	27.91	1440.0
530	0.0	10.66837310543525	28.55	1220.0
531	0.0	10.540483877241359	28.330000000000002	946.0
532	0.0	10.282984790818459	27.880000000000003	701.0
533	2.88	9.80858705207555	27.025	581.0
534	0.0	9.319240122484574	26.105	655.0
535	0.0	10.523146791825997	28.299999999999997	554.0
536	0.0	10.388184219434809	28.064999999999998	500.0
537	0.0	10.442563572498281	28.159999999999997	450.0
538	0.0	10.65961129288722	28.535	380.0
539	0.0	10.71520720731193	28.63	340.0
540	15.96	9.513459263435847	26.475	320.0
541	9.6	9.30104575026587	26.07	300.0
542	3.89	10.291480269561493	27.895000000000003	290.0
543	8.78	9.366166171038826	26.195	350.0
544	0.0	9.415919381484494	26.29	400.0
545	0.0	10.115828845382618	27.585	340.0
546	0.0	10.331700086831592	27.975	310.0
547	0.0	10.387569487648534	28.085	360.0
548	8.23	10.024600038806316	27.475	700.0
549	16.97	9.225109864188697	26.0	1000.0
550	14.92	9.77108121092891	27.075	1300.0
551	10.44	9.948444820772195	27.405	1600.0
552	47.84	8.322016878866721	24.215	1400.0
553	21.07	9.503660568165596	26.58	1100.0
554	0.0	10.117345779323106	27.71	740.0
555	1.48	10.436738302429266	28.275	700.0
556	0.0	10.964940132382266	29.18	760.0
557	5.85	10.473294973072337	28.36	840.0
558	5.57	10.301766841386508	28.14	700.0
559	6.01	10.069747393378117	27.75	380.0
560	2.27	10.456128543341434	28.435000000000002	271.0
561	0.0	10.436082550968074	28.4	264.0
562	0.0	10.556854861094198	28.61	247.0
563	0.0	10.892277956741598	29.185	232.0
564	0.0	10.770885310736404	29.035	223.0
565	0.0	10.921661229920533	29.36	215.0
566	0.0	11.077158738469697	29.62	210.0
567	0.0	10.945461378057752	29.4	205.0
568	0.0	11.125384351857122	29.700000000000003	201.0
569	0.0	11.373021322911972	30.145	197.0
570	0.0	11.477383327072705	30.405	193.0
571	0.0	11.286659918402593	30.095	190.0
572	0.0	10.478823990718679	28.73	191.0
573	10.7	9.962781165988385	27.81	191.0
574	11.01	9.721219230429183	27.445	187.0
575	0.0	9.97191269971608	27.955	186.0
576	0.0	10.51364277061498	28.92	212.0
577	2.94	10.173928761428062	28.32	218.0
578	0.0	10.314924348594216	28.630000000000003	216.0
579	0.0	10.637363521420768	29.265	209.0
580	0.0	10.430524747974262	28.905	201.0
581	0.0	10.227145489094266	28.545	191.0
582	14.99	10.141050195163261	28.450000000000003	189.0
583	23.46	10.15688412069094	28.55	203.0
584	0.0	10.498274508688846	29.155	215.0
585	1.89	9.93917025757662	28.155	212.0
586	0.0	8.56062544252219	25.57	202.0
587	0.0	8.977175164487624	26.445	186.0
588	0.0	9.25316730694979	26.990000000000002	179.0
589	0.46	9.046157007017511	26.585	175.0
590	0.0	10.035431318817263	28.595	171.0
591	0.0	10.165270951643668	28.83	167.0
592	0.0	10.446327827688654	29.33	165.0
593	0.0	10.845369211221032	30.130000000000003	164.0
594	0.0	10.930254661933773	30.3	161.0
595	0.0	10.341884451293051	29.28	156.0
596	0.0	10.422201232424639	29.445	153.0
597	0.0	8.251134272974399	25.33	154.0
598	0.0	8.51897021178157	25.9	153.0
599	0.0	8.764913752612902	26.409999999999997	153.0
