N	P	E	T	Q
22014	2.724440643	2.086059344	7.731144941	45.99163293
22015	0.423724898	5.130253947	12.02739681	47.9338007
22016	4.549990174	2.723299988	9.357922285	48.49862965
22017	2.771232831	1.170346869	3.291847756	48.46614085
22018	3.757736691	1.668401884	2.620824747	47.5805107
22019	0	3.730721225	7.87994129	51.97223626
22020	0	2.650581489	9.327483374	55.42194008
22021	0	6.901222961	10.56331863	56.41280216
22022	0	3.533614659	9.947354659	55.05060189
22023	0	7.1227527	11.64723749	52.8522892
22024	0	5.363169485	13.55720168	52.07105769
22025	0	8.163328384	14.38180495	47.92868413
22026	0	9.054524506	14.03135617	47.93273136
22027	0	9.598448465	17.86651031	44.11966605
22028	0	9.957373348	20.37044442	39.44122246
22029	0.220384304	5.939031147	18.23376864	34.59141739
22030	0	8.846514764	19.69417624	29.87049389
22031	-0.021442781	9.796007381	21.6278359	26.91313841
22032	23.04869265	3.692042669	14.17442076	27.25478803
22033	2.706990289	1.782915629	10.68025355	34.23778161
22034	-0.081287457	5.10897911	13.50239095	45.12289231
22035	0	7.594931112	17.31738202	78.54143334
22036	0	9.658434416	20.60594964	99.67641692
22037	0	11.78236637	20.84328762	96.76618476
22038	0	12.62665575	24.34011545	84.45551138
22039	0	8.789874428	23.78463115	73.33895734
22040	0	8.796844728	18.79398844	63.0163782
22041	0.138215085	9.909824872	13.11692026	53.90849446
22042	7.980132957	2.164717978	6.603622134	49.06054539
22043	0.351654535	1.320628865	5.972062117	46.44038173
22044	1.780876681	0.30103957	7.251668858	48.35619097
22045	1.22861556	5.350983899	12.46509756	50.4375767
22046	0	8.446100543	18.8100728	52.55289442
22047	3.832103479	5.328715964	17.5799272	47.34292231
22048	2.612480733	3.949588837	14.20419764	42.40051446
22049	2.061306603	5.808570006	15.15377989	36.66687086
22050	0.988134428	3.659255718	15.56962935	38.29244826
22051	0	8.639856656	19.06088951	36.06840228
22052	0	10.42782574	23.18917142	34.06430637
22053	0.847349596	7.1350283	18.99804892	30.16856885
22054	1.038488802	7.859801256	15.62194131	28.38640058
22055	0	9.582506334	17.95671774	25.58306214
22056	0	11.43372485	19.26252693	22.30250314
22057	0	11.83496137	20.46095645	23.90733997
22058	0	8.243179619	20.17083668	23.12136436
22059	0	7.140560587	18.86813485	21.7326359
22060	0	10.55599922	19.19043658	18.02708692
22061	0.353758243	7.362904577	18.95917303	14.42758802
22062	0	12.37863713	21.48669606	14.33422156
22063	-0.001736988	13.67540558	21.83249305	13.61526612
22064	0	9.221700178	20.29465551	13.22663767
22065	0	11.36617963	22.28768852	12.33487239
22066	0	13.08338656	22.57681107	13.68148714
22067	-0.041588782	10.32306	23.19530757	11.28109877
22068	0	12.93577682	25.05108412	9.875345711
22069	0.10991378	14.73126894	26.39317885	11.31874899
22070	0	15.52763471	24.04449223	12.10519325
22071	0	14.9710369	26.75442116	9.312652338
22072	0	18.20010363	27.60880382	12.65100443
22073	0.327562167	10.38098283	24.44347322	9.581647899
22074	-0.008257442	12.12932888	24.62073565	10.42511793
22075	0	13.16160261	25.54472938	9.448260637
22076	-0.137206479	16.01739396	27.45058958	8.303060691
22077	0.166275959	14.2414816	25.68292179	9.237431298
22078	2.218928907	6.304865895	23.91009233	9.020409753
22079	-0.0015651	9.372271143	24.68665786	11.11449388
22080	0	13.40971251	25.17254109	7.28475463
22081	0.440293644	11.71511707	23.95301704	5.984187673
22082	0	14.00739096	24.93292423	5.807799989
22083	0	12.9646744	25.00958358	7.947004077
22084	0	13.26343091	25.56641874	7.972575979
22085	2.26466763	6.041182511	22.80369613	7.02679348
22086	5.43704815	5.834618134	22.93430562	6.619040432
22087	0.250834719	6.925329882	25.13352201	3.333602879
22088	0	18.35172732	29.06511674	3.099595941
22089	0	16.16461212	27.48651705	5.320881454
22090	0	15.464553	28.02043498	3.804404248
22091	-0.098180498	16.77314514	28.79472328	3.218564
22092	0.191654293	10.27324205	26.39972941	5.678340376
22093	1.350273181	11.18908197	24.78648763	5.553280034
22094	3.822988874	4.904306914	23.08032733	5.567451737
22095	0	11.13973599	26.52287657	4.892255523
22096	0.692658188	10.21576591	26.26111732	2.581809181
22097	18.41674577	2.554614248	20.15919646	2.253702122
22098	4.085116494	3.492873469	22.79673084	7.521663475
22099	0.782974499	5.568026093	24.63015175	10.98653889
22100	-0.033494948	7.753029604	26.50082455	10.84860286
22101	0	8.199606383	27.69075225	9.349260124
22102	12.43647637	6.878643388	26.45702216	8.79499931
22103	20.09159214	9.722556147	26.71247112	85.01082721
22104	0.880295497	8.603938356	25.65684105	58.04692622
22105	3.478343582	8.657503062	25.39810471	43.32082229
22106	-0.124642145	8.696788075	25.41697519	32.3069348
22107	0.872797917	7.279876589	23.4934919	26.8767955
22108	0	8.837073438	23.7222993	22.86275705
22109	0.044541201	8.265037465	25.26186219	21.58981351
22110	0	10.99697841	25.4890289	14.89339432
22111	3.143078914	9.535777358	26.105821	15.65763312
22112	62.68042929	7.016761691	22.6513027	19.71093876
22113	0.022587744	8.016022389	25.83501575	164.2131108
22114	0	9.638445214	27.87414359	124.2272323
22115	3.795404011	5.745547408	25.44048414	117.6229465
22116	7.149788497	7.531937048	25.73654531	115.8552123
22117	6.422717047	9.60064676	25.89991919	101.7080833
22118	4.954479287	6.85145503	25.64617848	249.8002677
22119	9.408813655	6.567522	25.65564145	250.6215368
22120	5.471167487	2.981626982	23.46212975	247.0255481
22121	11.98814717	3.487289082	21.44659231	383.2499983
22122	13.37627811	1.599880323	19.44708217	225.8592305
22123	4.786740193	4.671559768	21.35184784	314.7322951
22124	10.52407021	3.147040721	20.2430044	497.1833031
22125	0.467103664	2.766341103	19.32381844	525.6600925
22126	1.399272771	6.578633811	22.07822337	406.9065254
22127	-0.051817842	6.881147562	23.13452279	291.9961894
22128	0.796823262	5.894715075	24.63573948	236.6571048
22129	0.274986814	7.861538373	26.54526636	200.498087
22130	0.534054474	8.35526903	27.37887032	175.7782732
22131	3.031874216	6.714137051	27.18880744	237.3664291
22132	1.344236137	7.578174739	27.22266727	234.0943787
22133	0.062623432	9.446412674	27.30196652	158.5400952
22134	0	8.956014944	26.98288061	127.3362556
22135	0	9.582864468	26.70614849	131.1720127
22136	0.702752641	8.295427539	27.03294696	110.4575492
22137	20.84763096	4.734218028	21.91621242	209.662566
22138	0.979547678	3.313917383	20.31696439	160.3745753
22139	0.943406691	4.944022022	21.49854765	131.5820321
22140	4.238198532	2.292253868	20.2821722	113.6542623
22141	3.933147951	2.483078508	19.89654265	103.1091029
22142	3.682449762	1.921765891	19.58000302	100.6051356
22143	7.2682677	3.409020784	21.26196781	102.7419747
22144	0.127908758	4.662720433	23.40865247	103.7999894
22145	0.133244883	7.364637831	23.95754322	110.400456
22146	0	7.23568683	25.17092363	107.3517894
22147	2.145711867	6.735684234	24.8154019	101.3897617
22148	8.605194148	2.233271292	22.77393755	91.06269431
22149	31.9816503	1.183298072	19.66454116	122.8162458
22150	-0.049825495	5.695048371	21.34239455	214.2798968
22151	0	6.523856613	21.41496838	328.1353223
22152	0.170847464	3.240311606	20.77313109	270.8369949
22153	0.78700323	5.701220492	20.42311835	190.4589956
22154	3.538690152	1.136900021	19.76427292	147.8429495
22155	1.706634494	2.436843252	19.12609333	115.8066917
22156	0	6.102462787	20.91397616	101.8761155
22157	0	6.598287787	22.33728474	92.8591473
22158	0	6.985299109	23.30218802	80.76709614
22159	10.86054627	3.837113591	20.5854737	73.16432307
22160	0.888813862	5.565631965	22.17217194	68.97465302
22161	4.747562901	1.308011222	19.70472874	83.8156462
22162	6.137317087	1.016583528	17.81335349	98.79170068
22163	9.065085487	1.646151157	17.2627696	119.0264626
22164	30.94949879	0.484797148	17.46354313	144.4651216
22165	10.52928625	1.73242739	18.58783827	807.4218503
22166	2.274159774	4.236692057	20.2247519	1269.503503
22167	-0.081411335	5.437972516	20.52788952	625.5994637
22168	0.038728813	4.15974145	20.73902092	404.9424213
22169	-0.033613038	6.094267112	21.60672809	321.8010682
22170	-0.047084179	6.282455047	22.21260767	275.833248
22171	0	5.168100373	21.64556597	238.5592312
22172	4.052805268	4.933259352	18.21816026	203.7418397
22173	0	7.919676042	16.53908708	184.9077403
22174	0	6.612143468	16.64699738	169.9040077
22175	0	6.76332806	18.01066711	159.1472494
22176	0	6.28061028	17.51627059	149.6358473
22177	0	6.250382111	18.33902712	134.3321754
22178	0	6.07439964	20.02006448	122.5962431
22179	0	7.343932768	21.59094034	109.5030751
22180	0	7.610898229	22.05787813	100.6137877
22181	0	8.842636326	22.73174676	86.13887618
22182	0	7.997134042	23.87530275	71.04073844
22183	0	7.050088463	22.32094299	56.65612637
22184	0.403957459	4.411327674	17.98061673	45.11930382
22185	0.056213697	4.000191351	17.77597411	42.4385669
22186	1.446319868	1.173716596	17.30300978	40.47052581
22187	6.709346751	0.621897138	13.65311359	40.2973505
22188	0.8896555	2.472396247	15.91116047	48.0982472
22189	3.65217279	4.711782329	14.99216635	40.64995231
22190	1.39567944	3.006109013	11.83846862	43.74235647
22191	6.552394231	0.134881778	10.46147603	44.13806757
22192	2.829230276	1.883930952	11.93760478	49.65532454
22193	2.943376099	1.124552712	12.20429282	45.75825213
22194	3.695432645	2.581133103	13.54043329	50.3498616
22195	0.069604684	3.325140051	13.57417772	53.30604807
22196	0.051139391	2.477952053	13.61818943	52.02716068
22197	0	4.31067746	14.87801549	51.25971338
22198	-0.126297452	3.166406132	15.64480219	67.56564929
22199	0	5.095342706	17.66698594	63.87774799
22200	0	5.72063544	17.30745204	57.6421981
22201	0.106848093	2.251301598	14.89815802	51.1462849
22202	2.096164599	2.017429765	14.35555317	49.76420599
22203	-0.063183049	1.610419004	12.24525215	46.89403086
22204	4.470984983	1.223114335	12.80071538	49.26178485
22205	2.319500823	3.988656968	11.22960478	46.71420435
22206	-0.140094678	3.686537165	10.25875749	48.3395468
22207	-0.050406646	4.845768516	12.55848017	46.68648973
22208	-0.125652364	3.419578826	13.10386273	44.12208206
22209	0.091098654	4.501865658	14.10559763	44.06316306
22210	0	6.201175535	14.84371211	43.5185253
22211	0	5.210435935	15.59074608	40.04157384
22212	0.250764252	3.796855542	14.19711839	39.00789146
22213	11.09018814	0.713673295	9.801064974	38.55349651
22214	10.22994648	2.37796153	4.038142895	44.02289389
22215	0.130534917	4.053014865	5.6422166	46.35768302
22216	-0.027248279	3.530649494	7.745200255	50.46263373
22217	0	2.60683189	9.280692419	62.47318898
22218	0	3.156550482	10.88103642	68.40470708
22219	-0.073088766	3.752798003	12.24575944	60.68433336
22220	-0.065096933	2.930372892	12.30198645	54.76148331
22221	0	4.058741395	10.78650327	52.04920898
22222	2.127824925	1.890201223	9.748120178	51.58210443
22223	0.064218536	2.739725452	9.451478218	49.65499949
22224	-0.103699847	4.828851691	9.315208403	53.06050509
22225	-0.042030443	4.529357661	10.67075218	53.29609015
22226	0	3.001005495	11.09684428	50.90298829
22227	0	4.734140546	11.95317425	45.96545143
22228	3.023237651	1.644821293	8.423079838	47.80872267
22229	0.863557444	1.051461524	6.81906221	46.6636131
22230	2.479795213	1.22449288	5.999194818	46.8068415
22231	0.560177524	1.519313884	5.816861739	47.93094368
22232	0.167735676	2.39973044	5.140596914	45.70341718
22233	0.088543609	2.743095921	7.15142638	48.78072117
22234	-0.061105622	2.412245214	6.771730184	47.59404091
22235	1.4587707	1.288130308	8.313393328	47.46005084
22236	0	1.742267406	8.874089241	47.68503601
22237	0.015954666	1.481106482	7.288965369	47.2167306
22238	0.149516393	4.092950226	8.93876463	49.44887064
22239	-0.029804251	4.630376165	9.317499509	48.66215134
22240	0	4.571700175	10.78903737	46.71720468
22241	0	2.695016153	9.400290511	45.82232241
22242	0.651523862	2.207629366	3.926449232	44.57684202
22243	3.89252956	0.363104578	-1.679081029	45.35152246
22244	2.876982267	0.641525061	-2.214803329	46.87151412
22245	0	1.214207356	0.08821646	50.5831418
22246	0.016903202	1.072858276	-1.589327884	48.10844145
22247	0.098207981	1.246289837	0.047611363	49.68722737
22248	0	0.487728197	1.599001655	50.69678573
22249	0	2.056735204	2.739400172	46.49560301
22250	0.13483742	3.364621028	2.097620552	48.12530745
22251	0	2.333004971	1.792308576	45.59343485
22252	0	2.701762799	4.160809695	43.43608202
22253	0	3.004352003	4.65912447	44.45107318
22254	0	2.361005079	2.264469262	44.66867888
22255	0	3.065036872	0.897000381	40.85836339
22256	0	1.968483575	-0.447560439	38.95383542
22257	0	1.415196326	-0.06376921	38.92311351
22258	0.451136689	3.465009727	2.627457717	37.44545328
22259	0	3.639981535	5.070439232	36.83441517
22260	0	3.492720721	6.133310998	35.09820601
22261	0	4.417660925	4.309725681	35.32119197
22262	0	2.848577622	2.47977152	30.40190976
22263	0	3.183934943	3.810335194	31.99781502
22264	0	2.188838669	2.120280584	29.14804199
22265	1.140457888	1.870901934	-0.488322139	29.66026926
22266	3.191143887	0.312478693	0.897914751	28.03249937
22267	1.893637181	1.902317648	-2.743923399	28.09782101
22268	-0.136717088	1.940766864	-5.433734025	29.50368825
22269	0	1.824741467	-4.415376455	31.50105145
22270	0	1.613692482	-2.582452291	32.51878192
22271	-0.14352688	1.971496664	-1.509784247	36.34295156
22272	0.148512063	2.690931357	0.349777566	37.21280324
22273	0	2.023980857	2.323957613	36.15475699
22274	0.008621219	4.1732684	0.403618654	36.97254921
22275	0	1.137810773	-3.530098635	31.64634079
22276	0	1.852455474	-0.558160203	33.04657957
22277	0	1.424484841	-0.234036208	32.93776152
22278	0	1.547710088	-1.659167166	32.65253483
22279	0	3.229707338	-2.682696311	30.74413163
22280	0	3.525490006	-4.366919627	31.19881852
22281	0	2.539659301	-3.920574433	33.35413002
22282	0	1.688285338	-2.630784327	35.58529358
22283	0.145028624	1.9418385	0.332411135	39.43314166
22284	0	3.852898758	-0.587126191	36.73387554
22285	0.063612644	2.639255982	-2.973358525	36.48854344
22286	0.886603798	0.948711295	-2.790369587	37.47019145
22287	0	2.608203773	-2.526830268	38.21378995
22288	0	1.47102341	-2.766516434	34.86347829
22289	0	1.813636067	-0.403393911	35.71979368
22290	0	1.527469827	-1.145162656	35.05653495
22291	0.064100672	1.965504527	-3.097860508	37.66403646
22292	0	2.506328643	-5.223292894	35.31115521
22293	0	2.321101702	-3.416595104	32.78547242
22294	0	2.577080878	-2.328323326	32.21417207
22295	0	2.298878687	0.143255724	37.52816903
22296	0	3.30216942	-1.039794887	37.3583432
22297	0	2.183171848	-3.685005394	35.40271075
22298	0	3.253127778	-1.320182281	34.06591321
22299	0	2.044519336	-1.486060016	33.68750653
22300	0	2.451166889	-0.784053691	35.78490299
22301	0	2.637843441	0.932394736	37.1726713
22302	0	3.252461206	1.90804907	34.77890402
22303	0	3.574440192	3.279256053	36.33234803
22304	3.836514844	1.814519942	1.115951561	33.64120965
22305	0	3.744818471	0.756974525	34.86478045
22306	0	3.090721083	0.575495797	31.62273554
22307	0	1.54275126	1.63752674	30.62555173
22308	0.156021384	2.095324346	1.382764066	30.03018705
22309	1.125000491	1.568550636	2.993749471	27.60584114
22310	0	2.700179357	2.956961068	29.5972043
22311	0.116951636	5.041489749	-0.587912047	29.66679919
22312	0	4.711647572	-2.952982068	28.98297594
22313	0	3.809190851	-2.644791083	27.74617302
22314	0	3.99345645	-0.572909557	26.04164387
22315	0	3.881854159	0.786826234	31.15713484
22316	0.283518383	2.289697105	1.574996316	31.43561941
22317	0.071463446	1.656031614	1.596115807	27.56906114
22318	-0.07294248	2.929014302	2.527014398	28.54188849
22319	0	3.179347757	1.169480422	26.3361763
22320	0	2.664743396	1.295613797	25.60507414
22321	-0.084679923	2.20426372	1.569649702	25.39768174
22322	0.09866987	1.92252658	1.144266034	22.21017746
22323	0	4.38366741	1.609261224	25.08042111
22324	0	3.193533317	1.974331067	21.78067821
22325	0	4.540366507	2.554344075	24.18296381
22326	0	2.844915673	1.515323628	22.82798334
22327	0	3.345670352	2.771413323	25.09049842
22328	0	5.2179929	2.810859963	21.14846899
22329	0	4.696217632	3.927895719	23.74047675
22330	0	4.847412308	4.786186988	21.81177286
22331	0.002447163	3.517608232	6.558338299	21.37141544
22332	-0.053587237	4.831093343	6.770807697	20.75226493
22333	0	4.183739943	4.415157806	19.51261743
22334	-0.07956519	2.790135309	4.83199203	17.51553732
22335	0	4.603759473	5.865357989	17.03054291
22336	0	4.159921056	6.614723217	17.94335874
22337	0	6.200349797	6.661465776	15.60944404
22338	0	5.602133882	6.258317406	13.80866757
22339	0	6.11893995	8.748595495	13.7857846
22340	2.234033609	0.985725374	8.100157819	11.93044217
22341	0.757390991	2.592307916	8.066720296	12.51829721
22342	10.44142481	1.315019042	5.347302979	14.39968453
22343	2.163108796	2.349693779	4.3518907	16.71145779
22344	0.035050232	1.596724454	4.429303125	19.90440147
22345	0	3.271830188	6.912503612	17.56623397
22346	0	3.711295266	6.872307043	18.32621179
22347	0.148492829	4.075615603	3.592637239	17.38722162
22348	0.033674196	3.398701557	5.296097475	17.14395304
22349	0	4.334978258	5.71716583	18.55894002
22350	0	4.106593715	6.203527682	15.03731995
22351	0.008045569	2.512737077	5.731408254	16.53712475
22352	-0.084512363	2.600405611	7.253547101	17.15665198
22353	2.005167004	0.927693144	6.707719543	17.9881152
22354	0.243111745	3.574745619	6.443304291	16.61207951
22355	0.18817622	2.598283724	8.148573385	18.06643744
22356	0	4.198582246	9.275201558	20.71678735
22357	0	5.168729266	12.06096132	19.09788403
22358	4.935753312	1.72611626	10.00767622	17.75943333
22359	4.475017199	1.847615191	3.051897336	18.70760069
22360	2.681819284	1.025954309	2.419455513	20.13270077
22361	0.02866305	3.250825593	5.646444673	22.92009223
22362	0.127506824	4.471623079	8.634866658	24.3021989
22363	-0.085789025	3.092422521	8.377663723	29.03515057
22364	0.113495336	2.657354135	8.70013739	30.70653417
22365	0.094948639	4.895081461	8.769411768	29.46731125
22366	0	6.756603744	9.029836776	31.20502201
22367	0	6.556467413	9.26637654	31.77597603
22368	0.109758966	5.323640484	11.23384951	30.60127342
22369	0.286587304	6.434507116	11.63540319	25.01137789
22370	0	8.340781186	11.4596663	22.75058886
22371	0	9.238607971	12.87562467	23.28693859
22372	0	9.745667953	14.16309262	20.14085057
22373	0	10.1592406	15.57791988	19.45983463
22374	0.187481217	5.761712837	17.42495795	21.00964868
22375	-0.039960051	13.55479604	15.75276065	20.543959
22376	0	12.0628863	13.7689591	17.7044797
22377	0	8.101964835	13.80002231	15.79378576
22378	0	7.775374895	14.65774981	15.69797622
22379	0	8.135167004	9.864175249	12.40480729
22380	0	7.198373588	9.766297219	14.43284777
22381	0	6.838826721	12.99689257	11.16852738
22382	0	9.867448208	16.1148105	12.70271368
22383	0	9.844357635	17.80958913	13.42433958
22384	0	8.959574089	18.78024243	11.0986851
22385	6.28411038	5.130660223	15.17073192	10.82724081
22386	1.076922813	5.942265628	11.7785445	7.94036762
22387	0.056966127	7.240900567	15.51216749	8.606056829
22388	0.867902754	8.061897097	17.18704396	5.988752575
22389	0.269594137	5.699395073	16.93924095	7.737683249
22390	-0.011346378	4.875964145	17.00752436	9.538041941
22391	0.031331197	4.520671056	17.00692898	10.17229555
22392	1.407852008	4.264222673	16.08379835	8.833779917
22393	-0.051677962	6.834318587	16.08306776	8.15178213
22394	0.429087082	2.824832788	16.46790245	10.51299263
22395	27.82718969	0.764037464	11.08927183	1.578057526
22396	9.164395846	3.800896312	10.33164064	20.93893324
22397	0	5.708592408	14.57159575	47.18115998
22398	0	7.701660401	16.56180983	88.65923316
22399	0	10.06686411	19.92347605	108.1048834
22400	0	10.80904455	20.24316455	94.07403099
22401	0.471346254	5.847441374	13.88275192	81.01666077
22402	0	8.985082602	16.27358347	69.09131934
22403	0	9.691518181	19.77850744	65.90197865
22404	-0.00164052	16.41884661	15.47513025	57.60480098
22405	0	10.28892979	17.56507821	52.41984561
22406	0	10.94049218	20.15280142	48.43032655
22407	0.153143612	12.31123218	22.65390501	45.42446851
22408	0.822811575	9.453092967	20.80996903	41.82173946
22409	2.946418074	10.08437495	21.40363185	33.20336538
22410	29.78067133	6.450479099	20.24218611	204.1021325
22411	8.954638417	4.829875104	18.81724031	204.9043647
22412	7.140814356	8.024678634	13.27060555	119.6917319
22413	0.164215339	7.913095827	16.86660974	134.9330734
22414	0	9.410562321	21.28101176	119.3025251
22415	-0.000143377	7.229360745	20.47107028	90.66423712
22416	0.200297145	3.811061225	17.33783688	74.01798432
22417	0.479011168	3.8107302	17.35058657	65.79589338
22418	0.193643141	3.194406055	17.7253542	58.56472973
22419	0.073252768	8.436991823	19.97335815	54.1230696
22420	0	7.785781728	21.17023607	50.61731777
22421	-0.002897744	10.81323566	22.07867959	43.53472087
22422	14.03971159	4.181757937	14.91948848	44.2359373
22423	1.834196683	6.136804492	14.55968786	47.48323808
22424	-0.093619727	9.627377566	19.63622258	54.83385995
22425	-0.096156161	11.69006201	22.36155157	70.49525742
22426	0	12.68656494	23.47154492	71.34179126
22427	0.012439038	12.56790313	23.66597369	51.28948508
22428	14.25161836	3.018688964	16.0694853	37.85867001
22429	0.336228155	9.487268861	18.80642114	37.49758251
22430	0	10.00753777	21.21690607	33.59409545
22431	0	10.91559695	22.68324491	33.23711414
22432	0	10.38519953	24.48631206	29.47193039
22433	0	12.6300917	25.01205596	28.21971564
22434	5.521548399	9.959970892	19.68514176	23.41816873
22435	0.26829306	9.840734755	18.97557857	22.12351733
22436	0	10.60043809	20.87744316	18.01290172
22437	0	9.172893597	24.12172451	18.3465185
22438	0	9.731725854	24.9662531	22.13680226
22439	0	11.85318481	26.36268922	21.89431576
22440	0.421775365	9.093363252	25.729053	16.57398836
22441	0.672204676	12.09256312	26.25094571	15.79301198
22442	0	13.12954056	27.90674476	15.33593155
22443	0	13.87939731	28.3609919	11.17614001
22444	0	14.41536908	28.3416928	12.36157927
22445	0	15.23584462	27.88892995	9.536871333
22446	0	17.66178272	25.50665088	6.695564818
22447	1.089257097	11.74771152	25.6301232	5.41010175
22448	13.66884826	2.287057018	21.12840633	7.565249631
22449	2.268990121	2.224817985	19.57636761	11.29698542
22450	1.844404156	2.10970101	18.85200251	11.32642895
22451	3.258942854	2.872518384	21.42650625	11.48462423
22452	2.072131305	5.785439971	22.78884083	13.93103859
22453	6.676023342	5.881630739	21.59083656	18.23761053
22454	17.74332412	2.977227793	21.60330512	22.08646078
22455	37.09819594	2.431014914	21.56438438	44.25388667
22456	1.575159619	2.231567114	22.86786167	478.2971369
22457	1.885889104	2.648770467	23.42987876	560.9735899
22458	21.21612554	2.271523339	20.90296395	513.4716277
22459	1.000285279	3.686958317	21.38498908	807.8942093
22460	6.6254228	3.220126879	22.76897419	407.1998503
22461	1.006961722	5.735831798	24.06816296	377.165677
22462	1.056952627	5.457735003	23.53492147	319.4022505
22463	0.165717228	3.842546134	24.44953667	260.0653042
22464	0.393922366	5.031177628	25.62142377	258.2896074
22465	0.349046787	5.588581483	26.53892482	228.7830179
22466	7.140840117	5.023317149	26.29440991	192.2884974
