N	P	E	T	Q
134	0.0	2.7468103962731925	12.275	665.0
135	0.0	1.937041717251776	6.795	610.0
136	0.0	2.1323725688975212	8.26	560.0
137	0.0	2.3330693373622706	9.575	515.0
138	0.0	2.7125730882005343	11.96	480.0
139	7.2	2.854307646556499	12.719999999999999	545.0
140	0.0	2.5980973224939268	11.170000000000002	580.0
141	0.0	2.691986879521675	11.735000000000001	485.0
142	0.0	3.0318724249188587	13.59	425.0
143	0.0	3.4098354923771126	15.46	375.0
144	0.0	3.1003836577083157	13.905000000000001	350.0
145	0.0	2.94105190623165	12.995000000000001	330.0
146	0.0	2.236612916288224	8.615	320.0
147	0.0	2.130928920369593	7.865	305.0
148	0.0	2.0150187798697825	6.99	290.0
149	0.0	2.2429929051210595	8.57	275.0
150	0.0	2.529028982855409	10.44	265.0
151	2.69	3.428436840897949	15.34	255.0
152	0.84	3.4035125290286006	15.205	245.0
153	3.65	3.0061376696383006	13.125	240.0
154	5.6	2.766654815771142	11.765	230.0
155	3.05	2.6676637711644386	11.185	260.0
156	2.0	2.617709472227018	10.885	285.0
157	0.0	2.624921403062578	10.895	275.0
158	0.0	3.1393858926767937	13.725000000000001	250.0
159	0.01	3.5472130791452066	15.695	230.0
160	4.95	2.0798830662321866	7.2	225.0
161	0.01	1.9089402967050988	5.89	220.0
162	0.0	2.164628425193074	7.815	210.0
163	0.0	2.012804472886146	6.695	195.0
164	0.0	2.5593189391779343	10.415000000000001	180.0
165	0.0	3.3705964914494406	14.82	165.0
166	0.0	4.087407949746625	17.995	155.0
167	7.03	3.4600515605164905	15.209999999999999	150.0
168	0.0	2.5726323319335447	10.440000000000001	145.0
169	0.0	3.01172461506841	12.935	140.0
170	0.0	3.440778511024333	15.100000000000001	130.0
171	0.0	3.0502567227780273	13.14	120.0
172	24.26	3.158675557387681	13.705000000000002	245.0
173	8.98	2.9708433129611183	12.715	410.0
174	0.0	3.61219986701017	15.899999999999999	310.0
175	0.0	4.123772133714321	18.125	255.0
176	0.0	4.697966345396377	20.355	220.0
177	1.11	4.981792926579634	21.384999999999998	190.0
178	10.95	4.898451417260721	21.115	210.0
179	0.0	3.4241031743557286	15.11	280.0
180	0.0	2.7989538084309116	11.850000000000001	199.0
181	0.18	3.475003193335008	15.355	166.0
182	0.0	3.1867386764445715	13.940000000000001	153.0
183	1.75	3.707720023407357	16.425	146.0
184	2.78	3.333818635138866	14.685	142.0
185	0.0	3.8968018568019067	17.3	134.0
186	0.0	4.098455866041002	18.2	118.0
187	5.46	3.905653227285422	17.395	118.0
188	0.0	2.932038636202916	12.695	130.0
189	0.0	3.17433320670137	13.98	114.0
190	5.94	3.0913018446735494	13.594999999999999	115.0
191	0.0	3.1012350717199584	13.7	118.0
192	0.0	3.7270282952069373	16.72	108.0
193	23.85	3.6338598418238224	16.3	157.0
194	7.15	2.7353219543904146	11.73	165.0
195	0.0	3.277312498848145	14.705000000000002	149.0
196	0.0	4.383763902297604	19.555	140.0
197	4.9	4.231331722364668	18.965	131.0
198	2.81	5.113758394134242	22.310000000000002	127.0
199	7.37	4.451521954778404	19.925	114.0
200	0.0	4.051252768328123	18.33	105.0
201	0.0	4.514853211638226	20.259999999999998	95.0
202	4.03	4.9500537978718455	21.86	92.0
203	12.19	4.388964117248846	19.795	110.0
204	16.08	4.324826871412676	19.650000000000002	239.0
205	4.59	3.9630120816698144	18.175	300.0
206	0.0	3.813505799114885	17.560000000000002	247.0
207	0.0	4.303580330366569	19.68	190.0
208	8.26	4.176288846103542	19.17	171.0
209	11.38	4.07762755778402	18.86	296.0
210	0.0	4.406515864914566	20.195	259.0
211	16.67	4.401160064768935	20.185000000000002	327.0
212	10.58	4.324023745503841	19.985	372.0
213	0.0	3.9615428209275163	18.5	291.0
214	4.2	4.73539563665488	21.66	228.0
215	0.0	4.850157882278392	22.075000000000003	192.0
216	0.64	3.835085486646941	18.14	169.0
217	0.0	4.0551253024708265	19.12	152.0
218	0.0	4.5862098242807745	21.255	134.0
219	0.04	4.656012987071956	21.6	120.0
220	0.0	4.632843473132453	21.525	111.0
221	24.14	4.955378677601778	22.8	246.0
222	0.0	3.726623607585409	17.925	315.0
223	0.0	3.4626550924390407	16.810000000000002	197.0
224	0.0	3.5097763164366778	17.035	176.0
225	19.31	3.062138645711098	14.895	324.0
226	0.0	3.4275823430583556	16.755000000000003	268.0
227	0.0	3.4919343537112484	17.18	204.0
228	0.0	3.5573523475753195	17.49	168.0
229	0.0	2.7925213311422774	13.620000000000001	142.0
230	0.0	3.0672518410412537	15.15	128.0
231	0.07	3.4434352362291967	17.18	117.0
232	7.65	2.929879157356045	14.515	131.0
233	0.0	2.75686620447055	13.64	160.0
234	0.0	3.110180827520231	15.610000000000001	142.0
235	0.0	3.2599406810394713	16.505	122.0
236	0.0	3.7672688751399797	18.93	108.0
237	0.0	3.7896736441732735	19.15	96.0
238	0.07	3.85028902867376	19.475	88.0
239	0.0	4.405873536338689	21.855	84.0
240	5.42	3.8758065809124425	19.759999999999998	81.0
241	0.0	3.056060009833542	15.795000000000002	76.0
242	0.0	3.0448061681547314	15.855	74.0
243	2.42	3.3909897066260735	17.645	72.0
244	5.52	4.08394809407754	20.924999999999997	72.0
245	14.97	4.112540154459955	21.045	97.0
246	9.76	4.011447067765442	20.745	130.0
247	0.0	2.7077423121284476	14.175	118.0
248	0.0	2.7593504010426346	14.605	97.0
249	0.0	2.9173916863879104	15.530000000000001	84.0
250	0.0	2.808953090250521	15.02	78.0
251	0.0	2.329920639788862	12.115	72.0
252	0.0	1.9890612627300817	9.610000000000001	67.0
253	2.77	2.1866086771146214	11.225	66.0
254	0.03	2.2247477074714967	11.5	65.0
255	2.11	2.099762681748554	10.704999999999998	59.0
256	0.0	1.9375492035930124	9.440000000000001	53.0
257	26.84	2.0993436588429426	10.825	85.0
258	13.25	2.2701693163148073	12.07	216.0
259	0.0	1.8074905420124865	8.6	194.0
260	3.5	1.9656373104868645	10.035	133.0
261	7.7	2.3256717216210454	12.71	114.0
262	0.0	1.7613586952292668	8.445	122.0
263	0.0	1.8494631662813619	9.205	112.0
264	3.09	2.029889221026787	10.795	104.0
265	6.78	2.5726273603274827	14.605	104.0
266	14.81	2.8042152016910054	16.155	127.0
267	0.03	1.8597344607723214	9.67	232.0
268	0.0	1.4656574677409189	5.995	170.0
269	12.12	1.5581232278767605	7.055000000000001	193.0
270	8.4	1.6869543249784595	8.28	325.0
271	0.0	1.2872166548736055	4.285	249.0
272	0.0	1.197305176671866	3.205	192.0
273	0.0	1.163546512431015	2.9050000000000002	162.0
274	0.0	1.919912210361779	10.565	148.0
275	2.12	1.912229523674438	10.635	140.0
276	8.19	2.1166994602575167	12.375	146.0
277	19.26	2.0789727023271576	12.1	263.0
278	4.55	1.6387588142554625	8.485	457.0
279	0.0	1.5516545732159504	7.640000000000001	344.0
280	0.0	1.4564234131487537	6.8	281.0
281	0.0	1.398005247136953	6.175000000000001	241.0
282	0.68	1.500835690243987	7.3950000000000005	211.0
283	0.0	1.090797606630315	2.5849999999999995	183.0
284	0.0	1.1675588973266648	3.725	176.0
285	11.56	1.2708049123743517	5.015000000000001	251.0
286	0.09	1.3023317619363386	5.5	303.0
287	0.0	1.0432056674274857	2.2600000000000002	260.0
288	0.0	0.893804586326273	0.06499999999999995	223.0
289	0.0	0.9484610790953828	1.0450000000000004	198.0
290	0.0	0.9633562854076666	1.2849999999999997	184.0
291	2.99	1.2176724135462196	4.895	177.0
292	5.06	1.6977292957473757	10.01	182.0
293	0.0	1.3966254974528471	7.12	186.0
294	0.0	1.041109357406495	2.695	173.0
295	0.48	0.9913464849428423	2.1100000000000003	163.0
296	0.0	0.9977679066426757	2.205	155.0
297	0.0	0.8400517192290367	-0.16500000000000004	145.0
298	0.0	0.9417575749073852	1.4949999999999997	146.0
299	42.3	1.0675643329660112	3.4850000000000003	2470.0
300	1.19	0.9658937185868401	2.005	1540.0
301	0.0	0.8861571353820363	0.885	1010.0
302	1.65	0.7963324902343515	-0.6599999999999999	739.0
303	0.0	0.7923667954095633	-0.595	579.0
304	0.0	0.8812625230228828	0.9449999999999998	482.0
305	0.0	1.024857670240405	3.295	424.0
306	0.0	0.82304064613678	0.09499999999999997	376.0
307	0.0	0.6503094104901125	-3.185	327.0
308	0.0	0.7429303968543892	-1.2349999999999999	296.0
309	0.0	1.17086518404653	5.505	283.0
310	0.0	0.8395669759840263	0.6699999999999999	272.0
311	0.0	0.7353034406929061	-1.2399999999999998	256.0
312	14.46	1.00520791761609	3.465	353.0
313	0.0	0.7120678168429703	-1.5550000000000006	548.0
314	3.93	0.6792624199300616	-2.095	440.0
315	0.0	0.7774602227311282	-0.1499999999999999	400.0
316	0.0	0.6538307602028983	-2.5999999999999996	359.0
317	0.0	0.6754736110882863	-2.015	326.0
318	0.04	0.7362929885828745	-0.7849999999999999	304.0
319	0.0	0.6898049514314163	-1.6099999999999999	292.0
320	0.0	0.5855448800940687	-3.8799999999999994	273.0
321	0.0	0.47255753115580895	-6.83	250.0
322	6.63	0.587469749427017	-3.6900000000000004	224.0
323	12.57	0.5532087131555508	-4.525	233.0
324	0.0	0.4701458043706588	-6.74	258.0
325	0.0	0.5212198828745462	-5.205	232.0
326	0.0	0.5895610063333107	-3.4899999999999998	231.0
327	0.0	0.5577654675363822	-4.26	218.0
328	0.0	0.634034428934594	-2.3299999999999996	222.0
329	20.93	0.7661377616794004	0.39500000000000024	702.0
330	8.97	0.6956468235194728	-0.9950000000000001	955.0
331	0.0	0.5215608236829951	-4.965	763.0
332	0.0	0.6007064515134433	-2.9250000000000003	626.0
333	30.79	0.6845833293497187	-1.0699999999999998	1160.0
334	0.0	0.7178449358549582	-0.385	1290.0
335	0.0	0.6348467075175742	-2.06	1070.0
336	0.0	0.738219815726217	0.1699999999999997	825.0
337	15.01	0.8118121889213875	1.5549999999999997	1150.0
338	4.68	0.5085429852872725	-5.095	800.0
339	0.0	0.2901247146785693	-12.585	680.0
340	0.0	0.33736369207053063	-10.545	620.0
341	0.0	0.4669752358592417	-6.13	570.0
342	0.01	0.540550655346669	-4.095	540.0
343	4.11	0.702443311134307	-0.38500000000000023	500.0
344	1.82	0.40930803455951675	-7.904999999999999	480.0
345	0.0	0.3302099444527463	-10.76	450.0
346	0.0	0.17909726290710185	-18.505000000000003	430.0
347	3.28	0.24315146785685474	-14.685	410.0
348	0.0	0.28961388742911404	-12.42	380.0
349	0.0	0.2093263450726056	-16.51	360.0
350	6.09	0.1598690131664068	-19.79	350.0
351	8.53	0.2506888386539113	-14.190000000000001	330.0
352	0.0	0.1941224336486125	-17.395	320.0
353	1.22	0.30632473434425506	-11.61	300.0
354	0.0	0.19107819787123645	-17.59	290.0
355	0.0	0.12463612000356761	-22.73	280.0
356	0.0	0.14078173818859105	-21.29	270.0
357	1.54	0.17360670852405125	-18.79	260.0
358	0.62	0.36226814730389767	-9.43	250.0
359	5.04	0.18837572815262915	-17.814999999999998	240.0
360	0.0	0.07801388790905633	-28.159999999999997	230.0
361	0.0	0.13555209640326119	-21.84	220.0
362	0.0	0.19907135833550316	-17.205	215.0
363	0.0	0.319798544047377	-11.180000000000001	210.0
364	0.0	0.6324923364278227	-1.8849999999999998	200.0
365	0.0	0.45285080969737923	-6.535	195.0
366	0.0	0.17922362309602372	-18.5	190.0
367	4.94	0.1976384884294624	-17.299999999999997	180.0
368	7.19	0.19064447687448816	-17.78	175.0
369	0.0	0.08205537147200125	-27.720000000000002	170.0
370	0.0	0.08970464975738934	-26.759999999999998	165.0
371	0.0	0.18624314887670468	-18.165	160.0
372	7.66	0.2629714178423094	-13.850000000000001	155.0
373	2.22	0.31879312980682245	-11.405000000000001	150.0
374	0.0	0.16346696853605475	-19.865000000000002	150.0
375	0.0	0.19738650787324943	-17.585	145.0
376	0.0	0.1957908837707764	-17.685	140.0
377	0.0	0.12888761321443096	-22.725	140.0
378	0.0	0.1357608850478376	-22.21	135.0
379	0.0	0.15666887610161276	-20.525	130.0
380	0.0	0.17870861437619967	-18.935	130.0
381	0.0	0.20010316429269479	-17.61	125.0
382	0.01	0.20798042710411094	-17.205	120.0
383	0.0	0.24625146841839365	-15.095	120.0
384	0.0	0.31141179620618653	-12.155	120.0
385	0.0	0.44719157790830555	-7.4399999999999995	115.0
386	0.0	0.24061046284612342	-15.52	115.0
387	0.0	0.26900574058309334	-14.170000000000002	110.0
388	1.93	0.39620103468203044	-9.205	110.0
389	0.0	0.4198660708700224	-8.43	110.0
390	0.0	0.4085174655172472	-8.915000000000001	105.0
391	0.0	0.4591447163814218	-7.365	105.0
392	0.0	0.719729656753981	-1.125	105.0
393	0.0	0.66555029397699	-2.37	103.0
394	0.0	0.30357052712079485	-12.959999999999999	100.0
395	0.0	0.2854438926754245	-13.860000000000001	100.0
396	0.0	0.27637391564085145	-14.29	100.0
397	0.0	0.3539738214045112	-11.135	100.0
398	11.93	0.5470124139180307	-5.39	150.0
399	19.48	0.6850155850223129	-2.2499999999999996	1240.0
400	0.0	0.28018732048217626	-14.37	1510.0
401	0.0	0.26166739373286957	-15.235000000000001	1160.0
402	0.0	0.2636245588255361	-15.264999999999999	950.0
403	0.0	0.3352485277637256	-12.195	830.0
404	3.31	0.5018287980255934	-6.97	745.0
405	12.12	0.6746838129977989	-2.8800000000000003	690.0
406	0.0	0.38821888852531683	-10.515	625.0
407	9.8	0.48451249393531776	-7.580000000000001	650.0
408	26.91	0.8633902397166087	0.41500000000000004	3710.0
409	0.0	0.29543852149400474	-14.190000000000001	1460.0
410	0.0	0.3315220476552791	-12.795	930.0
411	0.0	0.4538373893141472	-8.715	775.0
412	0.0	0.57023833695426	-5.705	725.0
413	0.0	0.9610891078363123	1.6550000000000002	690.0
414	0.0	1.2570246361786968	5.535	670.0
415	0.0	1.0524318485229687	2.8550000000000004	660.0
416	3.51	1.132388262146929	3.8099999999999996	700.0
417	15.36	1.2495588480342874	5.285	4210.0
418	4.13	1.2121995045290448	4.6899999999999995	3400.0
419	0.0	0.9978578115105551	1.7999999999999998	2800.0
420	0.14	1.1354095054097448	3.5749999999999997	2300.0
421	4.14	1.0534912934784935	2.465	1900.0
422	5.34	0.9290466674749478	0.495	1600.0
423	7.94	0.9049829222816734	0.11499999999999999	1400.0
424	0.0	0.8268450502867838	-1.3099999999999998	1150.0
425	4.78	0.8499983395617746	-0.915	1000.0
426	0.0	0.8542358680956249	-0.9700000000000001	860.0
427	0.0	0.7914485960217386	-2.0700000000000003	740.0
428	0.0	0.5042794726661295	-8.395	660.0
429	0.0	0.5500118022303265	-7.325	600.0
430	2.46	0.7007200128457544	-4.015	660.0
431	2.46	0.9483305334855147	0.16000000000000003	620.0
432	0.0	0.8999376956564359	-0.595	520.0
433	0.0	0.9025879276017638	-0.675	470.0
434	0.29	0.8673707638626004	-1.245	430.0
435	0.0	0.6514178409819736	-5.38	386.0
436	0.0	0.6810756540795601	-4.765000000000001	374.0
437	0.0	0.7104534054139031	-4.295	363.0
438	0.0	0.9141126880484902	-0.8500000000000001	363.0
439	0.0	0.5759287841919765	-7.29	334.0
440	0.0	0.7272421894718973	-4.2	348.0
441	0.0	0.6284201668088308	-6.215	330.0
442	0.0	0.46576446771181346	-10.344999999999999	310.0
443	0.0	0.4442962313643772	-10.965	280.0
444	0.0	0.6166433992021984	-6.695	265.0
445	0.15	0.7844061380132024	-3.37	250.0
446	0.0	0.7408539551491451	-4.279999999999999	240.0
447	0.0	0.8481756698713131	-2.495	230.0
448	0.0	0.9755909974623783	-0.5	225.0
449	0.0	1.1341303633086308	1.5699999999999998	220.0
450	0.0	0.9221524242630615	-1.42	220.0
451	0.0	1.1229149630774444	1.31	230.0
452	3.13	0.9712629546778695	-0.79	245.0
453	0.0	1.217704535857002	2.3850000000000002	260.0
454	0.0	1.9311491740590043	9.385	290.0
455	5.67	2.1187175190591625	10.725	350.0
456	0.0	1.3644728205586354	3.8449999999999998	650.0
457	14.79	1.349011312123192	3.6750000000000003	1160.0
458	2.64	1.2906563218110438	2.905	1380.0
459	0.0	1.899908794322013	8.775	1130.0
460	0.06	2.240590938447614	11.25	1310.0
461	5.6	1.620541612914006	6.21	1610.0
462	0.0	1.0978176917392426	0.3149999999999997	1120.0
463	0.0	1.3988063812273144	3.875	840.0
464	0.0	2.082719284283284	9.86	744.0
465	2.08	2.1787989696849	10.465	812.0
466	0.0	1.6927846965273317	6.535	705.0
467	0.0	1.5689898354922387	5.27	638.0
468	0.0	1.1431001529815985	0.5800000000000001	551.0
469	0.0	1.3538854409798289	2.9549999999999996	498.0
470	12.28	1.0023749330791758	-1.4149999999999996	626.0
471	0.0	0.7455716684368168	-5.66	568.0
472	0.09	1.0299876906424215	-1.13	524.0
473	4.44	1.5062683377124533	4.33	620.0
474	6.31	1.6102778722514217	5.335	1030.0
475	0.0	1.4864338563739115	4.025	777.0
476	4.52	0.9858712873864527	-1.9600000000000002	687.0
477	0.0	0.9098670252965914	-3.19	585.0
478	0.0	1.1573368272177842	0.2250000000000001	529.0
479	8.81	1.828851697713118	6.95	562.0
480	7.51	1.2691529380429298	1.4449999999999998	819.0
481	0.0	1.4251933366194034	3.085	771.0
482	0.0	1.8459794196393016	6.95	662.0
483	0.0	2.0937358213938384	8.825	585.0
484	4.85	2.1524645917130516	9.22	614.0
485	9.99	1.9146382831443702	7.335	960.0
486	0.0	2.018549437925184	8.135	777.0
487	3.21	2.076033787360595	8.48	705.0
488	0.83	1.8951212959566188	7.069999999999999	699.0
489	0.0	2.106366794659595	8.6	626.0
490	0.0	2.4768925910906634	11.145	568.0
491	0.0	2.840381384457968	13.23	556.0
492	2.5	2.3676449120002037	10.325	535.0
493	0.0	1.7114617644908625	5.215	463.0
494	0.0	2.240042363863728	9.35	407.0
495	0.0	2.1962312585974875	8.985	374.0
496	0.0	2.686474117544405	12.120000000000001	359.0
497	6.33	2.585005056750321	11.49	378.0
498	21.32	2.571979976009158	11.32	984.0
499	1.36	2.177253849909755	8.7	1200.0
500	0.0	2.531659101601144	10.975	812.0
501	15.01	3.0398220467307078	13.9	1370.0
502	10.1	2.2163352717960705	8.86	2590.0
503	0.0	1.5277659795009035	3.12	2050.0
504	0.0	1.4463145392008028	2.3099999999999996	1600.0
505	0.0	1.9700555264482849	6.8999999999999995	1060.0
506	0.0	2.2772342320935084	9.095	764.0
507	0.0	2.7861980964153035	12.285	614.0
508	1.63	2.233043368933808	8.735	473.0
509	0.0	2.5780347189179516	10.945	345.0
510	0.0	3.3891603059285917	15.36	300.0
511	7.51	4.305916527815121	19.3	310.0
512	7.22	3.9345127890067286	17.73	352.0
513	3.81	4.077603528470747	18.33	378.0
514	0.0	4.2591872439372525	19.05	403.0
515	5.01	3.5127752586742846	15.75	430.0
516	11.3	3.953673663587313	17.705	650.0
517	10.0	2.3723669519380475	9.435	1050.0
518	0.0	2.553099008372521	10.575000000000001	731.0
519	0.0	2.989412197870549	13.035	562.0
520	0.0	3.4490830270922648	15.335	498.0
521	20.98	3.5532695601396393	15.825	1310.0
522	0.0	4.318400557163416	19.085	862.0
523	8.59	3.789257164557161	16.855	869.0
524	0.0	2.7575604991061744	11.64	650.0
525	5.05	3.315154444549918	14.585	540.0
526	4.23	3.171079282089152	13.860000000000001	562.0
527	0.0	3.3053227369260725	14.535	435.0
528	5.51	3.0097057722448004	13.015	394.0
529	5.43	3.5827214213971486	15.855	352.0
530	0.0	3.5089771754761423	15.5	310.0
531	1.34	3.9220830705603555	17.325	277.0
532	3.92	3.8814776688279684	17.130000000000003	277.0
533	3.55	4.951940569331007	21.240000000000002	345.0
534	0.0	3.7673979499254235	16.615000000000002	287.0
535	0.0	3.917082749086496	17.245	244.0
536	0.0	4.503354160971632	19.595	221.0
537	13.61	4.014337571033412	17.655	400.0
538	17.3	3.889006189547129	17.125	668.0
539	27.32	3.4978282059979073	15.37	1870.0
540	0.0	3.180167636366835	13.815000000000001	1050.0
541	0.0	3.725625256800285	16.43	680.0
542	7.36	3.792745827286039	16.745	556.0
543	3.91	3.003016979813934	12.945	498.0
544	0.0	3.427701176759578	15.115	412.0
545	0.0	3.7612244315981136	16.66	341.0
546	0.0	4.068746444915534	17.975	293.0
547	0.0	3.9977468513382743	17.68	259.0
548	0.0	4.337821366773559	19.055	232.0
549	0.0	4.781425307028768	20.715	200.0
550	0.0	5.119960218974546	21.905	189.0
551	5.65	4.905618054099255	21.205	189.0
552	14.98	4.26455518196184	18.869999999999997	293.0
553	3.25	5.229220891252947	22.37	330.0
554	0.0	4.805790216400052	20.91	262.0
555	9.2	5.492874321525068	23.23	241.0
556	0.0	4.931738855737283	21.405	265.0
557	0.0	4.534532183278329	20.02	224.0
558	0.0	4.004698260898998	17.919999999999998	177.0
559	9.95	4.081695457918862	18.24	173.0
560	17.29	3.5679636379780253	16.045	382.0
561	5.09	3.269302032333119	14.665	449.0
562	0.0	3.3706214977553723	15.165	310.0
563	0.0	3.7201464614566473	16.805	241.0
564	4.26	3.9617551863514295	17.95	229.0
565	4.4	4.384102882616633	19.665	232.0
566	0.0	4.024859568155964	18.22	227.0
