N	P	E	T	Q
217	0.0	7.5967703682529155	18.55	20.0
218	8.31	8.6200854141291	20.7	37.0
219	3.32	9.089418485114933	21.645	45.0
220	0.0	8.692408247114928	20.96	25.0
221	4.67	9.22402185732311	21.985	18.0
222	0.0	7.086382535782756	17.61	14.0
223	0.0	5.878137242602175	14.52	13.0
224	7.36	5.443970354685334	13.385	16.0
225	3.83	5.866548512388962	14.600000000000001	20.0
226	0.0	6.004985371593079	15.095	18.0
227	5.24	5.861853270534163	14.700000000000001	19.0
228	0.0	6.382768578641406	16.215	17.0
229	0.0	5.031512199083816	12.34	14.0
230	0.0	5.3412335584816475	13.415	12.0
231	4.19	5.992353795964578	15.290000000000001	12.0
232	11.14	4.939523817630531	12.27	20.0
233	0.41	4.825090702033425	11.895	26.0
234	0.0	5.586692967262534	14.375	21.0
235	0.0	5.924161052972658	15.334999999999999	16.0
236	0.0	6.471484018195252	16.915	14.0
237	0.0	6.746621727488102	17.61	12.0
238	0.0	7.1171410798637496	18.63	10.0
239	0.0	8.15784938249274	20.955000000000002	9.8
240	8.39	6.818211985858102	18.03	12.0
241	0.0	5.228500473812771	13.65	14.0
242	0.0	5.460445748086653	14.475	12.0
243	8.84	6.404445435720977	17.105	13.0
244	5.28	7.929593820125932	20.845	20.0
245	18.37	7.796880522258573	20.59	29.0
246	19.21	7.551333150237473	20.135	45.0
247	0.0	4.958034758487137	13.27	28.0
248	0.0	5.315500972786164	14.4	19.0
249	0.18	5.5348485343460005	15.184999999999999	16.0
250	0.0	5.451092272056084	14.935	14.0
251	0.0	4.2031153185169465	10.870000000000001	12.0
252	0.0	3.6651106329065626	8.72	10.0
253	5.0	4.016873659802853	10.275	10.0
254	0.0	4.033469972421909	10.34	11.0
255	4.06	4.173040278250487	11.0	10.0
256	0.0	3.4846279146558143	8.175	9.4
257	27.45	3.6931661053168514	9.2	17.0
258	14.01	4.73876028429197	13.285	48.0
259	0.01	3.2732263728208695	7.449999999999999	30.0
260	0.0	3.3783962386821376	8.06	20.0
261	9.07	4.212908515134415	11.524999999999999	21.0
262	0.0	3.297802913605629	7.81	22.0
263	0.0	3.456982257570578	8.54	18.0
264	1.63	4.178691468939014	11.649999999999999	16.0
265	5.29	5.508013873316216	16.134999999999998	15.0
266	6.66	6.0905479662126245	17.945	16.0
267	0.0	3.7861346521272234	10.215	15.0
268	0.0	2.837515467962013	5.88	14.0
269	24.94	3.010830737913444	6.91	79.0
270	6.99	3.10443085794517	7.38	63.0
271	0.0	2.3736144262430945	3.445	34.0
272	0.0	2.287265886420546	2.895	25.0
273	0.0	2.230191784951065	2.6450000000000005	21.0
274	0.0	4.091398625319538	11.97	20.0
275	0.0	4.027917782733231	11.855	19.0
276	11.29	4.168740151883109	12.405	32.0
277	20.05	3.6393413995610198	10.38	161.0
278	4.04	3.01157591921856	7.43	96.0
279	0.0	2.907203513190328	7.0200000000000005	54.0
280	0.0	2.837570713915447	6.745	41.0
281	0.0	2.505243163018876	4.890000000000001	34.0
282	0.0	2.9286398457610217	7.4	30.0
283	0.0	2.037336530563495	1.945	26.0
284	0.0	2.2419244657334985	3.49	27.0
285	8.45	2.783448650876009	6.755	41.0
286	3.42	2.466746944831794	5.055000000000001	36.0
287	1.32	1.7973575933908235	0.375	30.0
288	0.0	1.5254479220962045	-1.85	27.0
289	0.0	1.8392863239949988	0.8399999999999999	25.0
290	0.0	2.259827720859694	4.01	25.0
291	7.09	2.735332227561218	6.9	33.0
292	12.86	3.4785246738474163	10.785	79.0
293	4.55	2.5695752516307495	6.085	51.0
294	2.88	1.934055365383685	1.9750000000000003	41.0
295	0.29	1.7687703999931945	0.6700000000000002	36.0
296	0.0	1.611067202973106	-0.5449999999999999	32.0
297	0.0	1.5347964230180418	-1.24	29.0
298	0.0	1.8096495894167792	1.275	111.0
299	50.07	2.197396468278712	4.145	2050.0
300	6.8	1.7404639855417186	0.8450000000000002	334.0
301	0.0	1.6008603538732806	-0.365	174.0
302	1.0	1.4383256679148162	-1.7600000000000002	124.0
303	0.0	1.4262344462131107	-1.8800000000000001	98.0
304	0.0	1.4805256440568662	-1.21	86.0
305	4.18	1.795498511341502	1.5799999999999998	79.0
306	2.68	1.438480659586942	-1.5200000000000002	71.0
307	0.0	1.0178041460303455	-6.3100000000000005	60.0
308	0.0	1.2377305149251867	-3.6050000000000004	63.0
309	1.5	1.982401144492118	3.33	68.0
310	0.0	1.5345346534159874	-0.41500000000000004	61.0
311	0.0	1.364156063974789	-1.9549999999999998	57.0
312	8.84	1.6816629701753978	1.0550000000000002	80.0
313	0.0	1.288432243221172	-2.66	81.0
314	4.0	1.4735875792345572	-0.71	69.0
315	2.75	1.4220340270297782	-1.22	61.0
316	1.11	1.1004592402011681	-4.6850000000000005	59.0
317	0.0	1.2460098199844187	-2.9499999999999997	58.0
318	0.0	1.5974730971128432	0.71	50.0
319	0.0	1.3947693383173958	-1.205	48.0
320	0.0	1.106240830052187	-4.470000000000001	45.0
321	0.0	0.8641226033609988	-7.71	42.0
322	14.34	1.0107018038946562	-5.575	40.0
323	8.25	0.9059296918575195	-7.07	50.0
324	0.0	0.9369102191709162	-6.47	44.0
325	0.0	1.1356019770398138	-3.8149999999999995	39.0
326	0.0	1.1186408065834486	-4.025	35.0
327	0.0	1.0693843130130607	-4.505	33.0
328	0.0	1.2400299040340148	-2.43	31.0
329	22.39	1.68391705264424	1.9799999999999998	560.0
330	4.34	1.3964205854922598	-0.7150000000000001	200.0
331	0.0	1.208734470972082	-2.6400000000000006	117.0
332	0.0	1.0610045807445092	-4.465	137.0
333	38.41	1.3499375995748597	-1.0700000000000003	1020.0
334	0.0	1.2954273724488279	-1.635	303.0
335	0.0	1.297631861383474	-1.4800000000000002	179.0
336	0.0	1.6413700990938327	1.9200000000000002	141.0
337	14.6	1.4616900568949378	0.22999999999999998	392.0
338	0.43	0.994238341627409	-5.215	187.0
339	0.0	0.6207559520279995	-11.51	130.0
340	0.0	0.5807492346581438	-12.255	105.0
341	0.0	0.8175578313799156	-7.734999999999999	89.0
342	0.0	1.087008619742737	-3.825	74.0
343	4.0	1.6939320141180982	2.545	64.0
344	1.88	0.9661023014296344	-5.46	56.0
345	0.93	0.6468610491253599	-10.85	50.0
346	0.0	0.3956070391704793	-17.095	45.0
347	3.63	0.743859989541782	-8.895	42.0
348	4.09	0.6525819456796665	-10.59	39.0
349	0.72	0.4157952690350112	-16.36	37.0
350	6.84	0.4238675645681394	-16.119999999999997	35.0
351	6.22	0.5226510698792378	-13.469999999999999	33.0
352	1.63	0.4272716955506059	-16.02	32.0
353	3.92	0.7210372740941795	-9.27	30.0
354	0.0	0.4139646231153164	-16.415	29.0
355	0.0	0.3103742086935522	-19.945	28.0
356	0.0	0.32122277487859996	-19.53	27.0
357	0.48	0.40867955629909763	-16.575	26.0
358	0.0	0.7764799898646589	-8.280000000000001	26.0
359	4.16	0.4153179917044282	-16.375	25.0
360	0.0	0.17591175461695685	-26.61	25.0
361	0.0	0.3837856641850169	-17.47	24.0
362	0.0	0.5026216504101116	-14.11	24.0
363	0.08	0.9612006232768058	-5.53	26.0
364	0.0	1.369683036734215	-0.55	29.0
365	0.04	1.149631300739711	-3.04	26.0
366	0.0	0.38458197805485594	-17.465	24.0
367	2.71	0.5044011364621913	-14.065	23.0
368	2.1	0.3683747069558704	-17.994999999999997	21.0
369	0.0	0.17991549971395185	-26.48	20.0
370	0.0	0.24418868669301014	-23.055	19.0
371	0.0	0.39371909702433716	-17.31	18.0
372	5.0	0.5565698274189849	-12.945	19.0
373	1.5	0.5668169519670043	-12.709999999999999	19.0
374	0.0	0.3523279352701839	-18.71	19.0
375	0.0	0.4067787608040403	-17.04	18.0
376	0.0	0.3667721014720883	-18.315	18.0
377	0.0	0.27634997155732705	-21.725	18.0
378	0.0	0.32140260586488284	-19.92	18.0
379	0.0	0.3768162297043648	-18.115	17.0
380	0.0	0.4314964192070274	-16.44	17.0
381	0.0	0.5060851591036623	-14.435	17.0
382	1.91	0.5638673119162393	-13.190000000000001	17.0
383	0.28	0.5315549089724371	-13.945	17.0
384	0.35	0.840610122659572	-7.9399999999999995	16.0
385	0.0	0.9865814944131648	-5.885	16.0
386	0.0	0.5533720807698664	-13.565	16.0
387	0.99	0.5773920491065396	-13.02	16.0
388	0.0	0.8368728779652432	-8.280000000000001	16.0
389	0.0	0.8406208375580483	-8.22	17.0
390	0.0	0.7951137714307727	-8.965	17.0
391	0.0	0.9657886576930669	-6.48	18.0
392	0.0	1.490507635795217	-0.3999999999999999	19.0
393	0.0	1.0792595313193851	-4.955	20.0
394	0.0	0.6786442481499465	-11.325	19.0
395	0.0	0.5773901598384231	-13.415	18.0
396	0.0	0.514887334363093	-15.0	16.0
397	0.0	0.7311402677286786	-10.48	15.0
398	21.96	1.2338278893802763	-3.41	40.0
399	22.12	1.1555964475488425	-4.425000000000001	300.0
400	0.0	0.5165456721644341	-15.085	250.0
401	0.0	0.5106009918126433	-15.355	170.0
402	0.0	0.4983578396045848	-15.66	120.0
403	2.77	0.7120337124529105	-11.215	85.0
404	5.33	1.1074793309949578	-5.285	72.0
405	19.01	1.0957234069642965	-5.5649999999999995	62.0
406	0.0	0.7566384601265806	-10.545	200.0
407	18.82	1.0454411293971424	-6.34	900.0
408	28.78	1.451134982284834	-1.7700000000000005	700.0
409	0.0	0.5602938960196044	-14.649999999999999	500.0
410	0.0	0.8453997210907799	-9.33	310.0
411	0.0	1.0500048175910288	-6.445	220.0
412	0.0	1.5203535947679354	-1.375	155.0
413	0.0	2.0913929474803745	3.2299999999999995	130.0
414	0.0	2.346510864778788	4.85	200.0
415	0.0	2.323683104834122	4.665	600.0
416	23.68	2.382430099847969	4.9399999999999995	1500.0
417	46.58	2.5938311390156916	6.1899999999999995	4000.0
418	4.36	2.4074796838590915	4.96	1120.0
419	0.0	2.112117041347661	2.89	495.0
420	15.57	2.0102140241052275	2.1399999999999997	1890.0
421	31.99	1.8507601455176663	0.7999999999999999	971.0
422	14.81	1.799219194937653	0.3899999999999999	525.0
423	5.99	1.681974132242772	-0.71	405.0
424	0.0	1.3874634226203992	-3.44	285.0
425	4.65	1.5409556284502708	-2.085	230.0
426	0.0	1.516676831107337	-2.31	203.0
427	0.73	1.3386810751285125	-4.1850000000000005	155.0
428	0.0	0.9021137921038217	-9.55	130.0
429	0.0	1.0624196217356408	-7.4750000000000005	120.0
430	1.0	1.1779936596780183	-6.07	115.0
431	5.86	1.6589505157711126	-1.4050000000000002	110.0
432	0.0	1.7036572700810169	-1.025	100.0
433	0.0	1.5704486295567233	-2.3049999999999997	100.0
434	0.93	1.5588365583618964	-2.41	98.0
435	0.0	1.4805345086589383	-3.255	94.0
436	1.75	1.316704871397536	-5.005	92.0
437	2.2	1.4786768951898972	-3.3900000000000006	90.0
438	0.81	1.5698708456915957	-2.665	86.0
439	0.46	1.079450213196656	-7.83	81.0
440	0.83	1.5655404825748924	-2.82	78.0
441	0.0	1.1922102172603484	-6.595	76.0
442	0.0	1.0257511128059837	-8.735	74.0
443	0.57	1.0723075012581753	-8.14	72.0
444	0.1	1.0539818280404998	-8.48	70.0
445	5.0	1.3390896511826065	-5.225	69.0
446	0.0	1.5348042780327777	-3.44	67.0
447	0.0	1.5126492555964075	-3.755	66.0
448	0.0	1.7212602856369836	-1.935	65.0
449	0.0	2.1629730350336596	1.2400000000000002	66.0
450	0.0	1.8719996412704272	-0.8500000000000001	72.0
451	7.56	1.8155564066129295	-1.4000000000000004	84.0
452	5.22	1.8808253387143787	-0.895	82.0
453	0.0	2.6210524394484223	3.845	405.0
454	0.0	3.5653104130261206	8.530000000000001	1040.0
455	6.32	3.640641884872082	8.735	630.0
456	0.0	2.7641063265547245	4.525	362.0
457	14.57	2.541969474649291	3.1599999999999997	695.0
458	0.0	2.8470709865172266	4.74	368.0
459	0.0	4.116346837505064	10.42	487.0
460	0.0	4.859164422409601	12.945	646.0
461	5.7	3.0337843462930096	5.585000000000001	350.0
462	0.0	2.194584908318216	0.6699999999999999	227.0
463	0.0	3.3583212997198615	7.0200000000000005	212.0
464	0.0	4.352008416185776	10.945	256.0
465	1.78	4.026702689298939	9.72	218.0
466	3.91	3.8789940804135323	9.020000000000001	227.0
467	5.35	2.6675765168386296	3.3200000000000003	200.0
468	0.0	2.357369617785554	1.3899999999999997	145.0
469	0.0	2.5937124208364164	2.7950000000000004	218.0
470	11.6	2.032014313503167	-0.8649999999999998	206.0
471	0.0	1.932837427284944	-1.5799999999999996	165.0
472	0.0	2.40326165322169	1.46	165.0
473	7.17	3.582920998064878	7.4350000000000005	262.0
474	6.17	2.9197203950118	4.235	209.0
475	0.0	2.815573847949343	3.615	171.0
476	4.99	1.6644714194729642	-3.99	130.0
477	0.0	1.7860355358795716	-3.075	127.0
478	0.0	2.2335790881386	0.08499999999999996	150.0
479	10.41	3.3338332580195424	5.945	316.0
480	3.18	2.60739122138239	2.2399999999999998	240.0
481	1.2	2.7711346998916437	3.065	203.0
482	0.0	3.537787734140033	6.715000000000001	171.0
483	0.0	3.760172973488259	7.635	155.0
484	7.12	3.9830731309013423	8.435	227.0
485	6.95	4.285162483824116	9.575	246.0
486	0.0	3.636462027183464	6.925000000000001	203.0
487	6.01	3.565873486644011	6.625	227.0
488	0.13	3.5366245807357677	6.395	188.0
489	0.0	4.279534673088882	9.34	150.0
490	0.0	5.115584234112677	12.055	150.0
491	0.0	5.534308904923174	13.32	150.0
492	0.17	4.2144847543459045	8.89	134.0
493	0.0	3.107414818191868	4.234999999999999	110.0
494	0.0	4.073347240297758	8.285	104.0
495	0.0	4.282419708536483	9.035	100.0
496	2.47	5.139504478120576	11.915	116.0
497	13.36	4.864733259055783	10.934999999999999	621.0
498	22.52	4.373547352220153	9.26	1050.0
499	0.0	4.190042688979884	8.49	362.0
500	0.0	5.170659425628676	11.799999999999999	240.0
501	23.49	5.969485018122904	14.114999999999998	1200.0
502	18.65	3.7897248817209834	6.84	1360.0
503	0.0	2.8654486694935786	2.635	431.0
504	0.0	3.0806871460686547	3.7100000000000004	295.0
505	0.0	3.940830594786048	7.340000000000001	227.0
506	0.0	4.684975668575483	10.03	200.0
507	0.0	5.0914008229309955	11.329999999999998	171.0
508	0.27	4.509550589004535	9.33	150.0
509	0.0	5.375987207811682	12.11	127.0
510	0.0	6.928845370690568	16.240000000000002	108.0
511	3.21	7.77999768174864	18.065	100.0
512	0.0	7.6809867859094165	17.85	98.0
513	2.3	7.905897647566736	18.335	127.0
514	0.0	7.6817187160969835	17.745	100.0
515	4.12	7.003423470884461	16.205	100.0
516	14.8	7.615735379485727	17.6	145.0
517	10.66	4.6784303116912485	9.705	130.0
518	0.0	5.168687924919515	11.205	94.0
519	0.0	5.868156273328966	13.209999999999999	84.0
520	4.11	6.657407565692434	15.265	78.0
521	10.59	7.557287886156929	17.365	98.0
522	0.0	7.589011140926978	17.435	84.0
523	7.78	7.43892071214156	17.025	92.0
524	0.0	5.026285737145442	10.635	72.0
525	21.35	6.211844332932924	14.03	106.0
526	9.72	5.956684997515693	13.35	116.0
527	3.45	5.943801396346503	13.315	82.0
528	4.44	5.7838850975554	12.875	68.0
529	6.72	6.397609860708477	14.509999999999998	76.0
530	0.0	6.699809150563328	15.25	63.0
531	0.0	7.754983484632892	17.615	54.0
532	2.38	8.55190494238868	19.235	61.0
533	2.52	9.205573766963123	20.49	54.0
534	0.0	7.034390041718251	15.965	44.0
535	0.0	7.784475085217973	17.65	40.0
536	0.0	8.00802528989752	18.125	84.0
537	8.45	6.9834438115036575	15.845	176.0
538	6.84	6.67627530670552	15.105	176.0
539	14.75	6.110047741462567	13.66	221.0
540	0.0	5.746580028199708	12.670000000000002	96.0
541	0.0	6.631629096642527	14.995000000000001	70.0
542	6.0	6.46353123292785	14.575	68.0
543	0.0	5.6453128736023075	12.385	59.0
544	0.0	6.662869134708023	15.100000000000001	47.0
545	0.0	6.691653339583326	15.23	39.0
546	0.0	7.680552201067997	17.53	35.0
547	0.0	8.212335239215744	18.655	33.0
548	0.0	8.443747472216597	19.125	31.0
549	0.0	9.018017259728468	20.245	30.0
550	0.0	8.354464788834504	18.945	29.0
551	17.16	8.491200190079336	19.22	50.0
552	22.59	8.307433988128675	18.939999999999998	176.0
553	3.06	9.19984091749117	20.695	90.0
554	0.0	9.424661820138848	21.11	50.0
555	0.0	11.2145156630458	24.14	36.0
556	6.0	9.186446515060709	20.67	34.0
557	0.0	8.281778147421079	18.994999999999997	29.0
558	0.0	7.686543350156433	17.755	26.0
559	0.0	7.829868009460614	18.065	33.0
560	18.17	6.615272074770329	15.265	66.0
561	4.14	6.079957285931002	13.975	47.0
562	0.0	6.617292339212599	15.375	34.0
563	0.0	7.39267477316603	17.21	29.0
564	0.0	7.662445195876523	17.810000000000002	28.0
565	0.0	7.550222244859027	17.669999999999998	29.0
566	0.0	7.631749700260538	17.85	28.0
567	26.4	7.725526094029656	18.055	155.0
568	4.75	7.454603767525731	17.564999999999998	88.0
569	0.0	5.7320026329434715	13.245000000000001	50.0
570	0.0	5.8211295706041435	13.495	36.0
571	0.0	6.599402485791767	15.649999999999999	31.0
572	0.0	7.136138166741869	16.945	28.0
573	18.67	7.322606387179475	17.405	48.0
574	0.0	6.071131463444575	14.39	43.0
575	24.91	6.300045303182943	14.995000000000001	333.0
576	4.99	5.201359438677727	12.0	203.0
577	0.0	6.57665984134107	15.81	94.0
