N	P	E	T	Q
170	0.0	44.75029036381841	12.34	285.0
171	1.08	54.77562716661343	15.625	267.0
172	0.0	51.77327539447153	14.7	250.0
173	0.0	47.382971137374696	13.26	236.0
174	9.02	42.13936200974838	11.379999999999999	236.0
175	9.41	42.87340822996637	11.655	232.0
176	20.57	41.074205560119786	10.975	339.0
177	5.31	35.23846823942933	8.57	272.0
178	4.9	37.07509103584441	9.43	267.0
179	0.0	39.80573055002032	10.575	247.0
180	0.0	43.74422479264967	12.075	230.0
181	0.0	40.376107523256515	10.8	220.0
182	0.0	49.01856923450832	13.91	208.0
183	0.0	58.83056345338358	16.91	198.0
184	0.0	51.4222384100418	14.69	198.0
185	8.36	39.98084413744697	10.67	262.0
186	0.0	38.65373965056134	10.21	222.0
187	0.0	42.34411445697169	11.655000000000001	196.0
188	0.0	52.33478620156115	15.08	182.0
189	0.0	61.99637106100048	17.89	173.0
190	0.0	63.953425033949614	18.439999999999998	167.0
191	0.0	42.38395860272338	11.77	169.0
192	0.0	47.259224426020225	13.52	160.0
193	0.0	44.25139601604379	12.46	156.0
194	0.0	47.6059654320188	13.665000000000001	149.0
195	0.0	51.0380042243086	14.875	146.0
196	0.0	47.48665526055348	13.7	144.0
197	0.0	52.40469020204437	15.309999999999999	135.0
198	0.0	49.47367712772493	14.47	132.0
199	0.0	52.03065433420558	15.295000000000002	127.0
200	0.0	51.93570734166635	15.265	124.0
201	0.0	52.539091688669316	15.559999999999999	123.0
202	0.0	67.81500956026373	19.835	116.0
203	0.0	79.65603294069773	22.61	108.0
204	0.0	60.023195716124555	17.880000000000003	108.0
205	0.0	51.102638528743874	15.21	108.0
206	0.0	56.257340757800215	16.875	105.0
207	0.0	57.449597691602904	17.255	102.0
208	0.0	65.83411081184495	19.55	98.0
209	0.0	68.28724744864861	20.285	95.0
210	0.0	57.41940358286289	17.355	91.0
211	0.0	51.33206231125106	15.605	90.0
212	0.0	56.21276888909758	17.11	89.0
213	0.0	52.058601259467146	15.865	86.0
214	0.0	51.476263460214135	15.760000000000002	88.0
215	0.0	42.077318731643025	12.479999999999999	94.0
216	0.0	41.24203103294883	12.265	88.0
217	0.0	44.036346363522064	13.32	85.0
218	0.0	36.78058020325329	10.549999999999999	88.0
219	0.0	42.61880594585385	12.899999999999999	83.0
220	2.6	52.61927008294053	16.455	84.0
221	0.0	49.257409161452465	15.364999999999998	82.0
222	0.0	57.26542810969946	17.98	76.0
223	0.0	62.50979635238007	19.46	72.0
224	0.0	54.6285808944954	17.305	74.0
225	0.0	51.611555338535716	16.36	77.0
226	0.0	48.523816434133764	15.455	79.0
227	0.0	36.3406027542629	10.790000000000001	79.0
228	0.0	37.66968982171786	11.47	77.0
229	0.0	41.009995790420845	12.83	77.0
230	4.59	42.15042446986411	13.385	97.0
231	0.0	36.34050434356953	11.01	85.0
232	0.0	41.7780990207103	13.354999999999999	74.0
233	0.0	40.202366463249334	12.735	72.0
234	0.0	42.87647176340876	13.89	71.0
235	0.0	44.67247334464187	14.559999999999999	70.0
236	0.0	44.34700844999704	14.555	67.0
237	0.0	39.72148861118373	12.885	67.0
238	0.0	42.752215757705	14.075000000000001	63.0
239	4.06	39.021344966083944	12.715	72.0
240	4.03	30.595583443969165	8.865	84.0
241	0.0	28.979010140427846	8.135	70.0
242	0.15	37.52689106565798	12.205	74.0
243	12.62	34.99991319333673	11.21	119.0
244	0.0	32.88697900890645	10.225	92.0
245	16.73	34.524416035460014	11.11	169.0
246	1.82	28.851856894019594	8.41	106.0
247	0.0	34.75753754486832	11.335	84.0
248	0.0	43.83602555847282	15.205	75.0
249	0.0	49.08301746678001	17.075	70.0
250	6.09	45.5891592489781	15.975000000000001	92.0
251	0.0	35.95459599025169	12.114999999999998	82.0
252	0.0	42.251740202780255	14.85	68.0
253	0.0	46.38711203201556	16.515	63.0
254	0.0	46.977475606919455	16.724999999999998	62.0
255	4.68	37.649240186416996	13.225	64.0
256	0.4	36.54458845781581	12.745000000000001	66.0
257	7.44	28.62541774507027	9.0	75.0
258	0.0	34.47482861617456	11.934999999999999	68.0
259	0.0	39.145518070888805	14.11	62.0
260	0.0	44.68954456731977	16.415	60.0
261	10.13	41.51620966028702	15.2	63.0
262	15.06	31.022620626417144	10.635	94.0
263	20.94	27.70449578052346	8.86	307.0
264	5.91	27.90920017031424	9.1	206.0
265	0.38	25.041818402983775	7.42	151.0
266	0.0	32.72599224760794	11.74	123.0
267	0.0	32.684419369249596	11.850000000000001	108.0
268	0.0	33.564452533369554	12.274999999999999	95.0
269	0.0	34.459789445641356	12.83	85.0
270	0.0	34.5669662300432	12.88	82.0
271	2.77	31.490156595371765	11.52	88.0
272	0.87	32.2999318977621	11.925	86.0
273	2.45	39.2336290726207	15.209999999999999	90.0
274	0.0	31.17005840777293	11.625	83.0
275	0.0	32.35271012015529	12.22	71.0
276	0.0	35.83107337009746	14.005	67.0
277	0.0	37.817057762200186	14.885	67.0
278	0.0	38.01220007174736	15.11	66.0
279	0.0	43.546708401545	17.36	63.0
280	0.0	40.61617162392981	16.345	63.0
281	0.0	37.016504337630984	14.96	63.0
282	0.0	23.72721595645571	7.885	62.0
283	0.0	25.052905283829823	8.865	57.0
284	0.0	26.937358755906022	10.0	59.0
285	11.12	23.04071924574706	7.705	78.0
286	13.47	23.667924137759837	8.12	166.0
287	2.92	20.4627093625284	6.025	116.0
288	0.0	19.205951200908988	5.0649999999999995	91.0
289	0.0	19.165808995810668	5.17	84.0
290	0.0	20.591082405483018	6.395	79.0
291	0.0	20.621883509016804	6.42	76.0
292	0.0	22.49298140348489	7.8950000000000005	74.0
293	0.35	24.85849404791739	9.45	72.0
294	0.77	19.448156233773684	5.81	71.0
295	0.0	16.982647414892824	3.77	68.0
296	0.0	17.629674161612737	4.47	65.0
297	0.0	21.962380992734293	7.8149999999999995	65.0
298	8.41	19.305762314610284	5.984999999999999	94.0
299	3.76	18.74161810146055	5.535	90.0
300	8.37	17.53471787754365	4.675	110.0
301	0.0	18.27701521506328	5.300000000000001	85.0
302	0.0	19.031663607722198	6.0600000000000005	77.0
303	0.0	18.573637318838717	5.6899999999999995	75.0
304	9.56	17.795492865938254	5.19	75.0
305	17.16	21.40893164250885	8.015	98.0
306	17.85	21.3986191689918	8.16	218.0
307	17.23	22.94455685121053	9.245000000000001	260.0
308	9.04	22.39229675948096	9.02	257.0
309	0.0	26.340820491925346	11.58	198.0
310	30.65	20.873495793482167	8.084999999999999	493.0
311	72.77	24.130393833812278	10.35	2600.0
312	45.38	19.37158870548299	7.050000000000001	1980.0
313	34.08	18.143548421165413	6.09	1700.0
314	14.85	15.055659083908955	3.285	1150.0
315	0.0	14.056122450330582	2.42	750.0
316	0.0	12.107591956632659	0.2400000000000002	550.0
317	0.0	11.619224882864415	-0.20499999999999963	436.0
318	5.98	12.76603619702951	1.1600000000000001	378.0
319	11.61	12.038675623307018	0.3500000000000001	342.0
320	0.0	13.23858367980062	1.8450000000000002	295.0
321	6.86	13.041400791213539	1.625	287.0
322	13.52	15.553317850196308	4.39	426.0
323	9.0	18.701403026943492	7.1899999999999995	440.0
324	14.01	17.271883105076796	5.975	412.0
325	25.65	17.02081810236341	5.915	1200.0
326	29.06	14.172513165766642	3.165	1520.0
327	6.91	12.697284921080037	1.545	978.0
328	4.57	11.774278511852335	0.6	720.0
329	5.06	13.196573077433385	2.27	626.0
330	8.78	13.771724485639776	2.9	542.0
331	16.88	14.513717261089088	3.8	710.0
332	22.9	14.825092501214158	4.16	835.0
333	27.26	14.313002610624487	3.6350000000000002	1300.0
334	15.81	12.925171786756314	2.125	1190.0
335	22.97	11.47830329289279	0.51	1150.0
336	47.94	12.456604965135838	1.745	3050.0
337	68.86	14.098819154084437	3.575	4040.0
338	39.3	11.923109540592485	1.105	2840.0
339	15.76	10.55760488560371	-0.655	1890.0
340	13.67	9.992184751848287	-1.325	1380.0
341	0.0	8.292782157103227	-3.9150000000000005	1040.0
342	0.0	8.055159017787446	-4.319999999999999	850.0
343	0.0	9.358589911768684	-2.215	720.0
344	0.0	9.75898703152944	-1.6199999999999999	650.0
345	0.0	12.16362010928203	1.56	590.0
346	0.99	14.192169329806118	3.84	566.0
347	0.0	12.199820479130036	1.65	578.0
348	1.51	12.412339489133624	2.02	578.0
349	3.17	13.264543819575891	3.0	634.0
350	0.0	16.469668101906077	6.255	646.0
351	0.05	15.206167892525078	5.045	606.0
352	0.0	11.694184109342155	1.15	538.0
353	0.0	9.741201237936215	-1.485	478.0
354	20.69	11.582413191396915	1.01	546.0
355	43.29	13.739304630480946	3.525	905.0
356	52.24	16.676154087761816	6.445	3410.0
357	22.67	15.075585858390687	4.915	2510.0
358	21.13	15.14577725425807	4.985	2370.0
359	67.48	18.92645400385818	8.39	8080.0
360	44.15	19.256134486933203	8.615	7260.0
361	15.36	22.361662167077164	10.88	3650.0
362	3.03	15.312803141519838	4.9799999999999995	2270.0
363	0.0	13.282213524757832	2.8549999999999995	1760.0
364	31.66	15.272214540180297	4.9399999999999995	1960.0
365	15.83	14.244544188351641	3.895	1660.0
366	0.0	16.02791077551437	5.67	1340.0
367	0.0	14.65008872534283	4.315	1090.0
368	0.0	14.30187263334652	3.9550000000000005	910.0
369	0.0	13.998108546527071	3.5149999999999997	770.0
370	0.0	13.431451878968597	2.8550000000000004	690.0
371	0.0	14.593750855835617	4.09	618.0
372	0.0	15.154104682411894	4.655	558.0
373	0.0	13.268983999159092	2.675	506.0
374	3.81	13.895780001053431	3.1950000000000003	471.0
375	0.0	14.66736052452039	4.0	426.0
376	0.0	13.617432898893401	2.895	396.0
377	0.0	13.544034145205623	2.8150000000000004	369.0
378	0.0	13.53176179818014	2.64	348.0
379	0.0	13.440445272638085	2.54	327.0
380	0.0	12.746451649612583	1.76	310.0
381	0.0	11.59711557279598	0.27	297.0
382	3.02	11.676665881414467	0.32499999999999996	292.0
383	6.22	13.771706662697094	2.74	285.0
384	0.0	14.93949920075766	3.835	270.0
385	4.5	14.6072008155698	3.455	260.0
386	14.46	16.38890542385954	5.18	312.0
387	5.96	19.6641500741547	7.8	305.0
388	7.52	18.40161517417581	6.779999999999999	297.0
389	8.71	14.942141031427967	3.6350000000000002	318.0
390	6.27	13.835921907131068	2.34	312.0
391	13.17	13.807780816533677	2.31	387.0
392	7.99	13.308997499008568	1.6600000000000001	447.0
393	9.46	12.377914293357179	0.5599999999999999	457.0
394	6.1	12.155647822802091	0.29499999999999993	443.0
395	0.0	12.5573225437871	0.6199999999999999	399.0
396	0.0	12.056035883950882	0.030000000000000027	369.0
397	0.0	12.170621053265943	0.020000000000000018	342.0
398	0.0	12.481584829908723	0.385	321.0
399	0.0	12.835665911708128	0.6449999999999998	305.0
400	0.0	11.973836516025345	-0.3600000000000001	292.0
401	7.52	12.339024953085861	-0.030000000000000027	282.0
402	0.0	11.602710250133123	-0.9550000000000001	267.0
403	0.0	12.771009273494089	0.3900000000000001	257.0
404	0.0	14.088624551500756	1.7149999999999999	250.0
405	6.92	13.80023845084356	1.4100000000000001	252.0
406	10.23	9.756584567055521	-3.6849999999999996	240.0
407	14.22	10.840026069657448	-2.205	308.0
408	26.89	14.706472309019597	2.06	1170.0
409	17.82	19.518238840417972	6.295	1160.0
410	28.46	18.599773866171006	5.42	1590.0
411	24.58	17.925117811399755	4.825	2060.0
412	48.38	21.70762421387406	7.635	4070.0
413	25.22	20.2962131967923	6.5	2620.0
414	30.88	19.4353481559538	5.8	3350.0
415	50.11	20.54005369404429	6.5	4970.0
416	8.83	16.270816517022045	2.995	2860.0
417	1.29	17.19599632071974	3.68	1860.0
418	0.0	18.636019586321577	4.885	1410.0
419	0.0	21.559010304620223	6.96	1130.0
420	18.3	19.472597077924416	5.41	1120.0
421	8.89	15.68566173847725	2.05	935.0
422	2.47	16.448312039920452	2.7499999999999996	835.0
423	6.05	17.568771540799084	3.5950000000000006	775.0
424	0.0	20.152835900720707	5.655	698.0
425	0.0	21.003246168940915	6.15	638.0
426	0.0	21.314694103111005	6.24	586.0
427	1.73	21.617340666326566	6.455	574.0
428	14.98	17.214664269819245	2.9000000000000004	630.0
429	3.06	16.031128205673824	1.85	546.0
430	0.0	16.560241475465773	2.2	500.0
431	2.5	18.721890467223837	4.02	486.0
432	4.37	18.303866941077565	3.5549999999999997	464.0
433	0.0	22.6855629273042	6.665	426.0
434	0.0	23.05913078895296	6.914999999999999	399.0
435	0.0	22.35198719994065	6.31	387.0
436	0.0	23.744639900482987	7.235	372.0
437	0.0	24.903379728384675	7.840000000000001	354.0
438	0.0	24.30498341303672	7.465	336.0
439	5.66	24.261830852180207	7.31	345.0
440	12.96	19.82897208220363	4.125	450.0
441	2.22	18.287184780551364	2.92	375.0
442	0.0	20.246747070945368	4.315	351.0
443	0.0	19.964795813340526	4.1049999999999995	330.0
444	0.0	21.533656585980612	5.12	317.0
445	2.43	18.637238182042154	2.96	308.0
446	7.81	23.187934197497558	6.12	309.0
447	9.94	23.396488725686257	6.135	332.0
448	12.07	21.16640236606773	4.62	343.0
449	19.75	25.90714877785199	7.575	660.0
450	4.05	24.20108427039818	6.529999999999999	572.0
451	4.76	23.15802636908101	5.739999999999999	490.0
452	0.02	23.40338735418193	5.9	435.0
453	13.48	23.362034309787475	5.755	524.0
454	18.78	19.658045249154306	3.05	726.0
455	34.07	19.677941603738628	3.065	2170.0
456	18.93	18.562339354421752	2.09	1870.0
457	7.4	19.144508429322862	2.545	1370.0
458	11.98	19.2058766497207	2.48	1230.0
459	5.51	22.122727081529565	4.585	1050.0
460	9.18	24.030932533749258	5.720000000000001	1110.0
461	12.0	20.406853346381812	3.1550000000000002	1060.0
462	11.04	19.642708922799994	2.59	987.0
463	17.01	20.642403139860452	3.215	1710.0
464	17.37	19.279233709147434	2.205	2130.0
465	17.07	20.323856040604813	2.875	1570.0
466	19.43	19.081621626533657	1.9449999999999998	1640.0
467	13.0	18.65991458654873	1.5100000000000002	1450.0
468	3.56	19.995087345580007	2.4200000000000004	1200.0
469	0.0	25.016650328717272	5.7700000000000005	1020.0
470	0.0	31.536764907572863	9.225	943.0
471	3.73	27.907306663456662	7.33	889.0
472	0.0	27.690361267756384	7.1000000000000005	838.0
473	0.0	35.198476952079425	10.84	829.0
474	0.0	38.35808108851367	12.095	888.0
475	0.0	31.37126568047863	8.92	793.0
476	8.55	28.177573904006966	7.15	871.0
477	11.6	33.496905309270076	9.835	1540.0
478	5.04	37.83317678578171	11.65	1490.0
479	7.09	35.672510775258885	10.685	1320.0
480	0.0	24.907575866968333	5.06	993.0
481	0.0	30.389368909127306	8.02	804.0
482	0.0	28.754133249378004	7.14	733.0
483	13.88	31.931944757051962	8.655000000000001	752.0
484	2.25	40.79821862720393	12.525	733.0
485	0.0	53.35517102001545	16.8	678.0
486	0.0	42.532093917216564	13.084999999999999	601.0
487	5.37	29.904880548849636	7.43	552.0
488	4.81	28.95940637200048	6.9350000000000005	512.0
489	6.55	25.650668282211264	5.015000000000001	493.0
490	7.97	26.01259195886649	5.2	486.0
491	3.77	24.663298918980605	4.37	488.0
492	12.75	27.120421886131336	5.73	655.0
493	1.58	27.935409199609335	6.180000000000001	673.0
494	3.5	35.01203792695594	9.565	623.0
495	0.0	32.95478221888063	8.620000000000001	544.0
496	2.39	32.706392556361294	8.4	495.0
497	0.0	32.548623341476016	8.325	448.0
498	0.0	40.082839521177796	11.495000000000001	410.0
499	1.1	43.23590229114076	12.705	427.0
500	12.72	32.16218717676191	8.01	526.0
501	5.54	28.37103681771802	6.015	498.0
502	1.03	33.54468776983383	8.59	458.0
503	7.24	36.633428500402594	9.865	515.0
504	9.98	34.122658439563835	8.754999999999999	551.0
505	1.26	33.90399417321034	8.655000000000001	521.0
506	2.88	35.52991645347033	9.285	559.0
507	0.91	37.843177739478264	10.275	540.0
508	0.0	44.13590831922197	12.695	499.0
509	8.12	49.47367712772493	14.469999999999999	532.0
510	16.23	45.58053793011623	13.14	641.0
511	0.0	41.27362689606339	11.520000000000001	579.0
512	0.0	40.5849267437016	11.18	527.0
513	0.0	49.72779924232073	14.45	477.0
514	0.0	58.3266180989946	17.080000000000002	429.0
515	2.38	54.814559629974134	15.945	399.0
516	0.0	41.346011440497364	11.375	366.0
517	0.0	44.68057448811463	12.615	338.0
518	0.0	45.66298915389091	12.965	316.0
519	0.0	45.143772734412885	12.68	301.0
520	9.56	41.77638299191996	11.440000000000001	373.0
521	8.15	46.59560772545431	13.190000000000001	386.0
522	10.75	42.53039646316552	11.725	459.0
523	9.26	36.610422450336635	9.33	476.0
524	46.45	35.21641318003365	8.655	1850.0
525	26.71	36.109434017490116	9.045	2110.0
526	19.05	37.97888468384211	9.835	1620.0
527	12.6	32.87490606852913	7.59	1260.0
528	5.71	37.55767009344031	9.66	1050.0
529	12.99	35.500522726866116	8.780000000000001	1050.0
530	3.15	36.02224208000169	8.98	902.0
531	0.0	39.547723540069526	10.4	786.0
532	7.79	41.88427531358601	11.285	801.0
533	8.91	41.54691780704469	11.155000000000001	728.0
534	2.61	38.87677721405704	10.105	798.0
535	22.22	44.90403326492552	12.395	1570.0
536	5.76	43.46861041679115	11.875	1320.0
537	2.57	43.55032729709605	11.905000000000001	1040.0
538	10.73	41.5338349424339	11.15	1100.0
539	6.04	42.391698452972555	11.475000000000001	1020.0
540	0.0	43.56395972905899	11.91	845.0
541	0.0	54.70915148750338	15.605	716.0
542	0.0	55.472483255759045	15.835	623.0
543	0.0	40.54601785953979	10.77	549.0
544	0.0	43.86196608146157	12.09	490.0
545	0.0	57.50062403600444	16.53	439.0
546	0.0	63.48914862974142	18.185000000000002	407.0
547	0.0	44.919826208516575	12.5	375.0
548	0.0	54.09145602351767	15.52	339.0
549	0.0	63.1501621560064	18.095	312.0
550	0.0	71.77385312547113	20.265	290.0
551	0.25	70.92756225179511	20.09	280.0
552	7.95	48.90939327272087	13.975000000000001	270.0
553	7.6	33.876906313290945	8.15	290.0
554	2.72	35.41624386513564	8.84	258.0
555	0.0	43.881788430295266	12.225000000000001	236.0
556	0.38	40.22473420246014	10.865	226.0
557	0.36	36.83169131580418	9.55	220.0
558	0.0	41.96083142847326	11.61	208.0
559	3.62	47.37611410289246	13.56	202.0
560	0.0	42.15562727013418	11.71	194.0
561	0.0	55.349967691099614	16.21	184.0
562	0.0	63.84120689758578	18.595	176.0
563	0.0	63.967402348462585	18.63	171.0
564	0.0	57.11092272460322	16.835	167.0
565	0.0	57.07659846042952	16.825	162.0
566	0.0	55.97072934056627	16.5	159.0
567	0.0	52.23666112920822	15.465	159.0
568	0.0	50.99528851128615	15.07	152.0
569	0.0	50.55639927523783	14.93	151.0
570	0.0	49.36974558422483	14.645	146.0
571	0.0	53.63002555729046	16.005	143.0
572	0.0	68.7588870642201	20.26	132.0
573	0.0	74.11068701143569	21.58	123.0
574	0.0	70.41882080050237	20.7	119.0
575	0.0	49.151813107099954	14.785	123.0
576	0.0	40.30145535264578	11.58	124.0
577	0.0	45.62705131250234	13.68	117.0
578	0.0	50.6965147239843	15.4	116.0
579	0.0	53.7214199616602	16.385	110.0
580	0.0	45.7479701253482	13.83	116.0
581	0.0	45.159377769167584	13.62	113.0
582	0.0	48.9592464388423	15.045	106.0
583	0.0	62.22553591252808	19.04	102.0
584	0.0	75.35013976060554	22.439999999999998	94.0
585	0.0	80.65742622768038	23.630000000000003	90.0
586	0.0	84.47947852108285	24.565	88.0
587	0.0	80.29874567005513	23.669999999999998	82.0
588	0.0	83.86125054216085	24.555	79.0
589	0.0	77.58077441466105	23.185	78.0
590	0.0	66.87750884461538	20.73	79.0
591	0.0	61.50229753929047	19.3	80.0
592	0.0	63.72066479199593	20.02	78.0
593	0.0	61.514313133340046	19.42	76.0
